date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-06-30_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,0.0,331532000.0,302324000.0,299770000.0,219879000.0,249487000.0,196115000.0,565831000.0,458347000.0,384606000.0,207636000.0,0.0,86473000.0,78906000.0,470200000.0,191415000.0,942790000.0,2174538000.0,1610000.0,493000.0,497000.0,795000.0,6600000.0,16400000.0,3400000.0,3000000.0,3000000.0,1300000.0,5100000.0,12000000.0,5100000.0,200000.0,200000.0
,otherInvestingActivites,0.0,-129503000.0,-187244000.0,-1000000.0,-350000.0,-4210000.0,-145884000.0,66633000.0,-373361000.0,2919000.0,-3211000.0,614223000.0,-2520000.0,-5390000.0,-4112000.0,33942000.0,-34741000.0,-3461000.0,-14998000.0,-2270000.0,410000.0,6115000.0,2400000.0,-1400000.0,3900000.0,100000.0,-1500000.0,-3200000.0,800000.0,-1300000.0,200000.0,-4300000.0,-3600000.0
,netCashUsedForInvestingActivites,-60250000.0,-208889000.0,-186978000.0,-175572000.0,-213880000.0,-166869000.0,-190511000.0,-5421000.0,-412804000.0,-383413000.0,-216512000.0,614223000.0,-175952000.0,-146107000.0,-254429000.0,-207748000.0,-6172000.0,-186318000.0,-106994000.0,-54456000.0,-47538000.0,9296000.0,-223300000.0,-25300000.0,-55900000.0,-14800000.0,-13900000.0,-13100000.0,-8800000.0,-12100000.0,-26600000.0,-17600000.0,-16800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-643000.0,-2961000.0,-352000.0,-303000.0,-282000.0,-1813000.0,-300228000.0,-811000.0,-230735000.0,-207536000.0,-0.0,-9126000.0,-13231000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,7294000.0,11280000.0,8236000.0,15051000.0,11237000.0,10611000.0,14249000.0,12730000.0,0.0,10286000.0,12912000.0,11580000.0,9923000.0,8915000.0,7464000.0,5309000.0,6257000.0,4942000.0,2388000.0,1600000.0,2100000.0,2200000.0,1500000.0,1100000.0,800000.0,800000.0,900000.0,900000.0,1600000.0,800000.0
,commonStockRepurchased,0.0,-28000000.0,-48912000.0,-2920000.0,0.0,0.0,0.0,0.0,-101000.0,0.0,0.0,-614223000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261000.0,-378000.0,-2200000.0,-4700000.0,-5300000.0,-1900000.0,0.0,0.0,0.0,0.0,0.0,-500000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-11059000.0,-10940000.0,-3681000.0,-1994000.0,627000.0,-1549000.0,-22754000.0,2889000.0,2926000.0,-1082000.0,614223000.0,-1977000.0,5050000.0,2992000.0,1385000.0,-331000.0,-2876000.0,0.0,0.0,0.0,-4500000.0,-4900000.0,0.0,0.0,-100000.0,0.0,0.0,0.0,-100000.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-523041000.0,-22758000.0,-48680000.0,341000.0,9020000.0,8581000.0,11689000.0,-311697000.0,12588000.0,-213560000.0,228745000.0,0.0,293933000.0,6331000.0,-7450000.0,10162000.0,1290000.0,193227000.0,108169000.0,-78204000.0,-20162000.0,-41606000.0,182300000.0,-900000.0,33500000.0,-25200000.0,-13100000.0,-32900000.0,-15200000.0,1700000.0,25400000.0,7400000.0,6000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,2237000.0,-655000.0,-1094000.0,-12858000.0,16376000.0,-12790000.0,9805000.0,10475000.0,4837000.0,18471000.0,0.0,2359000.0,-8835000.0,8456000.0,6248000.0,-2420000.0,337000.0,-7906000.0,8429000.0,1380000.0,4930000.0,3100000.0,-1900000.0,2800000.0,1500000.0,-200000.0,-1700000.0,1900000.0,4200000.0,-100000.0,-2800000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4464000.0,228487000.0,49181000.0,-72440000.0,-1285000.0,44298000.0,81700000.0,-131837000.0,-110843000.0,-332320000.0,256613000.0,614223000.0,445414000.0,42760000.0,-61843000.0,-73109000.0,100982000.0,130339000.0,120909000.0,-19396000.0,33175000.0,-3133000.0,7000000.0,0.0,0.0,-5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,667115000.0,662651000.0,434164000.0,383824000.0,456264000.0,457549000.0,413251000.0,331551000.0,463388000.0,574231000.0,906551000.0,614223000.0,649938000.0,204524000.0,161764000.0,223607000.0,296716000.0,195734000.0,148642000.0,27733000.0,47129000.0,13954000.0,17100000.0,0.0,0.0,9400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,662651000.0,434164000.0,384983000.0,456264000.0,457549000.0,413251000.0,331551000.0,463388000.0,574231000.0,906551000.0,649938000.0,0.0,204524000.0,161764000.0,223607000.0,296716000.0,195734000.0,65395000.0,27733000.0,47129000.0,13954000.0,17087000.0,10100000.0,10800000.0,9400000.0,14800000.0,3800000.0,3100000.0,2700000.0,4800000.0,2000000.0,2900000.0,4000000.0
,operatingCashFlow,575328000.0,457897000.0,285494000.0,103885000.0,216433000.0,186210000.0,273312000.0,175476000.0,278898000.0,259816000.0,225909000.0,0.0,325074000.0,191371000.0,191580000.0,118229000.0,108284000.0,123093000.0,127640000.0,104835000.0,99495000.0,24247000.0,45000000.0,27300000.0,21100000.0,33200000.0,38200000.0,48300000.0,22500000.0,4000000.0,4100000.0,12100000.0,9800000.0
,capitalExpenditure,70000.0,-98532000.0,-129828000.0,-115127000.0,-141571000.0,-113372000.0,-136478000.0,-113698000.0,-154197000.0,-103324000.0,-91344000.0,0.0,-76361000.0,-88809000.0,-62670000.0,-52987000.0,-36055000.0,-60493000.0,-69003000.0,-42224000.0,-43228000.0,-31406000.0,-230100000.0,-21200000.0,-54800000.0,-15200000.0,-12300000.0,-9800000.0,-14500000.0,-20400000.0,-31000000.0,-13400000.0,-13400000.0
,freeCashFlow,575398000.0,359365000.0,155666000.0,-11242000.0,74862000.0,72838000.0,136834000.0,61778000.0,124701000.0,156492000.0,134565000.0,0.0,248713000.0,102562000.0,128910000.0,65242000.0,72229000.0,62600000.0,58637000.0,62611000.0,56267000.0,-7159000.0,-185100000.0,6100000.0,-33700000.0,18000000.0,25900000.0,38500000.0,8000000.0,-16400000.0,-26900000.0,-1300000.0,-3600000.0
