date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,incomeBeforeTaxRatio,0.0107253427686864,0.0196423733405581,0.00926886629314519,-0.0573002018250505,-0.0730757597639166,-0.225858585858586,-0.177881684677196,-0.181614349775785,-0.24438304576357,-0.374654362746708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,2900000.0,2900000.0,1934000.0,257000.0,392000.0,291000.0,142000.0,100000.0,212000.0,127000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,6800000.0,11600000.0,3292000.0,-26831000.0,-28879000.0,-73520000.0,-51500000.0,-44974000.0,-51867000.0,-57170000.0,-61159000.0,-79541000.0,-92791000.0,-53539000.0,-35950000.0,-21636000.0,-13821000.0,-11941000.0,-12580000.0
,netIncomeRatio,0.0075187969924812,0.0157138986724465,0.00583871179430424,-0.0578543582135896,-0.078691731904771,-0.226756110725576,-0.178373510667775,-0.182019070437584,-0.245386031064158,-0.375488489704772,-0.630726233937669,-1.20458262660528,-2.57331040794254,-4.00381393957523,-9.81435981435981,-432.72,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.112222332244117,0.19143809618114,0.06,-0.46,-0.51,-1.29,-0.93,-0.83,-1.08,-1.22,-1.54,-2.68,-3.36,-3.21,-99.72,-70.95,-47.86,-44.16,-42.62
,EPSDiluted,0.112222332244117,0.186183872624551,0.05,-0.46,-0.51,-1.29,-0.93,-0.83,-1.08,-1.22,-1.54,-2.68,-3.36,-3.21,-99.72,-70.95,-47.86,-44.16,-42.62
,weightedAverageShsOut,60594000.0,60594000.0,58860000.0,58003434.0,57251377.0,56785646.0,55628542.0,54010887.0,47924324.0,46689880.0,39607899.0,29727106.0,27611003.0,16688418.0,362750.0,304962.0,290140.0,272118.0,297375.0
,weightedAverageShsOutDil,60594000.0,62304000.0,61008000.0,58003434.0,57251377.0,56785646.0,55628542.0,54010887.0,47924324.0,46689880.0,39607899.0,29727106.0,27611003.0,16688418.0,917276.0,304962.0,290140.0,272118.0,297375.0
