date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY
,netCashUsedForInvestingActivites,-54598000.0,-48452000.0,-4201000.0,-4467000.0,-66695000.0,-3626000.0,-7002000.0,-3277000.0,-4435000.0,-9151000.0,-17812000.0,-3280000.0,-13230000.0,-443000.0,-8689000.0,-9647000.0,-3043000.0,-3252000.0,-4201000.0,-1914000.0,-9736000.0,-17900000.0,5300000.0,1300000.0,-21900000.0,-2500000.0,-4400000.0,-4300000.0,-2000000.0,-1500000.0,-2200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-57000000.0,-50250000.0,-4500000.0,-3750000.0,-1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4563000.0,2574000.0,1660000.0,33227000.0,1458000.0,478000.0,138000.0,11000.0,181000.0,200000.0,100000.0,100000.0,100000.0,0.0,100000.0,0.0,100000.0,100000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-10612000.0,-21170000.0,-24266000.0,-33649000.0,-33357000.0,-32762000.0,-31354000.0,-31226000.0,-30943000.0,-29985000.0,-26260000.0,-21256000.0,-15836000.0,-11095000.0,-7200000.0,-5793000.0,-4989000.0,-4022000.0,-3722000.0,-3353000.0,-2900000.0,-3100000.0,-2700000.0,-2200000.0,-1200000.0,-900000.0,-700000.0,-600000.0,-600000.0,0.0
,otherFinancingActivites,-116000.0,-489000.0,-2110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348000.0,-347000.0,-42000.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,0.0,0.0,0.0,100000.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-3557000.0,15260000.0,-27593000.0,-27713000.0,27205000.0,-30743000.0,-31753000.0,-28602000.0,-30674000.0,-27520000.0,-29190000.0,-24636000.0,-16693000.0,-13291000.0,-10225000.0,22618000.0,-9827000.0,-9827000.0,-8999000.0,-7046000.0,3497000.0,-4000000.0,-3300000.0,-2800000.0,13700000.0,-300000.0,-700000.0,9800000.0,1000000.0,-600000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1296000.0,-1005000.0,-298000.0,671000.0,-480000.0,-1514000.0,-742000.0,132000.0,630000.0,-38000.0,-362000.0,157000.0,-63000.0,184000.0,22000.0,-56000.0,117000.0,349000.0,172000.0,111000.0,-441000.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-8883000.0,1634000.0,2691000.0,9846000.0,-2747000.0,6926000.0,-1235000.0,12689000.0,7967000.0,-14253000.0,-16151000.0,4733000.0,-103000.0,13052000.0,3263000.0,31102000.0,-100000.0,-377000.0,-1613000.0,-147000.0,-1463000.0,-13200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,53514000.0,62397000.0,59763000.0,57072000.0,47226000.0,49973000.0,43047000.0,44282000.0,31593000.0,23626000.0,37879000.0,54030000.0,49297000.0,49400000.0,36348000.0,33085000.0,1983000.0,2683000.0,3060000.0,4673000.0,4766000.0,6200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,62397000.0,60763000.0,57072000.0,47226000.0,49973000.0,43047000.0,44282000.0,31593000.0,23626000.0,37879000.0,54030000.0,49297000.0,49400000.0,36348000.0,33085000.0,1983000.0,2083000.0,3060000.0,4673000.0,4820000.0,6229000.0,19400000.0,10500000.0,5600000.0,8900000.0,8800000.0,9500000.0,1800000.0,1600000.0,2700000.0,4200000.0
,operatingCashFlow,47976000.0,35831000.0,34783000.0,41355000.0,37223000.0,42809000.0,38262000.0,44436000.0,42446000.0,22456000.0,31213000.0,32492000.0,29883000.0,26602000.0,22155000.0,18187000.0,12653000.0,12353000.0,11415000.0,8702000.0,5217000.0,9000000.0,6900000.0,6500000.0,4900000.0,2900000.0,4400000.0,2100000.0,1300000.0,1000000.0,800000.0
,capitalExpenditure,-3299000.0,-3797000.0,-4201000.0,-4467000.0,-4004000.0,-4764000.0,-7002000.0,-3277000.0,-4835000.0,-9151000.0,-4683000.0,-3753000.0,-5327000.0,-3476000.0,-3242000.0,-2590000.0,-2385000.0,-1812000.0,-3550000.0,-1923000.0,-4047000.0,-21300000.0,-1300000.0,-1600000.0,-1200000.0,-2500000.0,-1500000.0,-700000.0,-2000000.0,-900000.0,-200000.0
,freeCashFlow,44677000.0,32034000.0,30582000.0,36888000.0,33219000.0,38045000.0,31260000.0,41159000.0,37611000.0,13305000.0,26530000.0,28739000.0,24556000.0,23126000.0,18913000.0,15597000.0,10268000.0,10541000.0,7865000.0,6779000.0,1170000.0,-12300000.0,5600000.0,4900000.0,3700000.0,400000.0,2900000.0,1400000.0,-700000.0,100000.0,600000.0
