date,,2021-06-30_FY,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1138000.0,-1124000.0,-524000.0,-536000.0,-227000.0,-418000.0,-1494000.0,-203000.0,-485000.0,-725000.0,-127000.0,110000.0,130000.0,-80000.0,230000.0,450000.0,0.0,-450000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,13869000.0,-21230000.0,28405000.0,-26915000.0,22478000.0,4389000.0,17395000.0,-15548000.0,-26531000.0,5302000.0,-14107000.0,3310000.0,-4910000.0,8030000.0,-5610000.0,4760000.0,-8430000.0,12440000.0,-620000.0
,cashAtEndOfPeriod,50212000.0,36343000.0,57573000.0,29168000.0,56083000.0,33605000.0,29216000.0,11821000.0,27369000.0,53900000.0,48598000.0,12010000.0,8090000.0,13630000.0,5590000.0,11160000.0,6370000.0,14840000.0,-620000.0
,cashAtBeginningOfPeriod,36343000.0,57573000.0,29168000.0,56083000.0,33605000.0,29216000.0,11821000.0,27369000.0,53900000.0,48598000.0,62705000.0,8700000.0,13000000.0,5600000.0,11200000.0,6400000.0,14800000.0,2400000.0,0.0
,operatingCashFlow,48306000.0,59348000.0,47169000.0,70008000.0,98385000.0,37218000.0,68704000.0,-712000.0,415000.0,31988000.0,-4680000.0,-4730000.0,810000.0,-6160000.0,2860000.0,34660000.0,-4750000.0,13140000.0,-7910000.0
,capitalExpenditure,-29320000.0,-34045000.0,-29891000.0,-18548000.0,-20880000.0,-36352000.0,-20058000.0,-19846000.0,-19947000.0,-14824000.0,-21635000.0,-10620000.0,-15090000.0,-7490000.0,-6130000.0,-8510000.0,-8520000.0,-6610000.0,-22600000.0
,freeCashFlow,18986000.0,25303000.0,17278000.0,51460000.0,77505000.0,866000.0,48646000.0,-20558000.0,-19532000.0,17164000.0,-26315000.0,-15350000.0,-14280000.0,-13650000.0,-3270000.0,26150000.0,-13270000.0,6530000.0,-30510000.0
