date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,3695000000.0,2703000000.0,2573000000.0,2155000000.0,1946000000.0,1834000000.0,1771000000.0,1757000000.0,5106000000.0,5311000000.0,5425000000.0,4850000000.0,7026000000.0,6483000000.0,5052000000.0,4572000000.0,4600000000.0,3877000000.0,4683000000.0,4132000000.0,2404000000.0,2248300000.0,2552900000.0,2050400000.0,1930800000.0,1810500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,12685000000.0,9742000000.0,8456000000.0,8110000000.0,8147000000.0,9715000000.0,9804000000.0,11937000000.0,11518000000.0,11964000000.0,12502000000.0,12622000000.0,13742000000.0,13137000000.0,15602000000.0,11255000000.0,9517000000.0,7333000000.0,8773000000.0,7731000000.0,4209000000.0,4662700000.0,6357200000.0,3737900000.0,3626100000.0,3452900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,1773000000.0,1493000000.0,1205000000.0,1010000000.0,904000000.0,1193000000.0,877000000.0,882000000.0,869000000.0,832000000.0,894000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,7850000000.0,6925000000.0,6497000000.0,5726000000.0,5401000000.0,4531000000.0,4971000000.0,2822000000.0,4149000000.0,4491000000.0,3948000000.0,4959000000.0,-272000000.0,4910000000.0,3809000000.0,3964000000.0,3935000000.0,4161000000.0,2981000000.0,2702000000.0,2018000000.0,2156500000.0,2192400000.0,1789000000.0,1651800000.0,1635400000.0,4433900000.0,3791100000.0,3785700000.0,3532500000.0,3661700000.0,3344100000.0,3251200000.0,3071600000.0,2712100000.0
,EBITDARatio,0.4736905623944,0.518105641179111,0.516208485618942,0.487858907727699,0.462295643242318,0.36434544869733,0.378887195121951,0.215535018712289,0.288545795952431,0.29551885240508,0.260921287423171,0.304419889502762,-0.017353579175705,0.297900740201432,0.211130203425531,0.283710277698254,0.325798973339957,0.407222548443922,0.282345141125213,0.291792656587473,0.365579710144928,0.354326180539581,0.285557986870897,0.369452532887264,0.355095986413569,0.364142414998553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,3887000000.0,3624000000.0,4130000000.0,3627000000.0,3536000000.0,2721000000.0,3316000000.0,1156000000.0,2861000000.0,3233000000.0,2629000000.0,3668000000.0,1932000000.0,3345000000.0,2439000000.0,2717000000.0,2561000000.0,2885000000.0,1785000000.0,1529000000.0,1311000000.0,1423500000.0,1320400000.0,1104400000.0,1025600000.0,1038200000.0,4433900000.0,3791100000.0,3785700000.0,3532500000.0,3661700000.0,3344100000.0,3251200000.0,3071600000.0,2712100000.0
,operatingIncomeRatio,0.23455225681873,0.271135717492144,0.328142380422692,0.309022748572889,0.30266198750321,0.218800257317465,0.252743902439024,0.0882914534484075,0.198970721190625,0.212739356451931,0.173749256493292,0.225168815224064,0.123261452086257,0.202948671277758,0.13519206252425,0.194460349269968,0.21203841695645,0.282344881581523,0.169066111005872,0.16511879049676,0.2375,0.233889783444514,0.171980827341878,0.228073436177023,0.220478534729239,0.231168310658859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,-387000000.0,998000000.0,165000000.0,250000000.0,196000000.0,250000000.0,265000000.0,223000000.0,179000000.0,2636000000.0,181000000.0,-100000000.0,3737000000.0,174000000.0,168000000.0,186000000.0,-40000000.0,103000000.0,126000000.0,95000000.0,91000000.0,93200000.0,33700000.0,9800000.0,7300000.0,13500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,1727000000.0,3129000000.0,3090000000.0,2867000000.0,2828000000.0,1778000000.0,2704000000.0,497000000.0,2171000000.0,5037000000.0,1916000000.0,2715000000.0,4488000000.0,2483000000.0,1616000000.0,1964000000.0,1546000000.0,2043000000.0,914000000.0,598000000.0,810000000.0,841600000.0,632200000.0,684600000.0,607100000.0,649200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.104211923726768,0.234101451443962,0.24551088511044,0.244270256453949,0.242061114439784,0.142972016725635,0.20609756097561,0.0379592148476285,0.150984073996801,0.331446996117655,0.126627453572137,0.166666666666667,0.286334056399132,0.150649193059095,0.0895737486835541,0.140566847981678,0.128001324722636,0.199941280093952,0.0865694260276568,0.0645788336933045,0.146739130434783,0.13828004337682,0.0823434406585391,0.141379096710241,0.130511425930305,0.14455255950658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,351000000.0,580000000.0,-30000000.0,655000000.0,905000000.0,452000000.0,892000000.0,146000000.0,745000000.0,2057000000.0,612000000.0,879000000.0,1783000000.0,920000000.0,582000000.0,700000000.0,597000000.0,681000000.0,370000000.0,183000000.0,259000000.0,306000000.0,233000000.0,212500000.0,182100000.0,171000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,1358000000.0,2447000000.0,2999000000.0,2123000000.0,1899000000.0,1310000000.0,1697000000.0,302000000.0,1408000000.0,2808000000.0,1287000000.0,1834000000.0,2539000000.0,1380000000.0,1033000000.0,1249000000.0,318000000.0,1362000000.0,544000000.0,436000000.0,296000000.0,535600000.0,399200000.0,472100000.0,425000000.0,478200000.0,516600000.0,444500000.0,459900000.0,445700000.0,410700000.0,438400000.0,430500000.0,379800000.0,319800000.0
,netIncomeRatio,0.0819454501568911,0.183076462666467,0.238280629270618,0.180880974695408,0.162543867157408,0.105339337407527,0.129344512195122,0.0230657603299473,0.0979205786216009,0.184773310521814,0.0850571674046659,0.112584407612032,0.161988005614393,0.0837277029486713,0.057258466825564,0.0893930718580017,0.0263288623944362,0.133294186729301,0.0515249100208373,0.0470842332613391,0.0536231884057971,0.0880023660083468,0.0519954152339273,0.0974949920492328,0.0913644474063246,0.106477255015475,0.116511423351902,0.117248292052439,0.121483477296141,0.126171266808209,0.112161018106344,0.131096558117281,0.132412647637795,0.123648912618831,0.117916006046975
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.727924,3.593245,4.72,3.380573,3.21,2.25,2.93243476758251,0.527142607784954,2.46,4.833046,2.16922299005562,3.17,3.9,1.975,1.51,1.9,0.5,2.425,1.085,0.92687074829932,0.775,1.375,1.075,1.325,1.225,1.405,1.56,1.38,1.47,1.46,1.38,1.505,1.515,1.365,1.2
,EPSDiluted,1.727924,3.593245,4.72,3.380573,3.2,2.24,2.92838654012079,0.526224080850322,2.45,4.76,2.1677614957049,3.16,3.88,1.965,1.5,1.89,0.5,2.41,1.075,0.924120389995761,0.74,1.375,1.075,1.325,1.225,1.405,1.56,1.38,1.47,1.46,1.38,1.505,1.515,1.365,1.2
,weightedAverageShsOut,838000000.0,681000000.0,636000000.0,628000000.0,592400000.0,582700000.0,578700000.0,572900000.0,573100000.0,581000000.0,593300000.0,578548896.0,651025641.0,698734177.0,684105960.0,657368421.0,636000000.0,561649485.0,501382488.0,470400000.0,382800000.0,389800000.0,370400000.0,356600000.0,347600000.0,340600000.0,331153846.0,322101449.0,312857143.0,305273973.0,297608696.0,291295681.0,284158416.0,278241758.0,224666667.0
,weightedAverageShsOutDil,838000000.0,681000000.0,636000000.0,628000000.0,593700000.0,584500000.0,579500000.0,573900000.0,574600000.0,590100000.0,593700000.0,580379747.0,654381443.0,702290076.0,688666667.0,660846561.0,636000000.0,565145228.0,506046512.0,471800000.0,400000000.0,389800000.0,370400000.0,356600000.0,347600000.0,340600000.0,331153846.0,322101449.0,312857143.0,305273973.0,297608696.0,291295681.0,284158416.0,278241758.0,224666667.0
