date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-27672000.0,22335000.0,23530000.0,-60460000.0,37680000.0,4284000.0,-139000.0,-6522000.0,-447000.0,-8686000.0,-6125000.0,-205000.0,-16525000.0,-17736734.24,-8854100.2375,-11200326.1825,236142.5069,76961.96055,-123393.06048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,933883000.0,386952000.0,-318604000.0,371402000.0,795722000.0,51256000.0,8553000.0,-57014000.0,338858000.0,-409189000.0,235481000.0,-100903000.0,50790000.0,139022977.48,38032508.985,-17666343.8915,733208485.57285,46446837.06625,38297874.8736
,cashAtEndOfPeriod,3294956000.0,2361073000.0,1974121000.0,2292476000.0,1921074000.0,1125352000.0,1074096000.0,1065543000.0,1122557000.0,783699000.0,1192888000.0,957407000.0,1058310000.0,1008970344.52,867963585.35,830973206.323,848293114.95325,115084629.3804,68637211.91328
,cashAtBeginningOfPeriod,2361073000.0,1974121000.0,2292725000.0,1921074000.0,1125352000.0,1074096000.0,1065543000.0,1122557000.0,783699000.0,1192888000.0,957407000.0,1058310000.0,1007520000.0,869947367.04,829931076.365,848639550.2145,115084629.3804,68637792.31415,30339337.03968
,operatingCashFlow,1405307000.0,1761773000.0,1792942000.0,1441703000.0,1086877000.0,864450000.0,755614000.0,746611000.0,574560000.0,496955000.0,344208000.0,214455000.0,119867000.0,193591925.08,185072578.6475,122075825.013,105812463.96285,65966698.20995,22254045.2448
,capitalExpenditure,-47668000.0,-34457000.0,-170713000.0,-25642000.0,-46604000.0,-92562000.0,-39898000.0,-223665000.0,-137889000.0,-59970000.0,-24817000.0,-31694000.0,-24379000.0,-32507606.0,-154825623.8925,-54413573.4625,-12006786.04485,-8839764.53045,-6347168.17152
,freeCashFlow,1357639000.0,1727316000.0,1622229000.0,1416061000.0,1040273000.0,771888000.0,715716000.0,522946000.0,436671000.0,436985000.0,319391000.0,182761000.0,95488000.0,161084319.08,30246954.755,67662251.5505,93805677.918,57126933.6795,15906877.07328
