date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2006-02-22_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,18000000.0,16000000.0,71000000.0,13000000.0,1971000000.0,-2163700000.0,-600000.0,13400000.0,20200000.0,1000000.0,13500000.0,180400000.0,-117500000.0,42700000.0,77300000.0,0.0,1700000.0,3600000.0,41400000.0,-5900000.0,23500000.0,46200000.0,14300000.0,7500000.0,-184300000.0,177700000.0,-137500000.0,5200000.0,-3400000.0,-89300000.0,-127700000.0,-30100000.0,-2400000.0
,netCashUsedForInvestingActivites,-1181000000.0,-422000000.0,-206000000.0,-545000000.0,672000000.0,-2720700000.0,-391400000.0,-379100000.0,-356000000.0,-738000000.0,-101000000.0,-581400000.0,-418000000.0,-265800000.0,-993400000.0,-290000000.0,-290000000.0,-209600000.0,-123800000.0,-1021200000.0,-122900000.0,-52500000.0,-92700000.0,-915100000.0,-250900000.0,-18400000.0,-11700000.0,-89300000.0,-144300000.0,-178600000.0,-223500000.0,-63800000.0,-58100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2794000000.0,-1524000000.0,-1533000000.0,-1810000000.0,-4624000000.0,-2429800000.0,-897800000.0,-1294900000.0,-1071600000.0,-815800000.0,-2144900000.0,-1188800000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,19000000.0,28000000.0,27000000.0,48000000.0,36000000.0,37200000.0,32900000.0,53100000.0,39300000.0,47500000.0,31900000.0,27200000.0,46500000.0,38400000.0,35000000.0,0.0,35300000.0,35500000.0,35000000.0,32100000.0,30700000.0,36800000.0,31500000.0,21700000.0,21400000.0,32500000.0,19800000.0,20000000.0,21500000.0,118200000.0,12100000.0,82600000.0
,commonStockRepurchased,-75000000.0,-964000000.0,-739000000.0,-103000000.0,-107000000.0,-135500000.0,-397300000.0,-431700000.0,-547200000.0,-513200000.0,-554200000.0,-37000000.0,-326800000.0,-257800000.0,-84100000.0,0.0,-358100000.0,-85300000.0,-63400000.0,-104100000.0,-85900000.0,-91600000.0,-72300000.0,-34900000.0,-32100000.0,-10200000.0,-27500000.0,-9900000.0,-8600000.0,-50500000.0,-100000.0,-10900000.0,-59400000.0
,dividendsPaid,-198000000.0,-182000000.0,-137000000.0,-129000000.0,-83000000.0,-71800000.0,-72700000.0,-75200000.0,-61800000.0,-45700000.0,-35800000.0,-37400000.0,-37500000.0,-40600000.0,-41000000.0,-42000000.0,-42500000.0,-38900000.0,-26800000.0,-20400000.0,-20400000.0,-21600000.0,-22500000.0,-22700000.0,-22900000.0,-22800000.0,-23000000.0,-22900000.0,-40800000.0,-37600000.0,-37600000.0,-30300000.0,-27700000.0
,otherFinancingActivites,-67000000.0,-31000000.0,-14000000.0,-7000000.0,-14000000.0,-92800000.0,5200000.0,-20600000.0,-8800000.0,-4000000.0,-18900000.0,-4600000.0,112400000.0,9500000.0,-500000.0,0.0,-11600000.0,-900000.0,-15500000.0,200000.0,-3900000.0,-3700000.0,-2400000.0,-56700000.0,-500000.0,-4100000.0,-5800000.0,-1700000.0,1200000.0,-1100000.0,-6900000.0,300000.0,-5900000.0
,netCashUsedProvidedByFinancingActivities,-602000000.0,-46000000.0,-1040000000.0,-1073000000.0,-387000000.0,1737100000.0,-845300000.0,-204000000.0,-486900000.0,-216800000.0,-459600000.0,100800000.0,-205500000.0,-412400000.0,680200000.0,-410000000.0,-410700000.0,-168100000.0,-463900000.0,741400000.0,-140400000.0,-134200000.0,-211500000.0,536500000.0,-36300000.0,98200000.0,-41500000.0,-149200000.0,-47400000.0,65100000.0,49900000.0,-19200000.0,4200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-74000000.0,-2000000.0,-51000000.0,-9000000.0,-106000000.0,9500000.0,-400000.0,-14000000.0,-2000000.0,20200000.0,-4000000.0,4100000.0,-28300000.0,5300000.0,2300000.0,0.0,4200000.0,4000000.0,1000000.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-425000000.0,1078000000.0,269000000.0,-149000000.0,373000000.0,32600000.0,-224600000.0,241900000.0,8300000.0,13800000.0,-58600000.0,83200000.0,-24200000.0,100000.0,90500000.0,-137000000.0,-137700000.0,162200000.0,-222700000.0,176100000.0,57500000.0,-10200000.0,1800000.0,0.0,-143700000.0,164100000.0,-5300000.0,2200000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1381000000.0,1806000000.0,728000000.0,448000000.0,597000000.0,224000000.0,191400000.0,416000000.0,174100000.0,165800000.0,152000000.0,210600000.0,127400000.0,151600000.0,151500000.0,61000000.0,61000000.0,198700000.0,36500000.0,259200000.0,83100000.0,25600000.0,35800000.0,0.0,25500000.0,169200000.0,5100000.0,10400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1806000000.0,728000000.0,459000000.0,597000000.0,224000000.0,191400000.0,416000000.0,174100000.0,165800000.0,152000000.0,210600000.0,127400000.0,151600000.0,151500000.0,61000000.0,198000000.0,198700000.0,36500000.0,259200000.0,83100000.0,25600000.0,35800000.0,34000000.0,25500000.0,169200000.0,5100000.0,10400000.0,8200000.0,14500000.0,11000000.0,30000000.0,10400000.0,15700000.0
,operatingCashFlow,1432000000.0,1548000000.0,1566000000.0,1478000000.0,194000000.0,1006700000.0,1012500000.0,839000000.0,853200000.0,948400000.0,515200000.0,559700000.0,627600000.0,673000000.0,401400000.0,558000000.0,558800000.0,535900000.0,364000000.0,452300000.0,320800000.0,176500000.0,306000000.0,387100000.0,143500000.0,84300000.0,47900000.0,240700000.0,185400000.0,117000000.0,164400000.0,102600000.0,48600000.0
,capitalExpenditure,-1113000000.0,-598000000.0,-816000000.0,-556000000.0,-606000000.0,-527900000.0,-390800000.0,-378300000.0,-305000000.0,-443800000.0,-250200000.0,-187100000.0,-306900000.0,-308500000.0,-279600000.0,-291000000.0,-291700000.0,-196000000.0,-137200000.0,-158400000.0,-68500000.0,-98700000.0,-107000000.0,-922600000.0,-97700000.0,-196100000.0,-206200000.0,-94500000.0,-140900000.0,-110200000.0,-95800000.0,-33700000.0,-55700000.0
,freeCashFlow,319000000.0,950000000.0,750000000.0,922000000.0,-412000000.0,478800000.0,621700000.0,460700000.0,548200000.0,504600000.0,265000000.0,372600000.0,320700000.0,364500000.0,121800000.0,267000000.0,267100000.0,339900000.0,226800000.0,293900000.0,252300000.0,77800000.0,199000000.0,-535500000.0,45800000.0,-111800000.0,-158300000.0,146200000.0,44500000.0,6800000.0,68600000.0,68900000.0,-7100000.0
