date,,2021-01-03_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-01-03_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2005-12-31_FY,2005-01-02_FY,2003-12-28_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-373000.0,2068000.0,689000.0,735000.0,-4782000.0,-4000000.0,1700000.0,-1300000.0,-6600000.0,-11000000.0,-3600000.0,-4100000.0,6700000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-211853.0,94894000.0,-180574000.0,30125000.0,-506552000.0,-1647000.0,193700000.0,305000000.0,-268100000.0,120200000.0,-10500000.0,413500000.0,-82900000.0,119600000.0,22004000.0,139816000.0,-1800000.0,5200000.0,300000.0
,cashAtEndOfPeriod,246804.0,404301000.0,254523000.0,544337000.0,447976000.0,954553000.0,956200000.0,762500000.0,457500000.0,725600000.0,605400000.0,615800000.0,202300000.0,285200000.0,165596000.0,143592000.0,3800000.0,5200000.0,309707000.0
,cashAtBeginningOfPeriod,458657.0,309407000.0,435097000.0,514212000.0,954528000.0,956200000.0,762500000.0,457500000.0,725600000.0,605400000.0,615900000.0,202300000.0,285200000.0,165600000.0,143592000.0,3776000.0,5600000.0,0.0,309407000.0
,operatingCashFlow,-187391.0,-270413000.0,-543389000.0,-267412000.0,-312283000.0,-726231000.0,8400000.0,162400000.0,28900000.0,-94300000.0,166800000.0,141400000.0,154800000.0,4100000.0,-37951000.0,17771000.0,-13600000.0,-8800000.0,-2700000.0
,capitalExpenditure,-14577.0,777000.0,-44906000.0,-282878000.0,-187094000.0,-230051000.0,-102505000.0,-34054000.0,-104786000.0,-131446000.0,-119152000.0,-150302000.0,-265549000.0,-193484000.0,-108307000.0,-71616000.0,-26900000.0,-14800000.0,-5400000.0
,freeCashFlow,-201968.0,-382015000.0,-630103000.0,-550290000.0,-538644000.0,-976225000.0,-94100000.0,128300000.0,-75900000.0,-225800000.0,47600000.0,-26400000.0,-111100000.0,-191000000.0,-146258000.0,-53845000.0,-40500000.0,-23600000.0,-8100000.0
