date,,2021-01-02_FY,2019-12-28_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2008-12-27_FY,2007-12-29_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY
,netCashUsedForInvestingActivites,-566000.0,-147000000.0,942800000.0,-198300000.0,-1096600000.0,-99700000.0,-850300000.0,-71900000.0,-80400000.0,-90200000.0,22000000.0,-32000000.0,-54000000.0,-78000000.0,-46500000.0,-217700000.0,-93400000.0,-101800000.0,-72300000.0,-158600000.0,-62400000.0,-5600000.0,-42100000.0,-177800000.0,-74700000.0,-51000000.0,-97600000.0,-57000000.0,-43000000.0,-9400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-5000000.0,-281900000.0,-101500000.0,-2323900000.0,-1105500000.0,-1173200000.0,-302900000.0,-27800000.0,-238700000.0,0.0,-3000000.0,-3000000.0,-7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,6400000.0,3500000.0,366800000.0,143100000.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,400000.0,3600000.0,14300000.0,12300000.0,5800000.0,8000000.0,100000.0,0.0,40700000.0,10800000.0,7600000.0,4000000.0,100000.0,126900000.0,27700000.0,9200000.0
,commonStockRepurchased,0.0,-31000000.0,-74900000.0,-3800000.0,-5700000.0,-149600000.0,-12100000.0,-13000000.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,-33400000.0,-33400000.0,-31400000.0,-31000000.0,-22800000.0,-21900000.0,-5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5800000.0,-5900000.0,-4100000.0,-3900000.0,-700000.0,0.0,0.0,-2200000.0,-3300000.0,-1100000.0,-5000000.0,-3800000.0,-2700000.0,-1700000.0,-600000.0
,otherFinancingActivites,0.0,0.0,-13900000.0,-18300000.0,-32000000.0,-11600000.0,-65200000.0,-7400000.0,-6800000.0,-6000000.0,0.0,0.0,0.0,0.0,-4800000.0,-4200000.0,-400000.0,-400000.0,277600000.0,-302300000.0,-2100000.0,0.0,-1800000.0,-7800000.0,-100000.0,-2400000.0,100000.0,-200000.0,200000.0,400000.0
,netCashUsedProvidedByFinancingActivities,0.0,0.0,-1066300000.0,-46900000.0,875700000.0,-160100000.0,835700000.0,-213300000.0,-16200000.0,-20300000.0,-18000000.0,-107000000.0,-19000000.0,12000000.0,-71300000.0,84500000.0,-2500000.0,-26600000.0,-19600000.0,62700000.0,-23200000.0,-76400000.0,-19300000.0,178500000.0,22100000.0,107800000.0,43300000.0,118500000.0,31000000.0,11500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,-10300000.0,6300000.0,-7900000.0,-3900000.0,-3100000.0,-2200000.0,2100000.0,-300000.0,0.0,0.0,0.0,0.0,100000.0,-800000.0,1400000.0,800000.0,700000.0,-200000.0,-900000.0,600000.0,-2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,0.0,12900000.0,39800000.0,41000000.0,-9100000.0,39000000.0,-132200000.0,78500000.0,52700000.0,-11000000.0,16000000.0,-12000000.0,14000000.0,-8300000.0,-4900000.0,8200000.0,15100000.0,-600000.0,-2700000.0,5000000.0,-25500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,0.0,0.0,170800000.0,157900000.0,118100000.0,77100000.0,86200000.0,47200000.0,179400000.0,100900000.0,2000000.0,30000000.0,14000000.0,27000000.0,13400000.0,21700000.0,26600000.0,18400000.0,3300000.0,3900000.0,7200000.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,0.0,0.0,157900000.0,118100000.0,77100000.0,86200000.0,47200000.0,179400000.0,100900000.0,48200000.0,13000000.0,14000000.0,27000000.0,13000000.0,21700000.0,26600000.0,18400000.0,3300000.0,3900000.0,6600000.0,2200000.0,28100000.0,103600000.0,51600000.0,53600000.0,14300000.0,55100000.0,3400000.0,-1200000.0,-6600000.0
,operatingCashFlow,193000.0,250000000.0,146700000.0,278700000.0,269800000.0,254600000.0,56700000.0,155200000.0,173000000.0,163500000.0,-12000000.0,155000000.0,66000000.0,79000000.0,109400000.0,129100000.0,102700000.0,142700000.0,90600000.0,93400000.0,91500000.0,55900000.0,-11200000.0,42800000.0,54800000.0,-18600000.0,13100000.0,-6000000.0,16700000.0,3300000.0
,capitalExpenditure,-114000.0,-114000000.0,-144000000.0,-126900000.0,-147900000.0,-115400000.0,-53600000.0,-61500000.0,-74900000.0,-54500000.0,-2000000.0,-32000000.0,-55000000.0,-73000000.0,-48100000.0,-75800000.0,-50300000.0,-49100000.0,-41200000.0,-35800000.0,-23900000.0,-43500000.0,-39600000.0,-79000000.0,-51700000.0,-25200000.0,-52000000.0,-25800000.0,-14100000.0,-9000000.0
,freeCashFlow,79000.0,136000000.0,2700000.0,151800000.0,121900000.0,139200000.0,3100000.0,93700000.0,98100000.0,109000000.0,-14000000.0,123000000.0,11000000.0,6000000.0,61300000.0,53300000.0,52400000.0,93600000.0,49400000.0,57600000.0,67600000.0,12400000.0,-50800000.0,-36200000.0,3100000.0,-43800000.0,-38900000.0,-31800000.0,2600000.0,-5700000.0
