date,,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY,2010-02-28_FY,2009-04-09_FY,2009-02-28_FY,2008-02-29_FY,2007-02-28_FY,2006-02-28_FY,2005-02-28_FY,2004-02-29_FY,2003-02-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,61013000.0,40479000.0,6109000.0,1022000.0,9788000.0,-600295000.0,178537000.0,6706000.0,401537000.0,22843000.0,-122319000.0,127632000.0,127632000.0,-6490000.0,-2304000.0,4635000.0,-32544000.0,27028000.0,31329000.0
,cashAtEndOfPeriod,656390000.0,595377000.0,44525000.0,38416000.0,37394000.0,27606000.0,627901000.0,449364000.0,442658000.0,41121000.0,18278000.0,140597000.0,140597000.0,12965000.0,19455000.0,21759000.0,29099000.0,61643000.0,34615000.0
,cashAtBeginningOfPeriod,595377000.0,554898000.0,38416000.0,37394000.0,27606000.0,627901000.0,449364000.0,442658000.0,41121000.0,18278000.0,140597000.0,12965000.0,12965000.0,19455000.0,21759000.0,17124000.0,61643000.0,34615000.0,3286000.0
,operatingCashFlow,-236606000.0,162971000.0,-80550000.0,-468138000.0,-148893000.0,-968130000.0,-613163000.0,-778441000.0,-62164000.0,-17198000.0,50290000.0,264591000.0,264591000.0,79520000.0,136800000.0,122295000.0,44736000.0,148464000.0,71967000.0
,capitalExpenditure,-331896000.0,-304636000.0,-296816000.0,-418144000.0,-315584000.0,-309817000.0,-310317000.0,-235707000.0,-172616000.0,-76580000.0,-22434000.0,0.0,-185700000.0,-253106000.0,-191760000.0,-194433000.0,-230080000.0,-181338000.0,-122032000.0
,freeCashFlow,-568502000.0,-141665000.0,-377366000.0,-886282000.0,-464477000.0,-1277947000.0,-923480000.0,-1014148000.0,-234780000.0,-93778000.0,27856000.0,264591000.0,78891000.0,-173586000.0,-54960000.0,-72138000.0,-185344000.0,-32874000.0,-50065000.0
