date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-194985000.0,-57904000.0,595951877.0,-137305913.0,133043823.0,-21031227.0,43650068.0,-6874371.0,-16423141.0,21984107.0,76349319.0,-32251108.0,29985013.0,33864580.0,31908483.0,-20438263.0,34241921.0,-1639947.0,-606386.0,0.0
,cashAtEndOfPeriod,526707000.0,721692000.0,779597297.0,183645420.0,320951333.0,187907510.0,208938737.0,165288669.0,172163040.0,188586181.0,166602074.0,90252755.0,122503863.0,92518850.0,58654270.0,26745787.0,47184050.0,12942129.0,14582076.0,15188462.0
,cashAtBeginningOfPeriod,721692000.0,779596000.0,183645420.0,320951333.0,187907510.0,208938737.0,165288669.0,172163040.0,188586181.0,166602074.0,90252755.0,122503863.0,92518850.0,58654270.0,26745787.0,47184050.0,12942129.0,14582076.0,15188462.0,0.0
,operatingCashFlow,434288000.0,470757000.0,147941106.0,126638676.0,83733334.0,95058155.0,126435352.0,114277665.0,113089755.0,129589112.0,90305539.0,33632874.0,16394026.0,11906161.0,8171556.0,6742072.0,4633737.0,3394852.0,-1205805.0,-2736868.0
,capitalExpenditure,8446000.0,16088000.0,-53498776.0,-17058292.0,-10870851.0,-5878562.0,-5293919.0,-5864452.0,-2031265.0,-9608409.0,-19191810.0,-9449780.0,-6071813.0,-4649676.0,-3438916.0,-5144869.0,-3910748.0,-677323.0,-1314861.0,-3003768.0
,freeCashFlow,392135000.0,447018000.0,94442330.0,109580384.0,72862483.0,89179593.0,121141433.0,108413213.0,111058490.0,119980703.0,71113729.0,24183094.0,10322213.0,7256485.0,4732640.0,1597203.0,722989.0,2717529.0,-2520666.0,-5740636.0
