date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-68160000.0,-159667000.0,-138866000.0,-154767000.0,-163667000.0,-199667000.0,-64702000.0,-188100000.0,-94565000.0,-149830000.0,-67680000.0,-30343000.0,0.0,0.0,-17774000.0,-14418000.0,-34215000.0,-55921000.0,-55561000.0,-64000000.0,-167000000.0,-87500000.0,-263500000.0,-436932000.0,0.0,0.0,-6000000.0,0.0,0.0
,commonStockIssued,0.0,0.0,1005000.0,14578000.0,78592000.0,0.0,24644000.0,176260000.0,0.0,103631000.0,67793000.0,766000.0,0.0,0.0,0.0,32626000.0,159305000.0,55881000.0,0.0,0.0,0.0,0.0,0.0,35065000.0,39000.0,8300000.0,59600000.0,0.0,0.0
,commonStockRepurchased,-18012000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88413000.0,-59065000.0,-2016000.0,0.0,-18768000.0,-1476000.0,-3296000.0,-252610000.0,-3443000.0,-4740000.0,-64284000.0,-7969000.0,-37031000.0,-3345000.0,0.0,-1831000.0,0.0,-2700000.0,0.0,0.0
,dividendsPaid,-90262000.0,-90899000.0,-90372000.0,-90219000.0,-84568000.0,-76765000.0,-74431000.0,-66904000.0,-57785000.0,-56572000.0,-53902000.0,-51373000.0,-52103000.0,-51978000.0,-50909000.0,-46419000.0,-38498000.0,-26763000.0,-23200000.0,-14259000.0,-37790000.0,-57713000.0,-54520000.0,-46407000.0,-24670000.0,-21200000.0,-14400000.0,-8800000.0,70300000.0
,otherFinancingActivites,-4070000.0,-1458000.0,-465000.0,1135000.0,-2377000.0,-2463000.0,-2351000.0,-7430000.0,-4268000.0,-2477000.0,-746000.0,430000.0,-30750000.0,-1698000.0,-21668000.0,-13076000.0,-97069000.0,-24261000.0,12957000.0,6371000.0,-2620000.0,24267000.0,-967000.0,-3062000.0,88597000.0,-20300000.0,100000.0,73000000.0,70800000.0
,netCashUsedProvidedByFinancingActivities,-156504000.0,-44001000.0,-112375000.0,-16071000.0,29239000.0,212184000.0,-48269000.0,77349000.0,84608000.0,24059000.0,20100000.0,-63536000.0,-82853000.0,-72444000.0,-89827000.0,-13883000.0,-67282000.0,-47007000.0,-60544000.0,-86172000.0,-91789000.0,-11477000.0,-13827000.0,109396000.0,62135000.0,74400000.0,65500000.0,70200000.0,141100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3528000.0,-520000.0,-449000.0,-2778000.0,-4951000.0,-12295000.0,18459000.0,-413000.0,2783000.0,-2495000.0,-1953000.0,-12262000.0,-21513000.0,12744000.0,26318000.0,-746000.0,-13604000.0,9918000.0,1679000.0,4452000.0,-785000.0,1152000.0,-3471000.0,1826000.0,1714000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,7772000.0,4244000.0,4764000.0,5213000.0,7991000.0,12942000.0,25237000.0,6778000.0,7191000.0,4408000.0,6903000.0,8856000.0,21118000.0,42631000.0,29887000.0,3569000.0,4315000.0,17919000.0,8001000.0,6322000.0,1870000.0,2655000.0,1503000.0,4974000.0,3148000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,4244000.0,4764000.0,5213000.0,7991000.0,12942000.0,25237000.0,6778000.0,7191000.0,4408000.0,6903000.0,8856000.0,21118000.0,42631000.0,29887000.0,3569000.0,4315000.0,17919000.0,8001000.0,6322000.0,1870000.0,2655000.0,1503000.0,4974000.0,3148000.0,1434000.0,14300000.0,3100000.0,49800000.0,0.0
,operatingCashFlow,116101000.0,122469000.0,115535000.0,105305000.0,105708000.0,102341000.0,95762000.0,86193000.0,76690000.0,70835000.0,65325000.0,60340000.0,56384000.0,58625000.0,56575000.0,63553000.0,50937000.0,36218000.0,42903000.0,43852000.0,45307000.0,60785000.0,61885000.0,43230000.0,33789000.0,24200000.0,19200000.0,8900000.0,3300000.0
,capitalExpenditure,0.0,-67768000.0,13813000.0,-92792000.0,-106688000.0,-238266000.0,-26159000.0,-38636000.0,-176568000.0,-103855000.0,-100424000.0,-16984000.0,-5369000.0,-11735000.0,-19685000.0,-68354000.0,-26157000.0,-5174000.0,-1422000.0,-1689000.0,-5252000.0,-43223000.0,-190120000.0,-222378000.0,-194725000.0,-23400000.0,-41100000.0,0.0,0.0
,freeCashFlow,116101000.0,122469000.0,115535000.0,105305000.0,105708000.0,102341000.0,95762000.0,86193000.0,76690000.0,-33020000.0,-35099000.0,43356000.0,51015000.0,46890000.0,36890000.0,-4801000.0,24780000.0,31044000.0,41481000.0,42163000.0,40055000.0,17562000.0,-128235000.0,-179148000.0,-160936000.0,800000.0,-21900000.0,8900000.0,3300000.0
