date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,231364000.0,80548000.0,189001000.0,73398000.0,52719000.0,16536000.0,-3428000.0,-2527000.0,-17819000.0,-43794000.0,-9358000.0,-5685000.0,-22327000.0,-2031000.0,63983000.0,-99144000.0,232592000.0,25054000.0,28168000.0,7544000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,34000.0,86000.0,22000.0,-1000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,404283000.0,-27916000.0,-60856000.0,20117000.0,12836000.0,-11379000.0,32976000.0,55118000.0,-3438000.0,-27036000.0,-15736000.0,43300000.0,-817000.0,-25828000.0,71090000.0,-142454000.0,169832000.0,17787000.0,7330000.0,-4619000.0
,cashAtEndOfPeriod,519181000.0,114898000.0,142814000.0,203215000.0,183098000.0,170262000.0,181641000.0,148665000.0,93547000.0,96985000.0,124021000.0,139757000.0,100577000.0,101394000.0,126965000.0,56224000.0,198678000.0,28846000.0,11059000.0,3729000.0
,cashAtBeginningOfPeriod,114898000.0,142814000.0,203670000.0,183098000.0,170262000.0,181641000.0,148665000.0,93547000.0,96985000.0,124021000.0,139757000.0,96457000.0,101394000.0,127222000.0,55875000.0,198678000.0,28846000.0,11059000.0,3729000.0,8348000.0
,operatingCashFlow,196474000.0,-81612000.0,-138934000.0,-35321000.0,39564000.0,54516000.0,80834000.0,83645000.0,28145000.0,25663000.0,16322000.0,46117000.0,1960000.0,9773000.0,-25728000.0,-6108000.0,25038000.0,-10412000.0,2489000.0,-10459000.0
,capitalExpenditure,-19132000.0,-21774000.0,-38277000.0,-23586000.0,-72281000.0,-59738000.0,-41481000.0,-18080000.0,-12495000.0,-8745000.0,-20907000.0,-7275000.0,-18690000.0,-2643000.0,-23441000.0,-44740000.0,-8734000.0,-6707000.0,-1746000.0,-1669000.0
,freeCashFlow,177342000.0,-103386000.0,-177211000.0,-58907000.0,-32717000.0,-5222000.0,39353000.0,65565000.0,15650000.0,16918000.0,-4585000.0,38842000.0,-16730000.0,7130000.0,-49169000.0,-50848000.0,16304000.0,-17119000.0,743000.0,-12128000.0
