date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY
,operatingIncomeRatio,-0.102219036265777,-0.0700633396432806,-0.195047413266835,-0.290158506393773,-0.539122268678857,-1.06732556338574,-1.21533442088091,-1.18414634146341,-0.696015424164524,-0.0732891832229581,-0.159351789331533,-0.15929941618015,-0.220887245841035,-0.282828282828283,-0.12241054613936
,totalOtherIncomeExpensesNet,27868000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-5928000.0,2148000.0,-38658000.0,-67284000.0,-96722000.0,-98423000.0,-148557000.0,-184500000.0,-97000000.0,-17200000.0,-24900000.0,-19500000.0,-15900000.0,-14300000.0,-12600000.0
,incomeBeforeTaxRatio,-0.0234775066634455,0.00703482697862696,-0.143027863387634,-0.29275169362102,-0.578546605176426,-0.952751103539069,-1.13776623854054,-1.125,-0.623393316195373,-0.0759381898454746,-0.168129642133693,-0.162635529608007,-0.146950092421442,-0.206349206349206,-0.23728813559322
,incomeTaxExpense,1431000.0,1926000.0,1977000.0,-27384000.0,3950000.0,731000.0,-579000.0,900000.0,1700000.0,15700000.0,9600000.0,8200000.0,5800000.0,-4300000.0,-2700000.0
,netIncome,-7359000.0,41000.0,-31492000.0,-9979000.0,-97573000.0,-99154000.0,-147978000.0,-185400000.0,-98800000.0,-45800000.0,-42300000.0,-34500000.0,-21700000.0,-10000000.0,-9900000.0
,netIncomeRatio,-0.0291449007314938,0.000134277423707498,-0.116514912147638,-0.043418482115275,-0.583636896537286,-0.959827305815845,-1.13333180157618,-1.13048780487805,-0.634961439588689,-0.202207505518764,-0.285617825793383,-0.287739783152627,-0.200554528650647,-0.144300144300144,-0.186440677966102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.0548259338065693,0.00031,-0.23791,-0.08347,-1.0719,-1.54663,-2.34402,-3.21875,-1.82625,-0.95616,-1.0,-1.01173,-0.71617,-0.39683,-0.13165
,EPSDiluted,-0.0548259338065693,0.00031,-0.23791,-0.08347,-1.0719,-1.54663,-2.34402,-3.21875,-1.82625,-0.95616,-1.0,-1.01173,-0.71617,-0.39683,-0.13165
,weightedAverageShsOut,134224800.0,134224800.0,132371400.0,119558570.0,91028500.0,64109700.0,63130020.0,57600000.0,54100000.0,47900000.0,42300000.0,34100000.0,30300000.0,25200000.0,75200000.0
,weightedAverageShsOutDil,134224800.0,134224800.0,132371400.0,119558570.0,91028500.0,64109700.0,63130020.0,57600000.0,54100000.0,47900000.0,42300000.0,34100000.0,30300000.0,25200000.0,75200000.0
