date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5144000.0,22288000.0,12429000.0,27671000.0,13221000.0,12986000.0,8648000.0,80136000.0,72389000.0,63120000.0,39789000.0,20080000.0,16188000.0,19334000.0,36996000.0,34040000.0,27956000.0,17310000.0,796000.0,2486000.0,54629000.0,58800000.0,36100000.0,31300000.0,26900000.0,23400000.0,22500000.0,18100000.0,13400000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.333265212353253,0.556003942486845,0.537457011200261,0.283831205986096,0.390556921059516,0.366920510570684,0.379567160909307,-0.272804409034674,-0.543227344992051,0.189189785829761,-3.78397709987664,-0.184470883477567,-0.372851536141979,-10.2904984307464,0.612426258296648,0.570302684356442,0.531938275125673,0.389892043687241,0.521900198769193,0.533710374038879,0.572717789397401,0.397000059694905,0.377888433053225,0.369597201687642,0.370963539326852,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,3597000.0,3495000.0,4028000.0,2886000.0,3572000.0,6300000.0,5820000.0,6235000.0,5790000.0,4397000.0,8606000.0,104715000.0,722649000.0,-1147263000.0,36913000.0,34421000.0,79421000.0,151411000.0,128651000.0,82787000.0,7438000.0,11349000.0,10623000.0,5007000.0,3796000.0,28500000.0,24400000.0,25600000.0,16400000.0
,incomeBeforeTax,479441000.0,848993000.0,684186000.0,346737000.0,483686000.0,437829000.0,407156000.0,-207055000.0,-444197000.0,368512000.0,-1579678000.0,-242280000.0,-674129000.0,-2068915000.0,813269000.0,740339000.0,725592000.0,531479000.0,601276000.0,505531000.0,352470000.0,219466000.0,125824000.0,102493000.0,82575000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.333265212353253,0.556003942486845,0.537457011200261,0.283831205986096,0.390556921059516,0.366920510570684,0.379567160909307,-0.272804409034674,-0.543227344992051,0.189189785829761,-3.78397709987664,-0.184470883477567,-0.372851536141979,-10.2904984307464,0.612426258296648,0.570302684356442,0.531938275125673,0.389892043687241,0.521900198769193,0.533710374038879,0.572717789397401,0.397000059694905,0.377888433053225,0.369597201687642,0.370963539326852,0.0,0.0,0.0,0.0
,incomeTaxExpense,85815000.0,176684000.0,78175000.0,225649000.0,175433000.0,156290000.0,-852418000.0,-10070000.0,7271000.0,66362000.0,226189000.0,-94401000.0,-263550000.0,-778616000.0,231097000.0,217485000.0,206939000.0,145578000.0,174107000.0,145112000.0,103532000.0,71328000.0,34770000.0,27526000.0,20354000.0,17400000.0,15200000.0,14100000.0,10600000.0
,netIncome,393626000.0,672309000.0,606011000.0,121088000.0,308253000.0,286924000.0,959517000.0,-196985000.0,-451468000.0,302150000.0,-1805867000.0,-147879000.0,-410579000.0,-1290299000.0,582172000.0,522854000.0,518653000.0,385901000.0,427169000.0,360419000.0,248938000.0,148138000.0,91054000.0,74967000.0,62221000.0,50800000.0,41100000.0,35800000.0,21800000.0
,netIncomeRatio,0.273614172500394,0.440293918288358,0.476047245653202,0.0991199470216457,0.248901854896274,0.24045529321946,0.894500249374234,-0.259536724607931,-0.552119359178183,0.155120304870567,-4.32579258141401,-0.112594393997768,-0.227085633250665,-6.41776962064352,0.438400356641008,0.402768244988449,0.380229360589361,0.283096283298023,0.370777456622312,0.380509522266129,0.40449178953389,0.267972236442473,0.273463356618994,0.270336446576034,0.279524340060019,0.306763285024155,0.314942528735632,0.333955223880597,0.261077844311377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.01,3.22,2.83,0.56,1.46,1.44,5.2,-1.137987,-3.406457,2.282582,-15.74,-1.80478904524208,-5.12,-16.22,7.16,6.1,5.57,4.13,4.47,3.95,3.265,1.96,1.935,1.595,1.27500000819659,1.045,0.855,0.735,0.7
,EPSDiluted,2.0,3.2,2.77,0.55,1.37,1.22,4.16,-1.18,-3.41,2.26,-15.74,-1.8,-5.12,-16.22,7.08,5.91,5.33,4.08,4.41,3.88,3.22,1.915,1.86,1.53,1.27301171583652,1.045,0.85,0.735,0.7
,weightedAverageShsOut,195443000.0,208773000.0,214267000.0,215321000.0,211789000.0,199910000.0,184551000.0,173099515.0,132533000.0,132372000.0,114697000.0,81937000.0,80258000.0,79556000.0,81338000.0,85637000.0,93062000.0,93531000.0,94306000.0,90474000.0,75233691.0,73896939.0,45350904.0,47001254.0,48800784.0,48612440.0,48070175.0,48707483.0,44800000.0
,weightedAverageShsOutDil,19664200000.0,210340000.0,218553000.0,220406000.0,229258000.0,246332000.0,233902000.0,173099515.0,132533000.0,133863000.0,114697000.0,82155000.0,80258000.0,79556000.0,82261000.0,88746000.0,97908000.0,94643000.0,95706000.0,91958000.0,76285093.0,75633420.0,47179570.0,48998039.0,48877005.0,48612440.0,48352941.0,48707483.0,44800000.0
