date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY,1984-12-31_FY,1983-12-31_FY
,operatingExpenses,11250000000.0,8112000000.0,7498000000.0,7552000000.0,8561000000.0,8067000000.0,8096000000.0,7871000000.0,7938000000.0,7726000000.0,7594000000.0,8643000000.0,7787000000.0,6991000000.0,6608000000.0,5754000000.0,4681000000.0,4394000000.0,4577000000.0,4473000000.0,4425000000.0,4272000000.0,4102000000.0,3994000000.0,3614000000.0,3514000000.0,3684000000.0,4635000000.0,5427000000.0,4115000000.0,3768000000.0,3555000000.0,3347000000.0,3151000000.0,2919000000.0,3315000000.0,2985000000.0
,costAndExpenses,68601000000.0,59513000000.0,52523000000.0,49857000000.0,48596000000.0,56582000000.0,54568000000.0,50976000000.0,50675000000.0,36726000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,1611000000.0,1038000000.0,909000000.0,1039000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3783000000.0,2433000000.0,2140000000.0,1962000000.0,1863000000.0,1907000000.0,1821000000.0,1524000000.0,1347000000.0,1356000000.0,1258000000.0,1321000000.0,1173000000.0,1033000000.0,984000000.0,978000000.0,799000000.0,727000000.0,905000000.0,859000000.0,844000000.0,854000000.0,848000000.0,853000000.0,844000000.0,840000000.0,815000000.0,852000000.0,764000000.0,675000000.0,591000000.0,536400000.0,505100000.0,463700000.0,0.0,0.0,0.0
,EBITDA,12745000000.0,10984000000.0,10278000000.0,10183000000.0,9154000000.0,11676000000.0,11030000000.0,9208000000.0,9446000000.0,8542000000.0,7723000000.0,8946000000.0,8223000000.0,7131000000.0,6166000000.0,5448000000.0,4644000000.0,4384000000.0,4138000000.0,3999000000.0,2361000000.0,3021000000.0,2807000000.0,2634000000.0,2432000000.0,2191000000.0,1975000000.0,1334000000.0,212000000.0,2328000000.0,2182000000.0,1996400000.0,1929100000.0,880700000.0,0.0,0.0,0.0
,EBITDARatio,0.165420657788853,0.165170448564683,0.171766632685462,0.177887638879184,0.163178722949125,0.179354838709677,0.176124932136812,0.159561932487697,0.162330297301942,0.157235945955896,0.145937263794407,0.152451389717285,0.150167095819865,0.149093646114282,0.144318314803979,0.145493390305782,0.149642327769543,0.155394867432298,0.148331361795175,0.150434488206749,0.0978571724623865,0.117480069998056,0.11358394367337,0.112027900646478,0.106657310762214,0.103363683540124,0.0936862577676581,0.0605482933914306,0.00997083999623742,0.106872331634761,0.110536980749747,0.10790768066591,0.110638908006423,0.0551851619775675,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,8962000000.0,8551000000.0,8138000000.0,8221000000.0,7291000000.0,9769000000.0,9209000000.0,7684000000.0,8099000000.0,7186000000.0,6465000000.0,7625000000.0,7050000000.0,6098000000.0,5182000000.0,4470000000.0,3845000000.0,3657000000.0,3233000000.0,3140000000.0,1517000000.0,2167000000.0,1959000000.0,1781000000.0,1588000000.0,1351000000.0,1160000000.0,482000000.0,-552000000.0,1653000000.0,1591000000.0,1460000000.0,1424000000.0,417000000.0,1291000000.0,1223000000.0,1068000000.0
,operatingIncomeRatio,0.116320120447525,0.12858453256342,0.136002807627388,0.143613304451122,0.129968982851439,0.150061443932412,0.147047552134896,0.133153115685867,0.139181990032652,0.132275521849575,0.122165532879819,0.1299398442426,0.12874595956829,0.127495870706057,0.121287302516091,0.119375083455735,0.123896371721338,0.129625691195236,0.115890597555293,0.118120603393146,0.0628756165291997,0.0842698813921836,0.0792700198276211,0.0757485539299081,0.0696430137707219,0.063735434259565,0.0550258526635359,0.021877269426289,-0.0259618098015238,0.0758848643437543,0.0805977710233029,0.0789146532619858,0.0816701078228952,0.026129456732878,0.0854740466101695,0.0741571671113267,0.0720599149854936
,totalOtherIncomeExpensesNet,892000000.0,767000000.0,534000000.0,-49000000.0,0.0,-1302000000.0,-1151000000.0,-952000000.0,-811000000.0,-204000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,8243000000.0,8280000000.0,7763000000.0,7133000000.0,6467000000.0,8887000000.0,8312000000.0,6911000000.0,7605000000.0,6538000000.0,5760000000.0,6936000000.0,6384000000.0,5492000000.0,4684000000.0,4107000000.0,3470000000.0,3276000000.0,2807000000.0,2758000000.0,1257000000.0,1963000000.0,1764000000.0,1560000000.0,1344000000.0,1076000000.0,909000000.0,200000000.0,-891000000.0,1291000000.0,1260000000.0,1165000000.0,1092000000.0,132000000.0,1083000000.0,1016000000.0,859000000.0
,incomeBeforeTaxRatio,0.106988033123069,0.124509405873596,0.129735782208333,0.1246069457061,0.115280402153374,0.136513056835637,0.132724427554051,0.119758092465516,0.13069255885891,0.120347531568678,0.108843537414966,0.118198394710383,0.11658357530269,0.114825733341696,0.109631363370392,0.109680865269061,0.111812850422118,0.116120799659719,0.100620138366133,0.103750517247865,0.0520993078294027,0.0763367684230994,0.0713794359244122,0.0663490983327662,0.0589421980528024,0.050761900268906,0.0431193966130639,0.00907770515613653,-0.0419057473426771,0.0592664004039848,0.0638297872340425,0.062969569212475,0.0626290433585685,0.00827119493702613,0.0717028601694915,0.0616056269706524,0.0579583024087443
,incomeTaxExpense,2295000000.0,2626000000.0,2843000000.0,1697000000.0,2111000000.0,2264000000.0,2238000000.0,1711000000.0,2231000000.0,1827000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,5537000000.0,5269000000.0,4552000000.0,5055000000.0,7608000000.0,6220000000.0,5721000000.0,5130000000.0,4979000000.0,4373000000.0,3829000000.0,4689000000.0,4224000000.0,3732000000.0,3069000000.0,2788000000.0,2361000000.0,2236000000.0,1938000000.0,1808000000.0,1531000000.0,1255000000.0,1072000000.0,906000000.0,750000000.0,585000000.0,487000000.0,-287000000.0,-1021000000.0,751000000.0,702000000.0,659000000.0,592000000.0,73000000.0,313000000.0,645000000.0,509000000.0
,netIncomeRatio,0.0718661578797082,0.0792318912497556,0.0760733325534368,0.0883061980294878,0.135619808192805,0.0955453149001536,0.0913518347012423,0.0888958203368684,0.0855645299879704,0.0804955270036447,0.0723544973544974,0.0799066137250558,0.0771380047115543,0.0780279746597253,0.0718314803978935,0.0744558686072907,0.0760778500998904,0.0792570537359989,0.0694698354661792,0.0680133920174548,0.0634558793053426,0.0488041998833366,0.0433779792012301,0.0385335148009527,0.0328918515919656,0.0275982450346747,0.0231013709027086,-0.0130265068990559,-0.0480199416799925,0.0344764265711794,0.0355623100303951,0.0356196962326361,0.033952741454462,0.00457422144244627,0.0207229872881356,0.0391098714528256,0.0343431617299777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,6.40931,6.50414,5.69641,6.11911,8.61413,6.82018,6.25246,5.65601,5.48953,4.73781,4.12164,4.90481,4.27098,3.70974,3.02365,2.75767,2.34692,2.21167,1.91691,1.77953,1.51135,1.26768,1.0572,0.86782,0.71293,0.5545,0.43599,-0.28304,-1.05041,0.7045,0.65546,0.63062,0.56489,0.07918,0.28147,37.94118,29.94118
,EPSDiluted,6.40931,6.50414,5.69641,6.11911,8.61413,6.82018,6.25246,5.65601,5.48953,4.73781,4.12164,4.90481,4.27098,3.70974,3.02365,2.75767,2.34692,2.21167,1.91691,1.77953,1.51135,1.26768,1.0572,0.86782,0.71293,0.5545,0.43599,-0.28304,-1.05041,0.7045,0.65546,0.63062,0.56489,0.07918,0.28147,37.94118,29.94118
,weightedAverageShsOut,863900000.0,810100000.0,799100000.0,826100000.0,883200000.0,912000000.0,915000000.0,907000000.0,907000000.0,923000000.0,929000000.0,956000000.0,989000000.0,1006000000.0,1015000000.0,1011000000.0,1006000000.0,1011000000.0,1011000000.0,1016000000.0,1013000000.0,990000000.0,1014000000.0,1044000000.0,1052000000.0,1055000000.0,1117000000.0,1014000000.0,972000000.0,1066000000.0,1071000000.0,1045000000.0,1048000000.0,922000000.0,1112000000.0,17000000.0,17000000.0
,weightedAverageShsOutDil,863900000.0,810100000.0,799100000.0,826100000.0,883200000.0,912000000.0,915000000.0,907000000.0,907000000.0,923000000.0,929000000.0,956000000.0,989000000.0,1006000000.0,1015000000.0,1011000000.0,1006000000.0,1011000000.0,1011000000.0,1016000000.0,1013000000.0,990000000.0,1014000000.0,1044000000.0,1052000000.0,1055000000.0,1117000000.0,1014000000.0,972000000.0,1066000000.0,1071000000.0,1045000000.0,1048000000.0,922000000.0,1112000000.0,17000000.0,17000000.0
