date,,2017-08-31_FY,2016-08-31_FY,2015-08-31_FY,2014-08-31_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY,2006-08-31_FY,2005-08-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,748000000.0,727000000.0,716000000.0,691000000.0,615000000.0,622000000.0,613000000.0,602000000.0,548000000.0,573000000.0,527000000.0,519000000.0,488000000.0
,EBITDA,4109000000.0,3399000000.0,4632000000.0,4766000000.0,4185000000.0,3760000000.0,3116000000.0,2419000000.0,4175000000.0,3458000000.0,2138000000.0,1694000000.0,1503000000.0
,EBITDARatio,0.280669398907104,0.251740482891423,0.308779414705686,0.300599180069379,0.281609582127717,0.27818881325836,0.263576383014718,0.230337078651685,0.356107130672126,0.304267487901452,0.249678850870022,0.230664488017429,0.238798856053384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,3361000000.0,2672000000.0,3916000000.0,4075000000.0,3570000000.0,3138000000.0,2503000000.0,1817000000.0,3627000000.0,2885000000.0,1611000000.0,1175000000.0,1015000000.0
,operatingIncomeRatio,0.22957650273224,0.197896607909939,0.261049263382441,0.257016713970356,0.240226095148375,0.232169280852323,0.211723904584673,0.173014663873548,0.309365404298874,0.253849538055433,0.188134999416092,0.159994553376906,0.161264696536384
,totalOtherIncomeExpensesNet,-99000000.0,-319000000.0,-427000000.0,-102000000.0,-61000000.0,-36000000.0,-41000000.0,-217000000.0,-524000000.0,19000000.0,-258000000.0,-41000000.0,-661000000.0
,incomeBeforeTax,2886000000.0,1991000000.0,3161000000.0,3827000000.0,3429000000.0,2988000000.0,2374000000.0,1494000000.0,2967000000.0,2926000000.0,1336000000.0,1055000000.0,261000000.0
,incomeBeforeTaxRatio,0.197131147540984,0.147459635609539,0.210719285380975,0.241374960580259,0.230738173743355,0.221071322876591,0.200812045339198,0.142258617406208,0.253070624360287,0.257457105147382,0.156020086418311,0.143654684095861,0.0414680648236416
,incomeTaxExpense,626000000.0,695000000.0,864000000.0,1078000000.0,915000000.0,901000000.0,717000000.0,370000000.0,845000000.0,899000000.0,402000000.0,340000000.0,104000000.0
,netIncome,2260000000.0,1336000000.0,2314000000.0,2740000000.0,2482000000.0,2045000000.0,1607000000.0,1109000000.0,2109000000.0,2024000000.0,993000000.0,689000000.0,255000000.0
,netIncomeRatio,0.154371584699454,0.0989483039549696,0.154256382907806,0.17281614632608,0.167014332817442,0.151302160402486,0.135933006259516,0.105598933536469,0.179887410440123,0.178090629124505,0.115964031297442,0.093818082788671,0.0405147759771211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.15,3.02,4.85,5.28,4.65,3.83,3.0,2.04,3.86,3.69,1.83,1.28,0.48
,EPSDiluted,5.09,2.99,4.81,5.22,4.6,3.79,2.96,2.01,3.8,3.62,1.79,1.25,0.47
,weightedAverageShsOut,438800000.0,442700000.0,476900000.0,519300000.0,533700000.0,534100000.0,536500000.0,543700000.0,546500000.0,548100000.0,542622951.0,538281250.0,531250000.0
,weightedAverageShsOutDil,443800000.0,447100000.0,481400000.0,524900000.0,539700000.0,540200000.0,542400000.0,550800000.0,555200000.0,559300000.0,554748603.0,551200000.0,542553191.0
