date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-54667.0,-438838.0,-634187.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,1510320.0,0.0,0.0,84657.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,257947873.0,66381999.0,59953026.0,12055309.0,55131817.0,290521.0,185294309.0,44291203.0,10769625.0,6226321.0,12038622.0,6465004.0,16132901.0,15586942.0,20886537.0,20744335.0,9871415.0,1515000.0,125726.0,80133.0,82657.0,34324.0,46000.0,-4427.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-78221461.0,191670915.0,5294646.0,-60527881.0,4152094.0,-51296256.0,113396166.0,15737156.0,-4130101.0,660227.0,4826938.0,-8073361.0,-14026512.0,-3900207.0,5553288.0,13914349.0,0.0,0.0,18220.0,-1681.0,1828.0,-894.0,-147.0,131.0
,cashAtEndOfPeriod,143582667.0,221804128.0,30133213.0,24838567.0,85366448.0,81214354.0,132510610.0,19114444.0,3377288.0,7507389.0,6847162.0,2020224.0,10093585.0,24120097.0,28020304.0,22467016.0,7197378.0,1355289.0,18491.0,271.0,1952.0,124.0,1018.0,1165.0
,cashAtBeginningOfPeriod,221804128.0,30133213.0,24838567.0,85366448.0,81214354.0,132510610.0,19114444.0,3377288.0,7507389.0,6847162.0,2020224.0,10093585.0,24120097.0,28020304.0,22467016.0,8552667.0,0.0,0.0,271.0,1952.0,124.0,1018.0,1165.0,1034.0
,operatingCashFlow,-95391570.0,173034923.0,-47223417.0,-23938972.0,-64427486.0,-65707615.0,-35416373.0,-19033180.0,-15340370.0,-5390709.0,-7699277.0,-15277495.0,-27584677.0,-23867124.0,-14791227.0,-9099317.0,-2314416.0,-157596.0,-105831.0,-81814.0,-80087.0,-35218.0,-46147.0,4562.0
,capitalExpenditure,-11951712.0,-12001225.0,-1421252.0,-7918198.0,-3860237.0,-1970612.0,-1717362.0,-296880.0,-479710.0,-9674.0,-5407.0,-40245.0,-684111.0,-756371.0,-934517.0,-672761.0,-665465.0,-2115.0,-1675.0,0.0,-742.0,0.0,0.0,0.0
,freeCashFlow,-107343282.0,161033698.0,-48644669.0,-31857170.0,-68287723.0,-67678227.0,-37133735.0,-19330060.0,-15820080.0,-5400383.0,-7704684.0,-15317740.0,-28268788.0,-24623495.0,-15725744.0,-9772078.0,-2979881.0,-159711.0,-107506.0,-81814.0,-80829.0,-35218.0,-46147.0,4562.0
