date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY
,operatingExpenses,4293000000.0,1113100000.0,1507500000.0,1267000000.0,10334700000.0,8892300000.0,7846200000.0,7938400000.0,8273700000.0,8046300000.0,7587500000.0,7219000000.0,6133400000.0,5050678430.75,4867885824.87,4478867615.52,3588189816.4,3449124000.0,3419307782.7,3291426939.96,1906831122.64,1632076540.72,1128750320.0,1291201740.0,1282449028.0,1219508304.0,1119544389.0,1135071160.0,1009500163.0,962383536.0,970067504.0,778813040.0,397462352.0,183176136.0
,costAndExpenses,14280900000.0,11938200000.0,14171000000.0,13357200000.0,12325800000.0,10603200000.0,9310300000.0,8881700000.0,9132000000.0,8829600000.0,8358000000.0,7922600000.0,6600900000.0,5386509435.0,5164593282.79,4719811902.24,3813188980.72,3685916640.0,3637616647.35,3523937186.7,2151691994.16,1906852369.68,1688004655.0,1539884352.0,1508842566.0,1420969212.0,1316166651.0,1330852344.0,1190156583.0,1124580006.0,1133266120.0,924641840.0,490085176.0,235481676.0
,interestExpense,312000000.0,359100000.0,289300000.0,269800000.0,254500000.0,224100000.0,262700000.0,267900000.0,299800000.0,297200000.0,276800000.0,355400000.0,344800000.0,222000000.0,178500000.0,149200000.0,127000000.0,71600000.0,86400000.0,71456856.21,72877921.52,0.0,30002010.0,0.0,29722546.0,36435108.0,35627391.0,40359588.0,44768507.0,55205586.0,57233568.0,44496480.0,18813144.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,631000000.0,686300000.0,543800000.0,462100000.0,427800000.0,368500000.0,376400000.0,414500000.0,396600000.0,383500000.0,380800000.0,398400000.0,251400000.0,184882254.0,185841812.23,147365903.52,178319718.08,204934240.0,294447425.25,124974309.24,78983943.92,42150475.92,33676955.0,29096652.0,28379484.0,26274696.0,26608608.0,25824728.0,22878751.0,25865928.0,25454422.0,20254000.0,11487672.0,6137895.0
,EBITDA,-1895000000.0,1944500000.0,2219900000.0,2745500000.0,2471300000.0,2000300000.0,2016700000.0,1902600000.0,1716300000.0,1612700000.0,1433900000.0,1347200000.0,1268200000.0,1077743513.5,999344424.46,854337119.32,737625695.12,606606080.0,572343020.1,594605255.49,506639174.4,291256592.72,270921765.0,201680328.0,208700156.0,175056780.0,145515825.0,118442208.0,72987831.0,135635796.0,169678866.0,139160560.0,69869464.0,18573804.0
,EBITDARatio,-0.157879828040124,0.146931034222199,0.142279392913911,0.179851166690686,0.171750446524752,0.163487315287041,0.174925621698514,0.172659128446195,0.165456806547705,0.160919196152388,0.153670560497267,0.155130522897643,0.169615749842849,0.174054088651423,0.169209400821962,0.159021541687986,0.171637814683358,0.147928225729674,0.14636981836744,0.147524588484393,0.169792155392402,0.134216990406174,0.141255182811911,0.115563258232236,0.123394558762602,0.112166196715873,0.101876315435941,0.0827703500732272,0.0573991496422275,0.112714837678199,0.134155838832643,0.135341535850658,0.129167949112547,0.0729101194217473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-2278100000.0,1295900000.0,1431400000.0,1908200000.0,2063100000.0,1632000000.0,2218600000.0,2137700000.0,1241100000.0,1192200000.0,973000000.0,761700000.0,876000000.0,805493992.5,741369504.18,652649653.92,484382020.64,414761760.0,272636343.9,506612985.3,832186579.2,263190274.24,229955165.0,205309848.0,182481250.0,139721844.0,112191102.0,100121524.0,81427255.0,78773508.0,131523154.0,103575840.0,50834336.0,19267653.0
,operatingIncomeRatio,-0.232495750991435,0.0742098064847628,0.0937868533046198,0.13817521977806,0.131385998929731,0.121992284556035,0.125935692043473,0.117592609397971,0.105262650509491,0.100620646989563,0.0912335226663809,0.0762986078325254,0.0998809667108026,0.116296745097369,0.115440587460895,0.110166224307622,0.10617516605906,0.0804920083467165,0.0489726867490444,0.0987890171436377,0.11889803832081,0.114793189662859,0.10805377559995,0.0988908145580589,0.0890415688440823,0.0719854038812407,0.058304598987954,0.0365191099352766,0.0162812402779218,0.0453435182306702,0.0687789482313399,0.0723680223043821,0.0731507130399097,0.0488162581185837
,totalOtherIncomeExpensesNet,512500000.0,313800000.0,-31900000.0,-201100000.0,172600000.0,139400000.0,766700000.0,841900000.0,149200000.0,183800000.0,121700000.0,99100000.0,129200000.0,85384148.25,59581690.53,60785849.04,28086705.92,84689920.0,81140749.05,108438895.26,477409270.24,14084157.44,22712365.0,32726172.0,31883124.0,27374868.0,28911276.0,47863632.0,60724293.0,24209226.0,44532278.0,29165760.0,11265688.0,6831744.0
,incomeBeforeTax,-2790600000.0,982100000.0,1463300000.0,2109300000.0,1890500000.0,1492600000.0,1451900000.0,1295800000.0,1091900000.0,1008400000.0,851300000.0,662600000.0,746800000.0,720109844.25,681787813.65,591863804.88,456295314.72,330071840.0,191495594.85,398174090.04,354777308.96,249106116.8,207242800.0,172583676.0,150598126.0,112346976.0,83279826.0,52257892.0,20702962.0,54564282.0,86990876.0,74410080.0,39568648.0,12435909.0
,incomeBeforeTaxRatio,-0.232495750991435,0.0742098064847628,0.0937868533046198,0.13817521977806,0.131385998929731,0.121992284556035,0.125935692043473,0.117592609397971,0.105262650509491,0.100620646989563,0.0912335226663809,0.0762986078325254,0.0998809667108026,0.116296745097369,0.115440587460895,0.110166224307622,0.10617516605906,0.0804920083467165,0.0489726867490444,0.0987890171436377,0.11889803832081,0.114793189662859,0.10805377559995,0.0988908145580589,0.0890415688440823,0.0719854038812407,0.058304598987954,0.0365191099352766,0.0162812402779218,0.0453435182306702,0.0687789482313399,0.0723680223043821,0.0731507130399097,0.0488162581185837
,incomeTaxExpense,129300000.0,275000000.0,323900000.0,197000000.0,388900000.0,247500000.0,300400000.0,283700000.0,197200000.0,91900000.0,190300000.0,155700000.0,232900000.0,204501613.0,199338073.45,193955176.08,140136875.76,121941680.0,103451614.65,126377610.21,109816678.96,76509663.2,66992440.0,56681004.0,50569204.0,43359720.0,35819280.0,29340136.0,17208513.0,23567922.0,36393084.0,35335440.0,18702152.0,6084522.0
,netIncome,-2967300000.0,624100000.0,1062900000.0,1816600000.0,1400100000.0,1160200000.0,1077200000.0,936500000.0,822700000.0,840100000.0,586000000.0,437700000.0,439100000.0,466359646.5,435664538.78,363816039.72,292169101.28,208130160.0,88043980.2,271796479.83,244960630.0,172596453.6,140250360.0,115902672.0,100028922.0,68987256.0,47460546.0,22917756.0,-11867940.0,30996360.0,50597792.0,39074640.0,20866496.0,6351387.0
,netIncomeRatio,-0.247217315959609,0.0471584769648106,0.0681241347485002,0.119001139832563,0.0973041719658904,0.0948247678828299,0.0934347596041253,0.084986478392653,0.0793109099497739,0.0838272565806542,0.0628014146393741,0.0504012988957083,0.0587275475130067,0.0753164386874849,0.073766895338586,0.0677186864748903,0.0679847060554766,0.0507550555537347,0.0225161851156477,0.0674340892015573,0.0820947045858377,0.0795359732139729,0.0731247644176404,0.0664124783362218,0.0591423836486673,0.0442030187427434,0.0332273521114146,0.0160154958189635,-0.00933319506377683,0.0257583159390683,0.0400049186375374,0.0380023031698891,0.0385759720939776,0.0249319086528389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-12.135,2.495,4.26,7.2,5.48,4.5,4.12,3.62,3.31,3.38,2.375,1.795,1.92,1.98,1.815,1.515,1.2,0.935,0.395,1.592616,1.465198,1.140756,0.957896,0.786396,0.689049,0.478898,1.976457,1.223632,0.672517,1.389492,3.903703,3.726736,2.719304,0.720536
,EPSDiluted,-12.135,2.475,4.215,7.12,5.4,4.42,4.025,3.48,3.14,3.225,2.295,1.765,1.88,1.9,1.76,1.485,1.17,0.91,0.385,1.532516,1.420193,1.120829,0.939822,0.719855,0.665692,0.459484,1.631057,0.85181,0.672517,1.389492,3.56673,3.64572,2.719304,0.720536
,weightedAverageShsOut,244600000.0,250000000.0,249560000.0,252220000.0,255560000.0,257700000.0,261480000.0,258760000.0,248680000.0,248540000.0,246620000.0,243740000.0,228680000.0,235380000.0,240200000.0,240020000.0,227226537.0,223063915.0,222111376.0,138189557.0,167186065.0,151300121.0,146415094.0,147384615.0,145169492.0,144054054.0,23462783.0,16795580.0,9528000.0,9615385.0,8432935.0,8177258.0,7673469.0,8814815.0
,weightedAverageShsOutDil,247200000.0,252120000.0,252240000.0,255160000.0,259200000.0,262600000.0,267500000.0,272060000.0,270520000.0,268440000.0,267800000.0,247640000.0,233920000.0,245420000.0,248440000.0,244960000.0,243917617.0,229002915.0,227309692.0,143608847.0,172484101.0,153989973.0,149230769.0,161008403.0,150263158.0,150140845.0,28431373.0,24126984.0,9528000.0,9615385.0,9229651.0,8358974.0,7673469.0,8814815.0
