date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,netCashUsedForInvestingActivites,-483138000.0,122942000.0,-347748000.0,-52797000.0,493774000.0,-142433000.0,-164055000.0,-307280000.0,-171382000.0,-79957000.0,542632000.0,-90978000.0,-594190000.0,156524000.0,307626000.0,132367000.0,-129312000.0,-287429000.0,47330000.0,-212272000.0,-14109000.0,-286200000.0,-458600000.0,-355200000.0,-210800000.0,-19100000.0,-90900000.0,-208600000.0,-48400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1089000.0,-1036000.0,-23971000.0,-848000.0,-565000.0,-80145000.0,-59889000.0,-64671000.0,-25480000.0,-24561000.0,-796013000.0,-130344000.0,-289300000.0,-62127000.0,-219219000.0,-84255000.0,-490442000.0,-12500000.0,-101425000.0,-974000.0,-70493000.0,-50300000.0,-37600000.0,-51600000.0,-8500000.0,-1700000.0,-500000.0,-500000.0,-200000.0
,commonStockIssued,222000.0,211000.0,208000.0,228000.0,216000.0,192000.0,192000.0,176000.0,1028000.0,216000.0,88161000.0,484000.0,113190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-20905000.0,-6259000.0,-26189000.0,-1458000.0,-864000.0,-25383000.0,-30956000.0,-33439000.0,-36242000.0,-9000.0,-9000.0,-18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-42982000.0,-39394000.0,-34849000.0,-30513000.0,-24907000.0,-25089000.0,-26174000.0,-22344000.0,-18759000.0,-12558000.0,-5306000.0,-29677000.0,-49375000.0,-49554000.0,-48507000.0,-46193000.0,-41736000.0,-36630000.0,-35208000.0,-33809000.0,-32553000.0,-27800000.0,-25700000.0,-17700000.0,-16000000.0,-14300000.0,-12200000.0,-8900000.0,-7300000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,-65000.0,-112000.0,-91000.0,-57000.0,-33000.0,-220000.0,-732000.0,-834000.0,-495000.0,-111374000.0,-816000.0,-21994000.0,-413000.0,-9934000.0,-518000.0,-500000.0,-9600000.0,-600000.0,-500000.0,-400000.0,-100000.0,0.0,200000.0
,netCashUsedProvidedByFinancingActivities,612164000.0,-207665000.0,204140000.0,-43893000.0,-536822000.0,64596000.0,79017000.0,196003000.0,117162000.0,4458000.0,-673203000.0,34699000.0,529356000.0,-220613000.0,-363379000.0,-202528000.0,87170000.0,223691000.0,-121886000.0,162230000.0,-51549000.0,237200000.0,391000000.0,313300000.0,179500000.0,-16800000.0,71800000.0,140600000.0,65500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,234725000.0,22909000.0,-8345000.0,-8385000.0,46225000.0,-5086000.0,-2901000.0,-25543000.0,24504000.0,8620000.0,-19701000.0,955000.0,-12514000.0,5657000.0,9004000.0,6539000.0,-2919000.0,-6463000.0,-17016000.0,-3718000.0,475000.0,100000.0,-100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0
,cashAtEndOfPeriod,356581000.0,121856000.0,98947000.0,107292000.0,115677000.0,69452000.0,74538000.0,77439000.0,102982000.0,78478000.0,69858000.0,89232000.0,88277000.0,100791000.0,95134000.0,86130000.0,79591000.0,82510000.0,81114000.0,98130000.0,101848000.0,101400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,121856000.0,98947000.0,107292000.0,115677000.0,69452000.0,74538000.0,77439000.0,102982000.0,78478000.0,69858000.0,89559000.0,88277000.0,100791000.0,95134000.0,86130000.0,79591000.0,82510000.0,88973000.0,98130000.0,101848000.0,101373000.0,97600000.0,112400000.0,69400000.0,67200000.0,66100000.0,57400000.0,93900000.0,52600000.0
,operatingCashFlow,105699000.0,107632000.0,135263000.0,88305000.0,89273000.0,72751000.0,82137000.0,85734000.0,78724000.0,84119000.0,110870000.0,57234000.0,52320000.0,69746000.0,64757000.0,76700000.0,39223000.0,57275000.0,57540000.0,46324000.0,66133000.0,52700000.0,52900000.0,35500000.0,33500000.0,37000000.0,27800000.0,25100000.0,24100000.0
,capitalExpenditure,-7615000.0,-17380000.0,-9599000.0,-10378000.0,-7061000.0,-4887000.0,-10980000.0,-9635000.0,-10182000.0,-8320000.0,-4886000.0,-6655000.0,-12094000.0,-9810000.0,-13289000.0,-14371000.0,-12041000.0,-5227000.0,-6382000.0,-7886000.0,-7736000.0,-7600000.0,-7700000.0,-4000000.0,-6800000.0,-4100000.0,-5600000.0,-3400000.0,-3700000.0
,freeCashFlow,98084000.0,90252000.0,125664000.0,77927000.0,82212000.0,67864000.0,71157000.0,76099000.0,68542000.0,75799000.0,105984000.0,50579000.0,40226000.0,59936000.0,51468000.0,62329000.0,27182000.0,52048000.0,51158000.0,38438000.0,58397000.0,45100000.0,45200000.0,31500000.0,26700000.0,32900000.0,22200000.0,21700000.0,20400000.0
