date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2517000.0,-2053000.0,-598000.0,-607000.0,-1042000.0,-845000.0,-923000.0,-9729000.0,-999000.0,-830000.0,-770000.0,-30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,694608000.0,0.0,183672000.0,3598000.0,28199000.0,18376000.0,365000.0,21490000.0,17000.0,40000.0,91000.0,5000.0,0.0,0.0,5943000.0,50668000.0,1234000.0,1519000.0,101239000.0,49683000.0,337923079.026342,3999657.536611,236900000.0,158500000.0,51500000.0,15000000.0,6700000.0,9946499.886972
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6000.0,-6000.0,-327000.0,-559000.0,-207000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,3347000.0,0.0,0.0,0.0,0.0,-60000.0,844000.0,-3243000.0,36920000.0,0.0,0.0,1052000.0,-4000.0,-35000.0,-77000.0,-77000.0,25210363.454485,1999828.768306,5700000.0,14900000.0,400000.0,0.0,-200000.0,75352.271871
,netCashUsedProvidedByFinancingActivities,696529000.0,2571000.0,186136000.0,5016000.0,31000000.0,18087000.0,18535000.0,16920000.0,4645000.0,5128000.0,-394000.0,-3475000.0,36920000.0,0.0,5943000.0,51720000.0,1230000.0,1484000.0,101162000.0,49606000.0,363055431.810604,5924567.605449,242500000.0,172600000.0,51900000.0,15800000.0,7200000.0,9192977.168262
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1564000.0,-38000.0,647000.0,-1139000.0,291000.0,373000.0,-254000.0,136000.0,-70000.0,247000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-195000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,615638000.0,-44443000.0,131980000.0,-12373000.0,32579000.0,16378000.0,-6630000.0,20531000.0,-10546000.0,-31621000.0,8638000.0,-10787000.0,4746000.0,-12059000.0,-87520000.0,-39829000.0,-89351000.0,40866000.0,96459000.0,-40520000.0,134888993.664554,-180852648.912886,131700000.0,0.0,0.0,0.0,0.0,1959159.068646
,cashAtEndOfPeriod,763430000.0,147792000.0,192235000.0,60255000.0,72628000.0,40049000.0,23671000.0,30301000.0,9770000.0,20316000.0,51937000.0,43299000.0,54086000.0,49340000.0,61399000.0,148919000.0,188748000.0,278099000.0,237233000.0,140774000.0,192549685.895298,59698186.18685,225100000.0,0.0,0.0,0.0,0.0,6103534.021551
,cashAtBeginningOfPeriod,147792000.0,192235000.0,60255000.0,72628000.0,40049000.0,23671000.0,30301000.0,9770000.0,20316000.0,51937000.0,43299000.0,54086000.0,49340000.0,61399000.0,148919000.0,188748000.0,278099000.0,237233000.0,140774000.0,181294000.0,57660692.230744,240550835.099736,93400000.0,47300000.0,15200000.0,7800000.0,5800000.0,4144374.952905
,operatingCashFlow,-42934000.0,-14230000.0,-31688000.0,-9768000.0,-3904000.0,-25364000.0,-20671000.0,-17416000.0,-28146000.0,-33221000.0,-29312000.0,-26962000.0,-26209000.0,-31684000.0,-42670000.0,-76729000.0,-78257000.0,-42766000.0,-126446000.0,-54788000.0,-39670292.097366,-45398710.929139,-1700000.0,-9800000.0,-10100000.0,-8800000.0,100000.0,1883806.796775
,capitalExpenditure,-12866000.0,-13934000.0,-9854000.0,-6444000.0,-6881000.0,-3886000.0,-4240000.0,-485000.0,-1168000.0,-4107000.0,-3453000.0,-6778000.0,-3560000.0,-6379000.0,-8735000.0,-6613000.0,-7087000.0,-5714000.0,-20340000.0,-18329000.0,-21404855.61854,-17661824.307996,-17500000.0,-7500000.0,-7300000.0,-5300000.0,-1900000.0,-678170.446839
,freeCashFlow,-55800000.0,-28164000.0,-41542000.0,-16212000.0,-10785000.0,-29250000.0,-24911000.0,-17901000.0,-29314000.0,-37328000.0,-32765000.0,-33740000.0,-29769000.0,-38063000.0,-51405000.0,-83342000.0,-85344000.0,-48480000.0,-146786000.0,-73117000.0,-61075147.715905,-63060535.237135,-19200000.0,-17300000.0,-17400000.0,-14100000.0,-1800000.0,1205636.349936
