date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,operatingIncomeRatio,-0.457221353133002,-0.477702364141575,-0.521523598718037,-0.459311201846263,-0.653782224011728,-0.736037131174715,-1.06381017942796,-1.05664300999867,-0.861225398988443,-0.956472187512873,-0.879719168101735,-0.836836291790476,-0.670617628260996,-0.250330291266083,0.114603683297847,0.17290223127561,-0.938993457234971,-4.40470099667774,-1.84134908072568,1.0
,totalOtherIncomeExpensesNet,-1801000.0,141255000.0,105078000.0,-2367000.0,-39911000.0,176172000.0,-322941000.0,-434754000.0,-24572000.0,19433000.0,-2730000.0,-14920000.0,-7756000.0,-13685000.0,-8639000.0,-736000.0,-5078000.0,529000.0,-7694000.0,0.0
,incomeBeforeTax,-108977000.0,15869000.0,-6391000.0,-88884000.0,-139189000.0,73714000.0,-461985000.0,-589978000.0,-111785000.0,-55033000.0,-97071000.0,-74939000.0,-67532000.0,-25061000.0,9552000.0,21221000.0,-3944000.0,-266264000.0,-149893000.0,-575584000.0
,incomeBeforeTaxRatio,-0.84815584456015,0.120477079822044,-0.0491188428519825,-0.788957926504527,-1.43699734671333,0.814609349099348,-5.12951900870492,-7.13300528345686,-1.46472653895542,-0.755667540884562,-1.42875436040094,-1.16583954324118,-0.784753936436,-0.254690135978374,0.0698904668876353,0.166901303215963,-0.0467475820216196,-4.42299003322259,-6.08356670319412,-89.8788257339163
,incomeTaxExpense,662000.0,545000.0,125000.0,190000.0,-6543000.0,1392000.0,881000.0,1138000.0,413000.0,-109000.0,396000.0,-16000.0,480000.0,2864000.0,-14071000.0,2502000.0,-4314000.0,133000.0,66000.0,-73000.0
,netIncome,-109639000.0,15324000.0,-6516000.0,-89074000.0,-132646000.0,72322000.0,-462866000.0,-591116000.0,-112198000.0,-54924000.0,-97467000.0,-74923000.0,-68012000.0,-27925000.0,23623000.0,18719000.0,370000.0,-266397000.0,-149959000.0,-575511000.0
,netIncomeRatio,-0.85330811677446,0.116339452466633,-0.0500795462405755,-0.790644416829398,-1.36944693942867,0.799226433860095,-5.13930094155267,-7.14676403380445,-1.47013810634451,-0.754170843231219,-1.43458294696869,-1.16559062835452,-0.790331764569171,-0.283796418626395,0.172845739037543,0.14722329272417,0.00438554902332638,-4.42519933554817,-6.08624538333536,-89.8674266083698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.07,0.01,-0.01,-0.08,-0.12,0.0708935655477778,-0.5,-0.96,-0.29,-0.18,-0.34,-0.52,-0.79,-0.36,0.37079089432494,0.3,0.01,-4.278293,-2.408317,-9.242613
,EPSDiluted,-0.07,-0.07,-0.01,-0.08,-0.12,0.0587795454139081,-0.5,-0.96,-0.29,-0.18,-0.34,-0.52,-0.79,-0.36,0.368670530338403,0.3,0.01,-4.278293,-2.408317,-9.242613
,weightedAverageShsOut,1642359000.0,1450768000.0,1269548000.0,1166581000.0,1064443000.0,1020149000.0,934356000.0,614959000.0,388453000.0,299144000.0,285316000.0,145430000.0,86405000.0,77169138.0,63709763.0,61855668.0,60463917.0,62267130.0,62267130.0,62267130.0
,weightedAverageShsOutDil,1642359000.0,1655191000.0,1269548000.0,1166581000.0,1064443000.0,1230394000.0,934356000.0,614959000.0,388453000.0,299144000.0,285316000.0,145430000.0,86405000.0,77169138.0,64076182.0,61955874.0,60463917.0,62596842.0,62596842.0,62596842.0
