date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,depreciationAndAmortization,21000.0,0.0,0.0,0.0,30000.0,9567000.0,6219000.0,3775000.0,2510000.0,1654000.0,1350000.0,1288886.0,1320754.0,1334239.0
,EBITDA,-38856000.0,-374000.0,-23724000.0,-26738000.0,-29363000.0,1499000.0,-32501000.0,-92112000.0,-106494000.0,35601000.0,-55076000.0,-39904885.0,-30004259.0,-23381552.0
,EBITDARatio,-6.45555740156172,-0.0129883660357701,-4.38602329450915,-3.52790605620794,-11.6751491053678,0.0787952060555088,-1.79335650830436,-71.2389791183295,-5.5218293062325,0.215961273650432,-1.23262163734837,-1.92604789760201,-1.52614132809365,-2.11901935611101
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-38877000.0,-374000.0,-26024000.0,-26738000.0,-29393000.0,-8068000.0,-38720000.0,-95887000.0,-109004000.0,33947000.0,-56426000.0,-41193771.0,-31325013.0,-24715791.0
,operatingIncomeRatio,-6.45904635321482,-0.0129883660357701,-4.81124052505084,-3.52790605620794,-11.6870775347913,-0.424095878889823,-2.13651161507477,-74.1585460170147,-5.6519755262885,0.20592784912253,-1.26283514614386,-1.98825722787696,-1.59332036636435,-2.23993854345487
,totalOtherIncomeExpensesNet,4898000.0,11577000.0,22886000.0,-35813000.0,4556000.0,-4647000.0,-11663000.0,-8140000.0,-2386000.0,10000.0,900000.0,-332966.0,-230547.0,0.0
,incomeBeforeTax,-35584000.0,9388000.0,-5329000.0,-64924000.0,-26786000.0,-15001000.0,-52739000.0,-107029000.0,-114394000.0,30648000.0,-58789000.0,-44193444.0,-32473124.0,-24981820.0
,incomeBeforeTaxRatio,-5.91194550589799,0.326028824448689,-0.98520983545942,-8.5663016229054,-10.6504970178926,-0.788530277544155,-2.91005904099763,-82.7757153905646,-5.93145286736493,0.185915595484352,-1.31571997672441,-2.13303934854072,-1.65171806404916,-2.26404817485516
,incomeTaxExpense,0.0,0.0,0.0,101000.0,101000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100056.0,0.0,0.0
,netIncome,-35584000.0,9388000.0,-5329000.0,-65025000.0,-26887000.0,-15001000.0,-52739000.0,-107029000.0,-114394000.0,30648000.0,-58789000.0,-44093388.0,-32473124.0,-24981820.0
,netIncomeRatio,-5.91194550589799,0.326028824448689,-0.98520983545942,-8.57962791925056,-10.6906560636183,-0.788530277544155,-2.91005904099763,-82.7757153905646,-5.93145286736493,0.185915595484352,-1.31571997672441,-2.12821004885867,-1.65171806404916,-2.26404817485516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.66,0.612354053877764,-0.4,-6.1,-3.9,-2.7,-10.1,-21.0,-26.4,7.7,-23.0,-22.3,-202.072956,-155.456254
,EPSDiluted,-1.66,0.610561914672216,-1.9,-6.1,-3.9,-2.7,-10.1,-21.0,-26.4,7.4,-23.0,-22.3,-202.072956,-155.456254
,weightedAverageShsOut,21402000.0,15331000.0,12059200.0,10593000.0,6926800.0,5570100.0,5228900.0,5092800.0,4337400.0,3971500.0,2558200.0,1976808.0,160700.0,160700.0
,weightedAverageShsOutDil,21402000.0,15376000.0,13073100.0,10593000.0,6926800.0,5570100.0,5228900.0,5092800.0,4337400.0,4147300.0,2558200.0,1976808.0,160700.0,160700.0
