date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,debtRepayment,-614648000.0,-14236000.0,-19850000.0,-448603000.0,-186910000.0,-405946000.0,-165357000.0,-391823000.0,-106990000.0,-283904000.0,-61072000.0,-307433000.0,-49273000.0,-511440000.0,-287048000.0,-187296000.0,-436689000.0,-261092000.0,-207193000.0,-552866000.0,-179306000.0,-121100000.0,-345100000.0,-102600000.0,-50900000.0,-69200000.0,-37000000.0,-5400000.0
,commonStockIssued,142000000.0,295946000.0,611000.0,248554000.0,450503000.0,66942000.0,76856000.0,220252000.0,202352000.0,251916000.0,118235000.0,26467000.0,197255000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1436000.0,-5097000.0,-4532000.0,-1686000.0,-1756000.0,-1367000.0,-10074000.0,-454000.0,-68000.0,-86000.0,0.0,-8000.0,-282000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-162557000.0,-155358000.0,-150266000.0,-142327000.0,-131759000.0,-120266000.0,-116371000.0,-111571000.0,-96356000.0,-89270000.0,-75821000.0,-91385000.0,-81301000.0,-101137000.0,-126205000.0,-125342000.0,-115700000.0,-104291000.0,-105894000.0,-100663000.0,-96234000.0,-92300000.0,-42900000.0,-35800000.0,-25200000.0,-23700000.0,-19400000.0,-3400000.0
,otherFinancingActivites,-10198000.0,-4589000.0,-125000.0,-4007000.0,-4621000.0,-4166000.0,-9988000.0,-3308000.0,-43000.0,-9603000.0,-1077000.0,-9350000.0,-1515000.0,-227363000.0,-11460000.0,0.0,-2566000.0,18411000.0,0.0,0.0,0.0,-200000.0,-100000.0,0.0,-200000.0,-1200000.0,-600000.0,-700000.0
,netCashUsedProvidedByFinancingActivities,99723000.0,197666000.0,-101162000.0,31390000.0,136957000.0,-94010000.0,-24934000.0,89044000.0,-1105000.0,81053000.0,377065000.0,-3740000.0,257884000.0,-317706000.0,-60627000.0,-61441000.0,171638000.0,-21774000.0,-167726000.0,-109936000.0,-118598000.0,-83200000.0,74600000.0,31100000.0,26100000.0,27800000.0,109400000.0,124500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,14646000.0,-7724000.0,2166000.0,-48292000.0,50405000.0,583000.0,-5152000.0,1895000.0,2038000.0,-108583000.0,107470000.0,1713000.0,-4381000.0,6569000.0,-5087000.0,4354000.0,-2234000.0,3438000.0,-2528000.0,1142000.0,-1608000.0,-9300000.0,0.0,0.0,0.0,0.0,100000.0,-100000.0
,cashAtEndOfPeriod,15303000.0,657000.0,8381000.0,6215000.0,54507000.0,4102000.0,3519000.0,8671000.0,6776000.0,4738000.0,113321000.0,5851000.0,4138000.0,8519000.0,1950000.0,7037000.0,2683000.0,3840000.0,402000.0,2930000.0,1788000.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,657000.0,8381000.0,6215000.0,54507000.0,4102000.0,3519000.0,8671000.0,6776000.0,4738000.0,113321000.0,5851000.0,4138000.0,8519000.0,1950000.0,7037000.0,2683000.0,4917000.0,402000.0,2930000.0,1788000.0,3396000.0,12700000.0,5300000.0,1400000.0,9100000.0,500000.0,100000.0,0.0
,operatingCashFlow,470089000.0,213138000.0,208355000.0,179766000.0,151272000.0,160375000.0,125370000.0,120797000.0,116397000.0,105032000.0,80835000.0,103214000.0,106610000.0,90920000.0,109088000.0,101665000.0,126238000.0,97028000.0,109026000.0,91342000.0,121037000.0,91800000.0,23500000.0,40400000.0,29600000.0,26700000.0,21300000.0,6400000.0
,capitalExpenditure,-93963000.0,-353858000.0,-34228000.0,-170153000.0,-166410000.0,-18931000.0,-39297000.0,-81612000.0,-22656000.0,-230106000.0,-369034000.0,-170520000.0,-383702000.0,-130799000.0,-126347000.0,-87399000.0,0.0,0.0,0.0,0.0,0.0,-8800000.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,376126000.0,148468000.0,137548000.0,99153000.0,79839000.0,111606000.0,54700000.0,48013000.0,116397000.0,-125074000.0,-288199000.0,-67306000.0,-277092000.0,-39879000.0,-17259000.0,14266000.0,126238000.0,97028000.0,109026000.0,91342000.0,121037000.0,83000000.0,23500000.0,40400000.0,29600000.0,26700000.0,21300000.0,6400000.0
