date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-31609000.0,215679000.0,-10919000.0,-44680000.0,-41164000.0,62380000.0,-46710000.0,48661000.0,50071000.0,-118555000.0,115789000.0,-44736000.0,5847000.0,14045000.0,22601000.0,-51624000.0,65663000.0,-73048000.0,59682000.0
,cashAtEndOfPeriod,246487000.0,278096000.0,62417000.0,73336000.0,118016000.0,159180000.0,96800000.0,143510000.0,94849000.0,44778000.0,163333000.0,47544000.0,92280000.0,86433000.0,72388000.0,49787000.0,101411000.0,35748000.0,108796000.0
,cashAtBeginningOfPeriod,278096000.0,62417000.0,73336000.0,118016000.0,159180000.0,96800000.0,143510000.0,94849000.0,44778000.0,163333000.0,47544000.0,92280000.0,86433000.0,72388000.0,49787000.0,101411000.0,35748000.0,108796000.0,49114000.0
,operatingCashFlow,313113000.0,257458000.0,223531000.0,141749000.0,60984000.0,10131000.0,-130723000.0,-129602000.0,-127954000.0,-88338000.0,-75144000.0,-58064000.0,-99911000.0,-104372000.0,-104791000.0,-58645000.0,-47823000.0,-31676000.0,-58601000.0
,capitalExpenditure,-13000.0,-12000.0,0.0,0.0,-278000.0,-7000.0,-689000.0,-87734000.0,-2590000.0,-3628000.0,-861000.0,-744000.0,-1031000.0,-9818000.0,-5708000.0,-3443000.0,-2085000.0,-763000.0,-6986000.0
,freeCashFlow,313113000.0,257446000.0,223531000.0,141749000.0,60706000.0,10124000.0,-131412000.0,-217336000.0,-130544000.0,-91966000.0,-76005000.0,-58808000.0,-100942000.0,-114190000.0,-110499000.0,-62088000.0,-49908000.0,-32439000.0,-65587000.0
