date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2007-04-16_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2001-09-30_FY,2000-09-30_FY
,netCashUsedProvidedByFinancingActivities,28340000.0,12304660.0,15859090.0,3162370.0,-3106697.0,10775048.0,12280154.0,7481061.0,25894241.0,17899518.0,10799201.0,6192132.0,9085991.0,3124159000.0,3124159.0,9747377.0,664583.0,790716.0,231629.0,-1020000.0,277026.0,102500.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-65000.0,58246.0,-278639.0,20560.0,301924.0,-32343.0,-231711.0,48941.0,957785.0,183879.0,-62012.0,-276023.0,434940.0,0.0,44622.0,644.0,-10071.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-581.0,-7255311.0,12242468.0,561939.0,-1534910.0,651845.0,19047.0,-4776308.0,3763879.0,787797.0,-198646.0,-2709766.0,4034311.0,133185000.0,133185.0,131185.0,59349.0,2749.0,-13041.0,-10000.0,61147.0,-110303.0
,cashAtEndOfPeriod,5902.0,6482364.0,13737675.0,931189.0,369250.0,1904160.0,1252315.0,1233268.0,6009576.0,2245697.0,1457900.0,1656546.0,4366312.0,0.0,332001.0,198816.0,67631.0,8282.0,5533.0,13527900.0,111736.0,50589.0
,cashAtBeginningOfPeriod,6483.0,13737675.0,1495207.0,369250.0,1904160.0,1252315.0,1233268.0,6009576.0,2245697.0,1457900.0,1656546.0,4366312.0,332001.0,198816000.0,198816.0,67631.0,8282.0,5533.0,18574.0,13537900.0,50589.0,160892.0
,operatingCashFlow,-17761.0,-7661739.0,-2616160.0,-3657831.0,8979835.0,-2102935.0,-5967686.0,-8799272.0,-14570936.0,-14107838.0,-5329837.0,-6278741.0,-3449351.0,-1330061000.0,-1330061.0,-738018.0,-691616.0,-733768.0,-205266.0,1100000.0,-215879.0,-200982.0
,capitalExpenditure,-7118.0,-4124894.0,-721823.0,-1413160.0,-7709972.0,-7851460.0,-5898169.0,-2224923.0,-7721307.0,-3246057.0,-3869149.0,-2178478.0,-2154559.0,-113731000.0,-113731.0,-15020.0,-4500.0,-67825.0,-15538.0,-30000.0,0.0,0.0
,freeCashFlow,-24879.0,-11786633.0,-3337983.0,-5070991.0,1269863.0,-9954395.0,-11865855.0,-11024195.0,-22292243.0,-17353895.0,-9198986.0,-8457219.0,-5603910.0,-1443792000.0,-1443792.0,-753038.0,-696116.0,-801593.0,-220804.0,1070000.0,-215879.0,-200982.0
