date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,operatingIncomeRatio,-0.134100845402512,-0.0183923405860898,-0.0133391231188851,-0.0436066083948519,-0.130246052541571,-0.653463027751636,-0.0958088542104091,-0.0597250636350312,0.0795469327832599,0.186061679472015,0.115007861448715,0.0592104829717348,0.165439977627377,0.164580115990027,0.150629439102452,0.170892376620123,0.184811336455965,0.17179135152285,0.0907721582523504,0.0928309859297381,0.0124567589484093,0.0659979538636534,0.00308641975308642,0.00337837837837838,0.091703056768559,0.0194174757281553,-0.289473684210526,-0.416666666666667
,totalOtherIncomeExpensesNet,-386154000.0,0.0,0.0,-1378000.0,872000.0,-918737000.0,-76320000.0,-450000.0,1388000.0,1423187.0,-553088.0,-631370.0,-1900222.0,-426841.0,-320525.0,-491414.0,122932.0,295259.0,320448.0,0.0,0.0,0.0,-5700000.0,500000.0,600000.0,300000.0,0.0,0.0
,incomeBeforeTax,-456571000.0,-7144000.0,-8214000.0,-29476000.0,-86359000.0,-1383831000.0,-154718000.0,-29381000.0,18510000.0,31352364.0,13835338.0,6182272.0,20733487.0,20362057.0,16964179.0,15282897.0,13846995.0,9144813.0,3901884.0,3523057.0,925888.0,2889649.0,-5700000.0,600000.0,2700000.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.87664381154993,-0.0112312916614262,-0.0123847131568353,-0.0441018489979981,-0.128422890351516,-1.98827721463516,-0.206255190773854,-0.0606540421921417,0.0859954284439984,0.201112877955696,0.118150493868955,0.0628559255909681,0.166540704458103,0.181411161598289,0.163417462351067,0.184477341978756,0.196890222534945,0.179698132797022,0.0980178577165948,0.093769195026177,0.026000386907845,0.0768790743209782,-0.175925925925926,0.0202702702702703,0.117903930131004,0.0,0.0,0.0
,incomeTaxExpense,-16394000.0,3523000.0,4736000.0,9273000.0,-9446000.0,-10320000.0,-35248000.0,-2474000.0,9687000.0,10726000.0,4465794.0,2066001.0,7118000.0,6037999.0,5800000.0,4680000.0,4717849.0,2989299.0,791102.0,1009872.0,-62413.0,746000.0,-2400000.0,100000.0,-800000.0,0.0,0.0,0.0
,netIncome,-443721000.0,-10849000.0,-10964000.0,-39981000.0,-77219000.0,-1374635000.0,-119420000.0,-26954000.0,8491000.0,20626364.0,9369544.0,4116271.0,13615487.0,14324058.0,11164179.0,10602897.0,9129146.0,6155514.0,3110782.0,2513185.0,988301.0,2143649.0,-3300000.0,500000.0,3500000.0,400000.0,-1100000.0,-1000000.0
,netIncomeRatio,-0.851971037811746,-0.0170560306879638,-0.0165310439556297,-0.0598193793183933,-0.114830963420764,-1.9750644760379,-0.159199284389752,-0.0556437511741257,0.0394482540744457,0.132309877041545,0.0800136759164757,0.0418506373851329,0.109365723021899,0.127616969178569,0.10754554060135,0.12798582990087,0.129807195531883,0.120957571489535,0.078144862190507,0.0668905823555686,0.0277530418165158,0.0570317539566538,-0.101851851851852,0.0168918918918919,0.152838427947598,0.0388349514563107,-0.289473684210526,-0.416666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-8.08,-0.2,-0.22,-0.75,-1.4756162812918,-26.64,-2.39,-0.64,0.37,0.98,0.46,0.2,0.66,0.69,0.55,0.505,0.44,0.34,0.193333,0.153333,0.06,0.123333,-0.183333,0.03,0.074482,0.010005,-0.076705,-0.103385
,EPSDiluted,-8.08,-0.2,-0.22,-0.75,-1.46854436879541,-26.64,-2.39,-0.68,0.36,0.95,0.44,0.2,0.65,0.66,0.54,0.495,0.425,0.32,0.186667,0.153333,0.056667,0.123333,-0.183333,0.03,0.070035,0.010005,-0.076705,-0.103385
,weightedAverageShsOut,54918000.0,54260000.0,53751000.0,52959000.0,52330000.0,51592000.0,50019000.0,42079000.0,22812000.0,21132580.0,20579412.0,20235747.0,20676436.0,20771656.0,20240012.0,21055614.0,20700086.0,18101336.0,16010385.0,16385967.0,16581432.0,17327835.0,18215361.0,17179017.0,16542728.0,12695652.0,10708931.0,9672583.0
,weightedAverageShsOutDil,54918000.0,54260000.0,53751000.0,52959000.0,52582000.0,51592000.0,50019000.0,42099000.0,23776000.0,21653185.0,21129533.0,20267999.0,21079265.0,21565618.0,20723160.0,21489166.0,21451802.0,19358870.0,16784607.0,16478556.0,17052954.0,17338020.0,18215361.0,18049143.0,16542728.0,12695652.0,10708931.0,9672583.0
