date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,EBITDA,-19125005.518,-24234930.0,-20464240.0,-17232899.0,-16672456.0,-11001825.0,-4731718.0,-4289568.0,-3672665.0,-2064578.0,-3383028.0,-2438821.0,-4093849.0,-2550000.0,-260000.0
,EBITDARatio,-1.65134154672246,-3.63309379480479,-2.52820726707755,-3.11189375907521,-7.83709148068655,-4.00068691308749,-1.56055389112938,-1.79550976893355,-1.13767212229124,-0.158153147438973,-0.276043551037933,-0.205182642781508,-0.327773180279336,-0.251231527093596,-0.0272536687631027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-19127464.0,-26676511.0,-21933904.0,-18231427.0,-17443124.0,-11382666.0,-5011035.0,-4667408.0,-4141482.0,-2533401.0,-3827386.0,-2961278.0,-4603982.0,-2920000.0,-540000.0
,operatingIncomeRatio,-1.65155382344388,-3.99911477281518,-2.7097735116565,-3.29220660437546,-8.19935338242663,-4.13917535520207,-1.65267460314319,-1.95366448546767,-1.28289637534895,-0.194066459041529,-0.312301648887585,-0.249137942493828,-0.368616874264004,-0.287684729064039,-0.0566037735849057
,totalOtherIncomeExpensesNet,1175292.0,200141.0,77523.0,-1138581.0,-1142439.0,-1091174.0,-2272168.0,-4975041.0,-75814.0,-323629.0,-281920.0,-22226.0,-24216.0,0.0,0.0
,incomeBeforeTax,-17952172.0,-26476370.0,-21875713.0,-19633502.0,-19250082.0,-13427478.0,-7868858.0,-10146228.0,-4726989.0,-3851892.0,-4542194.0,-3280641.0,-4888987.0,-3160000.0,-720000.0
,incomeBeforeTaxRatio,-1.55007366923928,-3.96911134284092,-2.70258443895805,-3.54539142500577,-9.04873604972882,-4.88274768144106,-2.59520473761212,-4.24696647583792,-1.46426739375286,-0.295067003230201,-0.370627544691677,-0.276006558249814,-0.391435741116571,-0.311330049261084,-0.0754716981132075
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20398.0,27689.0,14939.0,-30217.0,5212.0,-100000.0,0.0
,netIncome,-17952172.0,-26476370.0,-21875713.0,-19633502.0,-19250082.0,-13427478.0,-7868858.0,-10146228.0,322840.0,-3879581.0,-4557133.0,-3250424.0,-4894199.0,-3060000.0,-720000.0
,netIncomeRatio,-1.55007366923928,-3.96911134284092,-2.70258443895805,-3.54539142500577,-9.04873604972882,-4.88274768144106,-2.59520473761212,-4.24696647583792,0.100005328000377,-0.297188067437723,-0.371846516160123,-0.273464344648681,-0.391853038827262,-0.301477832512315,-0.0754716981132075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.450637029533186,-0.94,-0.87,-1.02,-0.98369,-0.97,-0.75,-1.69,0.0912785758008858,-1.102528,-1.297532,-1.132528,-1.800045,-1.23887,-0.31169
,EPSDiluted,-0.450637029533186,-0.94,-0.87,-1.02,-0.98369,-0.97,-0.75,-1.69,0.0884226671414094,-1.102528,-1.297532,-1.132528,-1.800045,-1.23887,-0.31169
,weightedAverageShsOut,39837321.0,28166351.0,25144499.0,21013907.0,19569247.0,15408724.0,10476971.0,5988595.0,3536865.0,3518245.0,3514582.0,2952853.0,2769404.0,2470000.0,2310000.0
,weightedAverageShsOutDil,39837321.0,28166351.0,25144499.0,21013907.0,19569247.0,15408724.0,10476971.0,5988595.0,3651100.0,3518245.0,3514582.0,2952853.0,2769404.0,2470000.0,2310000.0
