date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY
,operatingExpenses,3127223000.0,3042543000.0,2823631000.0,2627935000.0,2280748000.0,2023364000.0,2007216000.0,1800618000.0,1636688000.0,533531000.0,539998000.0,356303000.0,385866000.0,235063000.0,206727000.0,167078000.0,149615000.0,187896000.0,175265000.0,149357000.0,124037000.0,122634000.0,93281000.0,83849000.0,91214000.0,137904000.0,162305000.0,897972000.0
,costAndExpenses,3369752000.0,3233443000.0,3018931000.0,2822384000.0,2470576000.0,2218134000.0,2233086000.0,2028354000.0,1861352000.0,1955453000.0,1863580000.0,1651517000.0,1718794000.0,1845452000.0,1850049000.0,1801245000.0,1841125000.0,1996483000.0,2023177000.0,1946686000.0,1701867000.0,1499091000.0,1380664000.0,1269627000.0,1268052000.0,1130639000.0,1079645000.0,990151000.0
,interestExpense,157553000.0,156523000.0,138700000.0,122839000.0,109961000.0,94668000.0,94030000.0,89141000.0,86563000.0,90371000.0,88381000.0,93347000.0,98470000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,609930000.0,637063000.0,554043000.0,543247000.0,445435000.0,290690000.0,278165000.0,259612000.0,237996000.0,208901000.0,189266000.0,227629000.0,265213000.0,235063000.0,206727000.0,167078000.0,149615000.0,187896000.0,175265000.0,149357000.0,124037000.0,122634000.0,93281000.0,83849000.0,91214000.0,98978000.0,162305000.0,133485000.0
,EBITDA,1782163000.0,1382488000.0,1303819000.0,1321977000.0,1396626000.0,1348212000.0,1119610000.0,1066510000.0,935231000.0,691923000.0,514300000.0,528128000.0,480664000.0,438785000.0,442275000.0,472459000.0,316611000.0,358908000.0,284475000.0,270681000.0,235808000.0,306913000.0,264549000.0,224164000.0,248265000.0,262762000.0,323523000.0,278189000.0
,EBITDARatio,0.392375360112374,0.347457618599059,0.34595923747853,0.367102235585988,0.408159293137142,0.411585343515925,0.364156354253706,0.37616056703249,0.365526362793214,0.28375234521576,0.234988901651913,0.270555159383939,0.248502128737569,0.214127741226465,0.212061582367063,0.224272841975747,0.15766530004915,0.165586541145424,0.133406834688075,0.130889599179888,0.130019331310879,0.182320583116011,0.170464298693499,0.158988100219725,0.174208460721786,0.20299546593347,0.260724189535831,0.245131756920488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1172233000.0,745425000.0,749776000.0,778730000.0,951191000.0,1057522000.0,841445000.0,806898000.0,697235000.0,483022000.0,325034000.0,300499000.0,215451000.0,203722000.0,235548000.0,305381000.0,166996000.0,171012000.0,109210000.0,121324000.0,111771000.0,184279000.0,171268000.0,140315000.0,157051000.0,163784000.0,161218000.0,144704000.0
,operatingIncomeRatio,0.175398641783273,0.187345998912253,0.198947808890423,0.216246972464632,0.277982399152251,0.322842813775317,0.273682392534016,0.284594808503794,0.272507833425246,0.198083638339536,0.148511340967388,0.153942898009033,0.111387647376625,0.0994166429985936,0.11294032356203,0.144962133762709,0.0831603274902259,0.078898451899543,0.0512149061122582,0.0586670277223031,0.061628064696483,0.109470288765987,0.110357928053549,0.0995182780568279,0.110203262501026,0.126530508187818,0.129924093151299,0.127508800683788
,totalOtherIncomeExpensesNet,-212073000.0,-206351000.0,-129802000.0,-14411000.0,-209427000.0,-190708000.0,-182502000.0,-176684000.0,-198052000.0,-131215000.0,0.0,-156951000.0,-152424000.0,0.0,-6969000.0,-35627000.0,51341000.0,-3352000.0,37104000.0,55775000.0,53180000.0,55712000.0,53845000.0,49695000.0,49421000.0,45989000.0,42085000.0,-9343000.0
,incomeBeforeTax,796658000.0,378124000.0,477529000.0,637613000.0,628358000.0,768911000.0,561418000.0,537522000.0,408487000.0,325636000.0,289314000.0,100190000.0,22578000.0,102302000.0,145823000.0,200273000.0,145132000.0,5225000.0,-38921000.0,4979000.0,23998000.0,102747000.0,97610000.0,76299000.0,83528000.0,96226000.0,93456000.0,66502000.0
,incomeBeforeTaxRatio,0.175398641783273,0.0950330596541529,0.12670897472263,0.177059932009928,0.183635530999042,0.234734966064813,0.182602809989556,0.189585264378616,0.159653355543509,0.133540840074227,0.132190509610192,0.0513264235539053,0.0116727715465207,0.0499235301638611,0.0699190687366735,0.0950681326443327,0.0722725373620414,0.00241061686416808,-0.0182523153630181,0.00240762858980372,0.0132319680112569,0.0610364922744257,0.0628957969807955,0.0541149919642085,0.0586119038413364,0.0743389139408061,0.0753153248988809,0.0585995567715699
,incomeTaxExpense,185802000.0,-63924000.0,106672000.0,-152970000.0,229934000.0,279910000.0,204677000.0,195131000.0,143779000.0,120269000.0,105739000.0,34567000.0,9168000.0,34518000.0,55270000.0,79119000.0,55708000.0,8077000.0,-13935000.0,2258000.0,8912000.0,36922000.0,35101000.0,27643000.0,29344000.0,35832000.0,33424000.0,19853000.0
,netIncome,610856000.0,442048000.0,370857000.0,790583000.0,398424000.0,489001000.0,356741000.0,342391000.0,264708000.0,205367000.0,183575000.0,65623000.0,13410000.0,67784000.0,90553000.0,121154000.0,89424000.0,-2852000.0,-24986000.0,2721000.0,12965000.0,65491000.0,62509000.0,34984000.0,51865000.0,60394000.0,60032000.0,40184000.0
,netIncomeRatio,0.134490976962716,0.111098935677183,0.098404306835209,0.219538453933977,0.116438085936301,0.149283380184,0.116031030423827,0.120762105096831,0.103458666834468,0.0842194404289566,0.0838772848935445,0.0336180646060278,0.00693293765784583,0.0330786941470075,0.043418263451664,0.0575109203057401,0.0445311811389852,-0.0013158046500684,-0.0117173852588672,0.00131575766074632,0.00714861510400642,0.0389046971254092,0.0402781822914922,0.024812368168336,0.0363938606542825,0.0466570819585252,0.04837923284037,0.0354089288939997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,31.1602274426858,22.55,18.93,40.36,20.34,24.95,18.21,17.51,13.56,10.09,8.8,2.74,0.02,2.78,3.72,5.19,3.68,-0.76,-1.83,-0.49,0.603405787017537,2.37,2.07,0.66,2.03554593428301,1.68998863481664,1.23,0.89
,EPSDiluted,31.1602274426858,22.55,18.93,40.36,20.34,24.95,18.21,17.51,13.56,10.09,8.8,2.74,0.02,2.78,3.72,5.19,3.68,-0.76,-1.83,-0.49,0.603405787017537,2.36,2.07,0.66,1.94371381067407,1.64127684348716,1.23,0.89
,weightedAverageShsOut,19603708.0,19603708.0,19592048.0,19588889.0,19586606.0,19596110.0,19586633.0,19558758.0,19518779.0,19476187.0,19432781.0,19386791.0,19350041.0,19740571.0,20838570.0,20857108.0,20804773.0,20749998.0,20743072.0,21022712.0,21486370.0,21934390.0,21937686.0,21896101.0,25479651.0,35736335.0,38190552.0,38664063.0
,weightedAverageShsOutDil,19603708.0,19603708.0,19592048.0,19588889.0,19586606.0,19596110.0,19586633.0,19558758.0,19518779.0,19476187.0,19432781.0,19386791.0,19350041.0,19740571.0,20838570.0,20857108.0,20804773.0,20749998.0,20743072.0,21022712.0,21486370.0,22226057.0,21937686.0,21896101.0,26683455.0,36796961.0,38190552.0,38664063.0
