date,,2018-06-30_FY,2017-07-01_FY,2016-07-02_FY,2015-06-27_FY,2014-06-28_FY,2013-06-29_FY,2012-06-30_FY,2011-07-02_FY,2010-07-03_FY,2009-06-27_FY,2008-06-28_FY,2007-06-30_FY,2006-07-01_FY,2005-07-02_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,operatingExpenses,129640000.0,116271000.0,100576000.0,102675000.0,154778000.0,192183000.0,132544000.0,157246000.0,103960000.0,81309000.0,83240000.0,98831000.0,118928000.0,250596000.0,0.0,0.0,0.0,0.0
,costAndExpenses,469906000.0,482000000.0,392072000.0,387203000.0,493202000.0,713809000.0,447957000.0,500115000.0,387711000.0,245734000.0,265758000.0,272324000.0,309013000.0,444243000.0,280378000.0,168628000.0,121228000.0,95367000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,300000.0,1121000.0,2011000.0,367000.0,543000.0,671000.0,573000.0,4279000.0,5439000.0,3438000.0,732000.0,696000.0,858000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,653000.0,21646000.0,17567000.0,18918000.0,30676000.0,42701000.0,3000000.0,-942000.0,-863000.0,-938000.0,16869000.0,8884000.0,30231000.0,673000.0,28187000.0,62330000.0,96371000.0,6888000.0
,EBITDA,73917000.0,140614000.0,33409000.0,-26543000.0,-71655000.0,-82055000.0,-59499000.0,-34552000.0,3971000.0,-26707000.0,-6566000.0,-60626000.0,-69015000.0,-247284000.0,-93212000.0,-50535000.0,7064000.0,-49154000.0
,EBITDARatio,0.136084467109745,0.233979180255854,0.0819020675926788,-0.0777757592095547,-0.183321351545651,-0.140018906946426,-0.154359229799356,-0.0740656584602523,0.0101160376517342,-0.126619666892658,-0.0278821695945917,-0.298924137386965,-0.297929194600452,-2.23279248042907,-0.586316431729977,-0.90624607714793,0.221296325303092,-1.24994278448824
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,73264000.0,118968000.0,15842000.0,-45461000.0,-102331000.0,-124756000.0,-62499000.0,-33610000.0,4834000.0,-25769000.0,-23435000.0,-69510000.0,-99246000.0,-247957000.0,-121399000.0,-112865000.0,-89307000.0,-56042000.0
,operatingIncomeRatio,0.134882265220833,0.197960623527376,0.0388366175223209,-0.133208898369648,-0.26180248726562,-0.212884026019235,-0.162142178914434,-0.0720463874985263,0.012314511712033,-0.122172546379484,-0.0995154804217571,-0.34272781957853,-0.42843267184404,-2.23886917499616,-0.763616578290214,-2.02401233793017,-2.7977506970333,-1.42509853782581
,totalOtherIncomeExpensesNet,667000.0,-16155000.0,-6413000.0,-2445000.0,-9159000.0,3530000.0,4101000.0,-11169000.0,4892000.0,10441000.0,6832000.0,-12328000.0,298000.0,1382000.0,36000.0,282000.0,111000.0,-381000.0
,incomeBeforeTax,74843000.0,102813000.0,9429000.0,-47906000.0,-111490000.0,-121226000.0,-59519000.0,-44779000.0,11889000.0,-24370000.0,-23435000.0,-82070000.0,-99246000.0,-247957000.0,-114523000.0,-104259000.0,0.0,0.0
,incomeBeforeTaxRatio,0.137789274076256,0.171078992558672,0.0231151664321401,-0.140373187683869,-0.285234770550898,-0.206860423051458,-0.154411116126789,-0.0959882530733861,0.03028697346801,-0.115539794142886,-0.0995154804217571,-0.404656483280247,-0.42843267184404,-2.23886917499616,-0.720365582875726,-1.86968061259258,0.0,0.0
,incomeTaxExpense,12390000.0,-25046000.0,849000.0,328000.0,-9365000.0,1519000.0,6984000.0,1646000.0,928000.0,1399000.0,5000.0,105000.0,11749000.0,-15000.0,305000.0,0.0,0.0,0.0
,netIncome,62453000.0,127859000.0,8580000.0,-56692000.0,17819000.0,-122745000.0,-66503000.0,-46425000.0,12381000.0,-32156000.0,-23440000.0,-82175000.0,-87497000.0,-247972000.0,-141591000.0,-163341000.0,-164897000.0,-41854000.0
,netIncomeRatio,0.114978735939025,0.212755088457289,0.0210338453693671,-0.166117746340206,0.0455879305448601,-0.20945244937102,-0.172529821666693,-0.099516618257039,0.0315403329554573,-0.15245373904221,-0.0995367126556854,-0.405174199019792,-0.377713696152368,-2.23900461395382,-0.890627063951843,-2.92920036583398,-5.1657842799411,-1.06431023521933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.37,0.808645606046232,0.0775775549507681,-0.52423,0.18002,-1.36255,-1.32,-0.95832,0.307053221566391,-0.28,-0.25177,-5.85,-1.87445,-7.42888,-18.5,-36.5,-44.5,-18.0
,EPSDiluted,0.36,0.774757469808703,0.0757763097467058,-0.52423,0.18002,-1.36255,-1.32,-0.95832,0.292958213051914,-0.28,-0.25177,-5.85,-1.87445,-7.42888,-18.5,-36.5,-44.5,-18.0
,weightedAverageShsOut,169263000.0,158115000.0,110599000.0,108144000.0,98986000.0,90085000.0,50396000.0,48444000.0,40322000.0,114844000.0,93099000.0,14067200.0,46678696.0,33379453.0,4168958.0,3019923.0,2570662.0,2324636.0
,weightedAverageShsOutDil,171736000.0,165031000.0,113228000.0,108144000.0,98986000.0,90085000.0,50396000.0,48444000.0,42262000.0,114844000.0,93099000.0,14067200.0,46678696.0,33379453.0,4168958.0,3019923.0,2570662.0,2324636.0
