date,,2021-01-30_FY,2020-01-25_FY,2019-01-26_FY,2018-01-27_FY,2017-07-29_FY,2016-07-30_FY,2015-07-25_FY,2014-07-26_FY,2013-10-26_FY,2013-07-27_FY,2012-07-28_FY,2011-07-30_FY,2010-07-31_FY,2009-07-25_FY,2008-07-26_FY,2007-07-28_FY,2006-07-29_FY,2005-07-30_FY,2004-07-31_FY,2003-07-26_FY,2002-07-27_FY,2001-07-28_FY,2000-07-29_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY,1994-07-31_FY,1993-07-31_FY,1992-07-31_FY,1991-07-31_FY,1989-07-31_FY
,otherInvestingActivites,0.0,19351000.0,24525000.0,84029000.0,81029000.0,180058000.0,92000000.0,25103000.0,14394000.0,21090000.0,38669000.0,0.0,8768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,0.0,1700000.0,2300000.0,2600000.0,2400000.0,700000.0,-900000.0,-4500000.0,0.0
,netCashUsedForInvestingActivites,-44628000.0,-101223000.0,-161355000.0,-76776000.0,-209147000.0,-333133000.0,-130052000.0,-91100000.0,14394000.0,-389100000.0,-51900000.0,-85400000.0,-46608000.0,-25400000.0,-62100000.0,-124600000.0,-113000000.0,-34000000.0,-203849686.0,-13200000.0,-11400000.0,-105300000.0,-69200000.0,-82800000.0,-19500000.0,-10400000.0,-5400000.0,-3400000.0,-2400000.0,-6200000.0,-4300000.0,-8100000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-25000000.0,0.0,0.0,0.0,-277500000.0,0.0,0.0,-0.0,0.0,0.0,-582000.0,-4256000.0,-32337000.0,-43496000.0,-113627000.0,-98000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4632497.0,0.0,0.0,0.0,0.0,118000000.0,37400000.0,800000.0,200000.0,0.0,0.0,0.0,200000.0,700000.0,0.0
,commonStockRepurchased,-100000000.0,202000.0,871000.0,-16130000.0,-61460000.0,-92562000.0,-78224000.0,4600000.0,-14394000.0,-10000000.0,-6500000.0,-63200000.0,-4489000.0,-2900000.0,-23800000.0,7100000.0,-183400000.0,4000000.0,0.0,1800000.0,-200000.0,2500000.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,-8800000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-6058000.0,80877000.0,84029000.0,20434000.0,531640000.0,75915000.0,18999000.0,14394000.0,263539000.0,7553000.0,0.0,-205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-200000.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,0.0,-31058000.0,80877000.0,-38336000.0,-42475000.0,84143000.0,-11231000.0,9000000.0,0.0,248300000.0,-5400000.0,-17000000.0,-8917000.0,-18600000.0,-39000000.0,7700000.0,-45100000.0,-1800000.0,1264830.0,1700000.0,-68300000.0,-3100000.0,900000.0,107500000.0,19600000.0,3500000.0,-6500000.0,-4100000.0,-4000000.0,-2600000.0,-4800000.0,-10900000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-74282000.0,43969000.0,45421000.0,4821000.0,12498000.0,617000.0,2100000.0,14394000.0,-34000000.0,7800000.0,-58600000.0,-1387000.0,82600000.0,3200000.0,-8400000.0,-55800000.0,51700000.0,-78458651.0,13800000.0,-14400000.0,24800000.0,7700000.0,62100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,0.0,54060000.0,127998000.0,84029000.0,38608000.0,33787000.0,21317000.0,20700000.0,14394000.0,18600000.0,52600000.0,44700000.0,103320000.0,104700000.0,22100000.0,18900000.0,27300000.0,83100000.0,51393109.0,129900000.0,116100000.0,130500000.0,105700000.0,98000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,0.0,128342000.0,84029000.0,38608000.0,33787000.0,21289000.0,20700000.0,18600000.0,0.0,52600000.0,44800000.0,103300000.0,104707000.0,22100000.0,18900000.0,27300000.0,83100000.0,31400000.0,129851760.0,116100000.0,130500000.0,105700000.0,98000000.0,35900000.0,5300000.0,3900000.0,4300000.0,2600000.0,4400000.0,6300000.0,6200000.0,4600000.0,0.0
,operatingCashFlow,381777000.0,57999000.0,124447000.0,160533000.0,256443000.0,261488000.0,141900000.0,84200000.0,0.0,106700000.0,65100000.0,43900000.0,54138000.0,126600000.0,104300000.0,108500000.0,102300000.0,87400000.0,124126205.0,25300000.0,65300000.0,133200000.0,76000000.0,37300000.0,30600000.0,9600000.0,11500000.0,9200000.0,4500000.0,6900000.0,9300000.0,20500000.0,0.0
,capitalExpenditure,0.0,-120574000.0,-164963000.0,-87839000.0,-201197000.0,-186011000.0,-102997000.0,-89136000.0,0.0,-64650000.0,-77612000.0,-61500000.0,-55376000.0,-30500000.0,-72100000.0,-77100000.0,-57100000.0,-64500000.0,-35882142.0,-19400000.0,-15100000.0,-38400000.0,-40200000.0,-81300000.0,-21500000.0,-12100000.0,-7700000.0,-6000000.0,-4800000.0,-6900000.0,-5100000.0,-6900000.0,0.0
,freeCashFlow,381777000.0,-62575000.0,-40516000.0,72694000.0,55246000.0,75477000.0,38903000.0,-4900000.0,0.0,42000000.0,-12500000.0,-17600000.0,-1238000.0,96100000.0,32200000.0,31400000.0,45200000.0,22900000.0,88244063.0,5900000.0,50200000.0,94800000.0,35800000.0,-44000000.0,9100000.0,-2500000.0,3800000.0,3200000.0,-300000.0,0.0,4200000.0,13600000.0,0.0
