date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1993-04-30_FY,1992-04-30_FY,1991-04-30_FY,1990-04-30_FY,1989-04-30_FY,1988-04-30_FY,1987-04-30_FY
,salesMaturitiesOfInvestments,648000.0,14705000.0,5415000.0,23801000.0,1125000.0,69406000.0,0.0,14956000.0,0.0,4600000.0,7044000.0,0.0,31938000.0,570050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,1843000.0,0.0,0.0,-272748000.0,0.0,0.0,0.0,0.0,7385000.0,6227000.0,-4567000.0,0.0,-141987000.0,0.0,-710000.0,-4932000.0,-2877000.0,-2078000.0,-1840000.0,-11450000.0,-3800000.0,-9900000.0,-32000000.0,2200000.0,-4600000.0,-31500000.0,1400000.0,800000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-216605000.0,-261823000.0,-181799000.0,-272748000.0,-141021000.0,-128700000.0,-439262000.0,-263211000.0,-127995000.0,-146562000.0,-104280000.0,-176024000.0,-141987000.0,-62457000.0,-40781000.0,-2314000.0,-4122000.0,6398000.0,-23794000.0,-83342000.0,-57676000.0,-70300000.0,-178600000.0,-40700000.0,-2600000.0,-22000000.0,-2200000.0,-1200000.0,-3300000.0,-4100000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2268117000.0,-3227374000.0,-3449115000.0,-2528383000.0,-1695803000.0,-1813015000.0,-2209224000.0,-1470346000.0,-927698000.0,-340825000.0,-41799000.0,-161376000.0,-166885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13895000.0,161113000.0,2620000.0,2643000.0,1082000.0,307000.0,1146000.0,133695000.0,6600000.0,3800000.0,6300000.0,800000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-120228000.0,-5652000.0,-313949000.0,-1552000.0,0.0,-100000000.0,0.0,0.0,-75000000.0,-75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-22606000.0,-42142000.0,-16488000.0,-50957000.0,-15107000.0,-48336000.0,-58072000.0,-19701000.0,642000.0,1177000.0,0.0,0.0,-2064000.0,-4117000.0,-116000.0,-3149000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,-100000.0,0.0,-500000.0,0.0,-8600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-369887000.0,-244631000.0,-361094000.0,118155000.0,-29486000.0,-258920000.0,118675000.0,58993000.0,-37744000.0,-16789000.0,-24741000.0,93277000.0,56988000.0,32756000.0,81783000.0,3320000.0,-1003000.0,1037000.0,-70800000.0,59791000.0,62157000.0,-38800000.0,207000000.0,13000000.0,-30300000.0,11800000.0,-4700000.0,-8500000.0,-3400000.0,1500000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,929000.0,181000.0,33000.0,-111000.0,-1303000.0,1132000.0,-1292000.0,-24000.0,91000.0,201000.0,75000.0,-134000.0,-208000.0,9000.0,-187000.0,-96000.0,432000.0,1025000.0,-2126000.0,-1240000.0,-1788000.0,-3300000.0,-700000.0,-400000.0,-800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,351691000.0,44005000.0,-12904000.0,1559000.0,33783000.0,-19075000.0,1132000.0,-3840000.0,6487000.0,-157324000.0,89083000.0,41258000.0,-27025000.0,39006000.0,87022000.0,-17524000.0,133000.0,10685000.0,-39748000.0,30021000.0,-9178000.0,7800000.0,0.0,0.0,0.0,-4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,423118000.0,71427000.0,27422000.0,40326000.0,38767000.0,4984000.0,24059000.0,22927000.0,26767000.0,20280000.0,177604000.0,88521000.0,47263000.0,74288000.0,89046000.0,2024000.0,19548000.0,19415000.0,8730000.0,48478000.0,18457000.0,27700000.0,0.0,0.0,0.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,71427000.0,27422000.0,40326000.0,38767000.0,4984000.0,24059000.0,22927000.0,26767000.0,20280000.0,177604000.0,88521000.0,47263000.0,74288000.0,35282000.0,2024000.0,19548000.0,19415000.0,8730000.0,48478000.0,18457000.0,27635000.0,19900000.0,6100000.0,11000000.0,1100000.0,5600000.0,8900000.0,10200000.0,13300000.0,10900000.0,0.0,0.0,0.0,0.0,0.0
,operatingCashFlow,937254000.0,550278000.0,529956000.0,156263000.0,205593000.0,367413000.0,323011000.0,200402000.0,172135000.0,5826000.0,218029000.0,124139000.0,58182000.0,68698000.0,46207000.0,-18434000.0,4826000.0,2225000.0,56972000.0,54812000.0,-11871000.0,120100000.0,-13900000.0,23100000.0,37400000.0,5600000.0,3600000.0,8400000.0,2900000.0,5100000.0,0.0,0.0,0.0,0.0,0.0
,capitalExpenditure,-213746000.0,-126473000.0,-180420000.0,-123412000.0,-117114000.0,-84410000.0,-109254000.0,-126288000.0,-79686000.0,-71710000.0,-30383000.0,-21859000.0,-35015000.0,-32135000.0,-22283000.0,-6421000.0,-9310000.0,-10863000.0,-18965000.0,-43915000.0,-52638000.0,-88200000.0,-152200000.0,-72500000.0,-7100000.0,-14700000.0,-4300000.0,-2000000.0,-4300000.0,-4500000.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,723508000.0,423805000.0,349536000.0,32851000.0,88479000.0,283003000.0,213757000.0,74114000.0,92449000.0,-65884000.0,187646000.0,102280000.0,23167000.0,36563000.0,23924000.0,-24855000.0,-4484000.0,-8638000.0,38007000.0,10897000.0,-64509000.0,31900000.0,-166100000.0,-49400000.0,30300000.0,-9100000.0,-700000.0,6400000.0,-1400000.0,600000.0,0.0,0.0,0.0,0.0,0.0
