date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1992-04-30_FY,1991-04-30_FY,1990-04-30_FY,1989-04-30_FY,1988-04-30_FY,1987-04-30_FY
,salesMaturitiesOfInvestments,123600000.0,113173000.0,201469000.0,219236000.0,242792000.0,161090000.0,109232000.0,38894000.0,52360000.0,51003000.0,42383000.0,3524000.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,4903100.0,4500000.0,0.0,0.0,8500000.0,14000000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,55000.0,20000.0,342000.0,0.0,-1801000.0,0.0,0.0,21000.0,218000.0,68000.0,77000.0,0.0,-1738.0,-735000.0,0.0,1000.0,-11200.0,-2000000.0,-272900.0,-170200.0,-65000.0,-946200.0,3400000.0,1600000.0,400000.0,-2000000.0,-400000.0,-700000.0,-600000.0,-300000.0,0.0,-200000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-98218000.0,17080000.0,29816000.0,46468000.0,68907000.0,-50191000.0,-41011000.0,-77422000.0,-16980000.0,-2155000.0,-16162000.0,45091000.0,10155188.0,-5710816.0,-9309790.0,-2173768.0,-1656700.0,-2210100.0,-840600.0,-775400.0,-966200.0,3268400.0,7600000.0,1500000.0,-200000.0,5900000.0,11600000.0,11800000.0,-3600000.0,-700000.0,-400000.0,-900000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2962000.0,0.0,0.0,0.0,0.0,0.0,0.0,-11029000.0,-3971000.0,-12503000.0,-197000.0,-3133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,170792000.0,16248000.0,29022000.0,51025000.0,13946000.0,188840000.0,0.0,295697000.0,83784000.0,36023000.0,1014000.0,668000.0,10867188.0,4543.0,19033.0,40066.0,23363700.0,9221000.0,41200.0,14089800.0,41956100.0,9952500.0,3700000.0,0.0,10200000.0,6600000.0,0.0,17200000.0,300000.0,18200000.0,800000.0,3400000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91200.0,-136400.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,4311000.0,1171000.0,-472000.0,-55000.0,-86000.0,0.0,0.0,0.0,0.0,0.0,0.0,2131400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,171226000.0,16257000.0,29441000.0,51290000.0,14482000.0,193151000.0,1171000.0,289599000.0,79758000.0,28434000.0,10817000.0,-2465000.0,10925112.0,-239757.0,-198424.0,-131662.0,25495100.0,9129800.0,-95200.0,14089800.0,41956100.0,9952500.0,3700000.0,0.0,10200000.0,6700000.0,0.0,17700000.0,300000.0,18200000.0,800000.0,3400000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,15000.0,-5000.0,-3000.0,2000.0,-9000.0,2000.0,-12000.0,-13310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,32604000.0,-13078000.0,-15978000.0,-2173000.0,-29647000.0,44088000.0,-141382000.0,144505000.0,12998000.0,-9388000.0,-35715000.0,12745000.0,39347756.0,-25253559.0,17492105.0,-8322060.0,13490500.0,-4819700.0,-17595200.0,-7511100.0,36558000.0,4681800.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,43836000.0,11232000.0,24310000.0,40288000.0,42461000.0,72108000.0,28020000.0,169402000.0,24897000.0,11899000.0,21287000.0,57002000.0,44257286.0,15657980.0,40911539.0,23419434.0,31741500.0,20251000.0,25070700.0,42665900.0,50177000.0,13619000.0,8900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,11232000.0,24310000.0,40288000.0,42461000.0,72108000.0,28020000.0,169402000.0,24897000.0,11899000.0,21287000.0,57002000.0,44257000.0,4909530.0,40911539.0,23419434.0,31741494.0,18251000.0,25070700.0,42665900.0,50177000.0,13619000.0,8937200.0,6400000.0,12600000.0,12300000.0,7600000.0,5200000.0,4300000.0,10600000.0,8700000.0,11300000.0,9600000.0,0.0,0.0,0.0
,operatingCashFlow,-40404000.0,-46415000.0,-75235000.0,-99931000.0,-113036000.0,-98887000.0,-101537000.0,-67669000.0,-49782000.0,-35658000.0,-30372000.0,-29869000.0,18280766.0,-19302986.0,27000319.0,-6016630.0,-10347900.0,-11739400.0,-16659400.0,-20825500.0,-4431900.0,-8539100.0,-8900000.0,-7700000.0,-9700000.0,-7900000.0,-9100000.0,-5500000.0,-3900000.0,-4100000.0,-3000000.0,-700000.0,0.0,0.0,0.0
,capitalExpenditure,-1552000.0,-731000.0,-813000.0,-1788000.0,-2751000.0,-4876000.0,-1929000.0,-4219000.0,-303000.0,-509000.0,-2100000.0,-528000.0,-1304706.0,-4975816.0,-9324644.0,0.0,0.0,-210100.0,-567700.0,-605200.0,-177200.0,-688500.0,-300000.0,-100000.0,-600000.0,-600000.0,-800000.0,-500000.0,-500000.0,-400000.0,-400000.0,-700000.0,0.0,0.0,0.0
,freeCashFlow,-41956000.0,-47146000.0,-76048000.0,-101719000.0,-115787000.0,-103763000.0,-103466000.0,-71888000.0,-50085000.0,-36167000.0,-32472000.0,-30397000.0,16976060.0,-24278802.0,17675675.0,-6016630.0,-10347900.0,-11949500.0,-17227100.0,-21430700.0,-4609100.0,-9227600.0,-9200000.0,-7800000.0,-10300000.0,-8500000.0,-9900000.0,-6000000.0,-4400000.0,-4500000.0,-3400000.0,-1400000.0,0.0,0.0,0.0
