date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,EBITDARatio,0.101111076761886,0.105951243571979,0.114258682049405,0.123069983011928,0.116312213329128,0.102409667376364,0.080978584534959,0.0781238881377642,0.0707510134168317,0.0608147241697147,0.0339486692870315,0.0620961055028363,0.0709275386132106,0.0721764708914436,0.0774602640466006,0.0749585956083718,0.0670507586452491,0.0963065433227529,0.116160854369633,0.0467193517112983,0.0240546700987147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,149265000.0,176915000.0,202828000.0,212440000.0,191632000.0,128879000.0,67903000.0,65502000.0,53342000.0,37647000.0,8314000.0,33368000.0,71894000.0,72341000.0,73464000.0,46730000.0,36339000.0,63964000.0,86265000.0,16478000.0,2248000.0
,operatingIncomeRatio,0.0623570735685216,0.0796158780832786,0.0949536392465804,0.106836768665506,0.100740974385259,0.0880883624445941,0.0655417281595943,0.0647370668184729,0.0559169181645598,0.0424207800636869,0.0120629642043072,0.0439173982284579,0.0590650673677292,0.0621474508213762,0.0679151301235182,0.0662045242355595,0.0577711854706399,0.0895592186600841,0.111211667652894,0.0318234664750847,0.00974146971390933
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50832000.0,-186977000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1955000.0,0.0
,incomeBeforeTax,91523000.0,148488000.0,186685000.0,192763000.0,176167000.0,121089000.0,58666000.0,55837000.0,27323000.0,13920000.0,-62289000.0,-165564000.0,61204000.0,60784000.0,56766000.0,37165000.0,27899000.0,61661000.0,86608000.0,2545000.0,-7758000.0
,incomeBeforeTaxRatio,0.0382347264543717,0.0668230647759086,0.0873963167942684,0.0969411412081949,0.0926110213039993,0.0827639236807661,0.0566259373549145,0.0551849348102817,0.0286419323424369,0.0156851079365294,-0.0903764706906533,-0.217907579725977,0.0502826158396319,0.0522189443154854,0.0524783605111569,0.0526533520910457,0.0443534027751281,0.0863346723438097,0.111653858599454,0.00491508205966079,-0.0336184706585892
,incomeTaxExpense,20858000.0,34500000.0,44944000.0,60205000.0,70329000.0,39198000.0,25449000.0,22904000.0,11010000.0,8904000.0,-10298000.0,-43387000.0,26847000.0,24252000.0,21675000.0,14931000.0,10553000.0,23869000.0,34252000.0,1476000.0,-2560000.0
,netIncome,70665000.0,113988000.0,141741000.0,132558000.0,105838000.0,81891000.0,33217000.0,32933000.0,17136000.0,-26265000.0,-51991000.0,-122177000.0,34357000.0,36532000.0,35091000.0,22234000.0,17346000.0,37792000.0,52356000.0,-4386000.0,-5198000.0
,netIncomeRatio,0.0295210706040905,0.0512972597629187,0.0663558472225213,0.0666638504084077,0.0556390542653997,0.0559722226968727,0.0320619057225343,0.0325484080109427,0.0179631867884199,-0.0295954999966196,-0.075434877549451,-0.160803643111913,0.0282262569832402,0.0313842865512851,0.0324405127840082,0.0314999227873621,0.0275764050516998,0.0529144830154759,0.0674966448923078,-0.00847055006431129,-0.0225249820164149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.49,2.44,2.99,2.77,2.21,1.72,0.71,0.72,0.38,-0.658056272392454,-1.49,-3.75,1.03,1.06,1.07,0.76,0.61,1.04,1.23,-0.14,-0.23
,EPSDiluted,1.48,2.4,2.91,2.68,2.15,1.68,0.69,0.69,0.37,-0.571587125416204,-1.49,-3.75,1.02,1.05,1.02,0.69,0.55,0.95,1.12,-0.14,-0.23
,weightedAverageShsOut,47424000.0,46704000.0,47371000.0,47807000.0,47946000.0,47525000.0,46504000.0,45963000.0,41632000.0,39913000.0,34840000.0,32615000.0,33375000.0,34377000.0,32662000.0,29130000.0,28248000.0,36456000.0,42534000.0,30641000.0,22497000.0
,weightedAverageShsOutDil,47690000.0,47593000.0,48668000.0,49430000.0,49267000.0,48843000.0,48086000.0,47787000.0,46709000.0,45951000.0,34840000.0,32615000.0,33811000.0,34880000.0,34504000.0,32118000.0,31369000.0,39785000.0,46805000.0,30641000.0,22497000.0
