date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,netCashUsedProvidedByFinancingActivities,-927000.0,-4586000.0,7182000.0,-2518000.0,-2930000.0,644000.0,-1256000.0,-497000.0,-4274000.0,1639000.0,7578000.0,4371000.0,-646000.0,4864000.0,-28803000.0,75857000.0,35278000.0,49465000.0,112054000.0,103115000.0,101671000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,853000.0,156000.0,57000.0,1281000.0,-1267000.0,-1267000.0,-1024000.0,-734000.0,738000.0,-672000.0,399000.0,2668000.0,-5446000.0,2828000.0,1596000.0,-800000.0,672000.0,4783000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-5519000.0,-9342000.0,19054000.0,-282000.0,-16341000.0,3674000.0,-3389000.0,-1275000.0,1351000.0,7779000.0,-6541000.0,-13145000.0,9964000.0,-5404000.0,10541000.0,13044000.0,-5073000.0,229000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,26199000.0,31718000.0,41060000.0,21040000.0,21322000.0,37663000.0,33989000.0,37378000.0,38653000.0,37302000.0,29523000.0,36064000.0,49209000.0,39245000.0,44649000.0,34108000.0,21064000.0,26137000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,31718000.0,41060000.0,22006000.0,21322000.0,37663000.0,33989000.0,37378000.0,38653000.0,37302000.0,29523000.0,36064000.0,49209000.0,39245000.0,44649000.0,34108000.0,21064000.0,26137000.0,25908000.0,0.0,0.0,0.0
,operatingCashFlow,-1426000.0,-4828000.0,-15512000.0,2426000.0,-9420000.0,-17351000.0,-17840000.0,2513000.0,13159000.0,13279000.0,-14461000.0,-26988000.0,11860000.0,37741000.0,35867000.0,-26298000.0,-30895000.0,-42629000.0,-110834000.0,11416000.0,23618000.0
,capitalExpenditure,-22000.0,-84000.0,-465000.0,-1471000.0,-2766000.0,-3061000.0,-5346000.0,-2557000.0,-8647000.0,-6832000.0,-3264000.0,-3666000.0,-10558000.0,-13250000.0,-11210000.0,-9933000.0,-9735000.0,-10710000.0,0.0,0.0,0.0
,freeCashFlow,-1448000.0,-4912000.0,-15977000.0,955000.0,-12186000.0,-20412000.0,-23186000.0,-44000.0,4512000.0,6447000.0,-17725000.0,-30654000.0,1302000.0,24491000.0,24657000.0,-36231000.0,-40630000.0,-53339000.0,-110834000.0,11416000.0,23618000.0
