date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1986-12-31_FY,1985-12-31_FY
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,700000.0,600000.0,100000.0,-1000000.0,91900000.0,-3200000.0,500000.0,1100000.0,800000.0,1900000.0,2100000.0,59100000.0,83100000.0,64400000.0,400000.0,16500000.0,54600000.0,2648000.0,10874000.0,-21129000.0,-18141000.0,-22800000.0,-72600000.0,-18800000.0,-37300000.0,-72400000.0,-167000000.0,-28000000.0,-18100000.0,-35800000.0,-6300000.0,-14900000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-34400000.0,-84400000.0,-11000000.0,-278200000.0,-16800000.0,-12800000.0,-11600000.0,-15900000.0,69900000.0,-13800000.0,-108000000.0,31000000.0,54600000.0,-106600000.0,-19300000.0,-3000000.0,34100000.0,-15202000.0,-57329000.0,-59210000.0,-64830000.0,-105100000.0,-93000000.0,-38400000.0,-54200000.0,-88100000.0,-96900000.0,-38100000.0,-26900000.0,-47800000.0,-14600000.0,-24100000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,-43400000.0,-5800000.0,-41600000.0,-153900000.0,-282300000.0,-15600000.0,-70800000.0,-77600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,2600000.0,0.0,0.0,71200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-22800000.0,-3100000.0,-1700000.0,-2900000.0,-40500000.0,-13800000.0,-10300000.0,0.0,0.0,0.0,0.0,0.0,-6000000.0,0.0,-12100000.0,-5000000.0,0.0,-117000.0,-4356000.0,-13155000.0,-17279000.0,-3600000.0,-9800000.0,-10200000.0,-6300000.0,-4100000.0,-9700000.0,-1800000.0,-4700000.0,-5600000.0,-6800000.0,-400000.0,0.0,0.0,0.0
,dividendsPaid,-19400000.0,-19300000.0,-18700000.0,-16800000.0,-16900000.0,-15600000.0,-5600000.0,0.0,0.0,-3700000.0,-13300000.0,-11700000.0,-11500000.0,-11500000.0,-11500000.0,-13500000.0,-19300000.0,-38333000.0,-35983000.0,-35150000.0,-34534000.0,-33600000.0,-32100000.0,-29300000.0,-25500000.0,-21800000.0,-18500000.0,-15900000.0,-13800000.0,-11700000.0,-9700000.0,-8300000.0,0.0,0.0,0.0
,otherFinancingActivites,-11200000.0,-2200000.0,-60800000.0,210400000.0,64400000.0,2200000.0,1200000.0,85700000.0,209600000.0,-26500000.0,130500000.0,-7200000.0,-149200000.0,48300000.0,-59400000.0,25600000.0,-62400000.0,-21388000.0,2218000.0,15728000.0,57045000.0,78100000.0,64100000.0,12000000.0,27700000.0,55800000.0,73300000.0,7400000.0,7300000.0,19800000.0,-18100000.0,-200000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-53400000.0,-24600000.0,-81200000.0,190700000.0,-36400000.0,-33000000.0,-53700000.0,-65600000.0,-72700000.0,-45800000.0,117600000.0,-96500000.0,-166700000.0,36800000.0,-83000000.0,7100000.0,-81700000.0,-59838000.0,-38121000.0,-32577000.0,5232000.0,40900000.0,22200000.0,-27500000.0,-4100000.0,29900000.0,45100000.0,-10300000.0,-11200000.0,2500000.0,-34600000.0,-8900000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1700000.0,100000.0,-700000.0,1500000.0,-1800000.0,-800000.0,-400000.0,800000.0,-200000.0,700000.0,200000.0,800000.0,-700000.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,50100000.0,-5800000.0,-100000.0,-13200000.0,-30300000.0,45600000.0,6600000.0,-5900000.0,20200000.0,-52600000.0,41000000.0,-2300000.0,10900000.0,-3300000.0,-72600000.0,77000000.0,4900000.0,337000.0,-7100000.0,3326000.0,4792000.0,-6500000.0,22200000.0,-27500000.0,-4100000.0,29900000.0,45100000.0,-10300000.0,-11200000.0,2500000.0,-34600000.0,-8900000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,81700000.0,31600000.0,37400000.0,37500000.0,50700000.0,76000000.0,30400000.0,23800000.0,29700000.0,9500000.0,62100000.0,21100000.0,23400000.0,16000000.0,19300000.0,91900000.0,14900000.0,10119000.0,9782000.0,16882000.0,13556000.0,8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,31600000.0,37400000.0,37500000.0,50700000.0,81000000.0,30400000.0,23800000.0,29700000.0,9500000.0,62100000.0,21100000.0,23400000.0,12500000.0,19300000.0,91900000.0,14900000.0,10000000.0,9782000.0,16882000.0,13556000.0,8764000.0,15300000.0,10700000.0,12400000.0,9400000.0,4600000.0,2600000.0,2200000.0,100000.0,1500000.0,2500000.0,900000.0,0.0,0.0,0.0
,operatingCashFlow,136200000.0,103100000.0,92800000.0,72800000.0,24700000.0,97200000.0,72300000.0,74800000.0,23200000.0,6300000.0,31200000.0,62400000.0,123700000.0,65400000.0,29700000.0,72900000.0,52500000.0,75377000.0,88350000.0,95113000.0,64390000.0,57700000.0,75500000.0,64200000.0,61400000.0,62900000.0,53800000.0,48800000.0,40200000.0,43900000.0,48300000.0,34600000.0,0.0,0.0,0.0
,capitalExpenditure,-29700000.0,-35400000.0,-14100000.0,-8000000.0,-6100000.0,-9600000.0,-19500000.0,-17000000.0,-13000000.0,-15700000.0,-12800000.0,-14600000.0,-28500000.0,-23500000.0,-18200000.0,-19500000.0,-20500000.0,-17850000.0,-20144000.0,-18424000.0,-22288000.0,-82300000.0,-20400000.0,-19600000.0,-16900000.0,-15700000.0,-11100000.0,-10100000.0,-8800000.0,-12000000.0,-8300000.0,-9200000.0,0.0,0.0,0.0
,freeCashFlow,106500000.0,67700000.0,78700000.0,64800000.0,18600000.0,87600000.0,52800000.0,57800000.0,10200000.0,-9400000.0,18400000.0,47800000.0,95200000.0,41900000.0,11500000.0,53400000.0,32000000.0,57527000.0,68206000.0,76689000.0,42102000.0,-24600000.0,55100000.0,44600000.0,44500000.0,47200000.0,42700000.0,38700000.0,31400000.0,31900000.0,40000000.0,25400000.0,0.0,0.0,0.0
