date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-1799266.0,-64049.0,-2287231.0,0.0,0.0,0.0,-1109776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,-300000.0
,netCashUsedProvidedByFinancingActivities,63316000.0,21084876.0,22003499.0,-2163628.0,80161.0,2780187.0,58469815.0,70484176.0,18224954.0,4822834.0,46725.0,20469157.0,27897.0,12765627.0,6784107.0,1254065.0,-491838.0,42830.0,936038.0,2471269.0,73120.0,0.0,4600000.0,1900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,1306.0,-671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,36887000.0,-10919454.0,14307063.0,-8773677.0,-14017588.0,-34602269.0,53919000.0,7169721.0,-1003516.0,-6548203.0,-10774646.0,17441450.0,-5500447.0,8434219.0,2363842.0,132836.0,59556.0,106506.0,-82908.0,-127760.0,-882492.0,-800000.0,0.0,0.0
,cashAtEndOfPeriod,48682000.0,11794526.0,22713980.0,8406917.0,17180594.0,31198182.0,65800451.0,11881451.0,4711730.0,5715246.0,12263449.0,23038095.0,5596645.0,11097092.0,2662873.0,299031.0,166195.0,106639.0,133.0,83041.0,210801.0,1100000.0,0.0,0.0
,cashAtBeginningOfPeriod,11795000.0,22713980.0,8406917.0,17180594.0,31198182.0,65800451.0,11881451.0,4711730.0,5715246.0,12263449.0,23038095.0,5596645.0,11097092.0,2662873.0,299031.0,166195.0,106639.0,133.0,83041.0,210801.0,1093293.0,1900000.0,100000.0,0.0
,operatingCashFlow,0.0,-27254548.0,-20419934.0,-21114235.0,-12452638.0,-16240910.0,4257778.0,-50664953.0,-30746844.0,-10783102.0,2100914.0,-1426759.0,-4268498.0,-3398611.0,-3406981.0,-493517.0,1026535.0,225418.0,-1115283.0,-920021.0,-496346.0,-900000.0,-2300000.0,-1200000.0
,capitalExpenditure,0.0,-1337452.0,-994256.0,-1682913.0,-355264.0,-815002.0,-684593.0,-654197.0,-507788.0,-566164.0,-772364.0,-1600948.0,-1269401.0,-932797.0,-1013284.0,-576450.0,-392046.0,-164626.0,-381901.0,-1045107.0,-304530.0,0.0,-400000.0,-600000.0
,freeCashFlow,0.0,-28592000.0,-21414190.0,-22797148.0,-12807902.0,-17055912.0,3573185.0,-51319150.0,-31254632.0,-11349266.0,1328550.0,-3027707.0,-5537899.0,-4331408.0,-4420265.0,-1069967.0,634489.0,60792.0,-1497184.0,-1965128.0,-800876.0,-900000.0,-2700000.0,-1800000.0
