date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-03-25_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-13_FY,2008-12-31_FY,2008-03-25_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-04-28_FY,2003-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-228000.0,-58000.0,355000.0,-28000.0,-1516048.0,0.0,-929460.0,-803376.0,304839.0,300860.920666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-57820000.0,-30215000.0,77048000.0,7923000.0,-10856700.0,61229437000.0,61229440.0,-15570000.0,14400000.0,-13310000.0,12640000.0,-22320000.0,-7884746000.0,-7390000.0,56640377000.0,52780000.0,-3570000.0,4700000.0,-2250000.0,4235295000.0,3310000.0
,cashAtEndOfPeriod,72360000.0,130180000.0,160348000.0,83346680.0,75423690.0,86280385000.0,86280390.0,25030000.0,40600000.0,26690000.0,38140000.0,20680000.0,0.0,-6490000.0,0.0,53080000.0,1730000.0,4800000.0,1450000.0,4402571000.0,3410000.0
,cashAtBeginningOfPeriod,130180000.0,160395000.0,83300000.0,75423680.0,86280390.0,25050948000.0,25050950.0,40600000.0,26200000.0,40000000.0,25500000.0,43000000.0,60147307000.0,900000.0,3506930000.0,300000.0,5300000.0,100000.0,3700000.0,167276000.0,100000.0
,operatingCashFlow,-3207000.0,-3945000.0,-3953000.0,-4440000.0,-3670790.0,-5037162000.0,-5037160.0,-5600000.0,-6280000.0,-3270000.0,-6450000.0,-6570000.0,0.0,-2930000.0,0.0,-2430000.0,-1610000.0,-370000.0,-840000.0,0.0,-670000.0
,capitalExpenditure,-354000.0,-2270000.0,-1433000.0,-1362000.0,-2108170.0,0.0,-1657200.0,-3590000.0,-11990000.0,-9340000.0,-720000.0,-2030000.0,0.0,-1980000.0,0.0,-770000.0,-400000.0,-220000.0,-300000.0,0.0,-170000.0
,freeCashFlow,-6791000.0,-6215000.0,-5386000.0,-5802000.0,-5778960.0,-5037162000.0,-6694360.0,-9190000.0,-18270000.0,-12610000.0,-7170000.0,-8600000.0,0.0,-4910000.0,0.0,-3200000.0,-2010000.0,-590000.0,-1140000.0,0.0,-840000.0
