date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,commonStockRepurchased,-106070000.0,0.0,0.0,0.0,-543300000.0,-3765800000.0,-350900000.0,-78600000.0,0.0,-72000000.0,0.0,-159901697.89,-52805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30581.3
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-501644000.0,-153200000.0,-43233695.67,-114300000.0,0.0,0.0,-85147745.34,-82480666.16,0.0,-5401765.32,-50472868.2,-14358989.96,-13934279.4
,otherFinancingActivites,-100390000.0,-183672000.0,6500100000.0,9698400000.0,8946200000.0,6290100000.0,5116800000.0,3744300000.0,5224300000.0,-513800000.0,-154500000.0,-116500000.0,33500000.0,-75494132.48,-65740710.0,0.0,0.0,0.0,0.0,212534573.7,-11652542.64,15054994.1
,netCashUsedProvidedByFinancingActivities,-587042000.0,-4817102000.0,73900000.0,1207100000.0,3720700000.0,-4293900000.0,-568100000.0,-757200000.0,450300000.0,-326300000.0,-1583300000.0,1567600000.0,1118400000.0,1265095137.28,795172997.5,328794611.88,-576729869.56,-401275213.94,319373179.86,-60033777.3,123079006.69,105507283.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,939241000.0,54540000.0,71500000.0,82000000.0,-387900000.0,1199500000.0,359100000.0,148200000.0,42900000.0,115800000.0,-135300000.0,-146700000.0,0.0,0.0,0.0,0.0,-8549792.76,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3338840000.0,-798226000.0,-974800000.0,-346100000.0,994000000.0,-644000000.0,2879200000.0,1197000000.0,563900000.0,-943800000.0,412400000.0,664800000.0,125500000.0,771335984.64,-440932760.0,565646657.52,-239431381.84,-51491628.99,226530780.9,-1888029.9,-71426420.59,-117917895.0
,cashAtEndOfPeriod,7576625000.0,4237785000.0,5036000000.0,6010800000.0,6356900000.0,5362900000.0,6006900000.0,3127700000.0,1930700000.0,1366800000.0,2310600000.0,1898200000.0,1233500000.0,1107909021.44,335785582.5,778114402.59,212693027.16,450178845.44,503702226.72,11757804.9,273487671.62,313715567.7
,cashAtBeginningOfPeriod,4237785000.0,5036011000.0,6010800000.0,6356900000.0,5362900000.0,6006900000.0,3127700000.0,1930700000.0,1366800000.0,2310600000.0,1898200000.0,1233400000.0,1108000000.0,336573036.8,776718342.5,212467745.07,452124409.0,501670474.43,277171445.82,13645834.8,344914092.21,431633462.7
,operatingCashFlow,4417630000.0,2521230000.0,295700000.0,652700000.0,1821200000.0,4136600000.0,5001800000.0,3318600000.0,2443600000.0,1142600000.0,3231600000.0,467100000.0,634700000.0,337272765.44,96864547.5,478901779.02,422918593.16,193222720.07,-95468945.4,218665445.7,55823400.81,105266231.3
,capitalExpenditure,-900790000.0,-481485000.0,-598500000.0,-938200000.0,-1922300000.0,-1502100000.0,-1071400000.0,-1322900000.0,-1899000000.0,-1184000000.0,-762500000.0,-693200000.0,-634500000.0,-598150475.52,-521138217.5,-301311779.58,-110576257.28,-74073854.58,-106523803.26,-118576638.0,-164274332.72,-188028223.6
,freeCashFlow,3516840000.0,2039745000.0,-302800000.0,-285500000.0,-101100000.0,2634500000.0,3930400000.0,1995700000.0,544600000.0,-41400000.0,2469100000.0,-226100000.0,200000.0,-260877710.08,-424273670.0,177589999.44,312342335.88,119148865.49,-201992748.66,100088807.7,-108450931.91,-82761992.3
