date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,operatingExpenses,3807933000.0,3875233000.0,3817761000.0,3264768000.0,3148237000.0,2947705000.0,2704061000.0,2294700000.0,2172559000.0,1998385000.0,1716063000.0,1490011000.0,2990565000.0,2077628000.0,1371376000.0,1068148000.0,964749000.0,756654000.0,1064179000.0,500096000.0
,costAndExpenses,22855553000.0,22564246000.0,20266973000.0,13157994000.0,12271964000.0,10030637000.0,8315323000.0,6484089000.0,5915073000.0,5455515000.0,4676233000.0,3937896000.0,5917286000.0,5278346000.0,3481888000.0,2538235000.0,2168514000.0,1553062000.0,1064179000.0,500096000.0
,interestExpense,67753000.0,85754000.0,107270000.0,136814000.0,144851000.0,118880000.0,112035000.0,135082000.0,175068000.0,150249000.0,191151000.0,189146000.0,0.0,0.0,45007000.0,54327000.0,0.0,87216000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,501728000.0,439224000.0,451988000.0,406114000.0,366927000.0,314096000.0,265101000.0,190390000.0,169645000.0,115719000.0,108381000.0,99473000.0,102817000.0,113269000.0,67595000.0,45516000.0,54857000.0,92622000.0,24614000.0,12198000.0
,EBITDA,1472370000.0,1769069000.0,1525103000.0,1457728000.0,1166552000.0,1139269000.0,999696000.0,891095000.0,768671000.0,565615000.0,547464000.0,327397000.0,-685652000.0,869172000.0,617734000.0,417922000.0,251439000.0,169634000.0,130712000.0,74930000.0
,EBITDARatio,0.0617962708691002,0.0740379284568725,0.0714665750206841,0.102587488690751,0.0892433199972857,0.104945554500309,0.110464647303987,0.124025128625817,0.118001123409392,0.0957791083465655,0.107024473170377,0.0785912497419476,-0.133686189232332,0.144039796833044,0.153206811363118,0.143584179567319,0.106312386473953,0.104065214217269,0.111693214512462,0.133131258572779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,970642000.0,1329845000.0,1073115000.0,1051614000.0,799625000.0,825173000.0,734595000.0,700705000.0,599026000.0,449896000.0,439083000.0,227924000.0,-788469000.0,755903000.0,550139000.0,372406000.0,196582000.0,77012000.0,106098000.0,62732000.0
,operatingIncomeRatio,0.04073843935215,0.0556558104679521,0.0502863437114224,0.0740072491795692,0.0611727464809366,0.0760121078021815,0.0811714537081994,0.0975261086121606,0.0919583813509742,0.076183689839708,0.0858369258125989,0.0547128776567399,-0.153733112333702,0.125268778268845,0.136442290689026,0.127946387067316,0.0831179791433413,0.0472444809254058,0.0906605871943138,0.111458562829141
,totalOtherIncomeExpensesNet,67080000.0,117254000.0,404576000.0,239440000.0,217901000.0,167126000.0,148469000.0,-62927000.0,57877000.0,120448000.0,15709000.0,-59470000.0,-1228482000.0,-5228000.0,8063000.0,31039000.0,-27174000.0,-36817000.0,-36000.0,0.0
,incomeBeforeTax,969969000.0,1361345000.0,1379006000.0,1164093000.0,880726000.0,879730000.0,777262000.0,508985000.0,489478000.0,429538000.0,272057000.0,-645000.0,-971481000.0,580514000.0,516897000.0,356222000.0,108254000.0,-40980000.0,48833000.0,35442000.0
,incomeBeforeTaxRatio,0.0407101931298724,0.0569741280386017,0.0646204458013482,0.0819229495986096,0.0673771184207215,0.0810377116032797,0.085886082061738,0.0708419754275488,0.0751413203882839,0.0727363429911991,0.0531847885839311,-0.000154831461753028,-0.189416194806717,0.0962031894938376,0.12819780224686,0.122386099831618,0.0457715035668742,-0.0251399629710062,0.0417277277089099,0.0629712807465158
,incomeTaxExpense,214101000.0,69895000.0,313058000.0,466147000.0,296662000.0,320853000.0,263759000.0,187187000.0,185322000.0,189103000.0,130368000.0,26993000.0,50810000.0,192643000.0,198326000.0,138881000.0,43529000.0,-6276000.0,30106000.0,18016000.0
,netIncome,751989000.0,1282357000.0,1063219000.0,691479000.0,571973000.0,547132000.0,484503000.0,316538000.0,315555000.0,239162000.0,200345000.0,33341000.0,-1012066000.0,390505000.0,318571000.0,217341000.0,64725000.0,-34704000.0,18727000.0,17426000.0
,netIncomeRatio,0.0315614389960294,0.0536683734903328,0.0498226155393549,0.0486627780301892,0.0437569602287832,0.0503999240959449,0.0535367281780896,0.0440566563216705,0.048441848980189,0.0404987900080113,0.0391657133205456,0.00800346630435305,-0.19732932565151,0.0647147640079155,0.0790101355968102,0.0746711806780706,0.0273667538231006,-0.0212898310138067,0.0160021943522773,0.0309615015599792
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.23942445663695,3.82,3.13,2.05,1.71,1.64,1.47,0.96,0.98,0.75,0.64,0.120207620672816,-4.81,1.71,1.41,0.98,0.316667,-0.63,0.416667,0.74
,EPSDiluted,2.23942445663695,3.77,3.1,2.03,1.69,1.63,1.45,0.95,0.97,0.74,0.63,0.11907709192934,-4.81,1.66,1.35,0.946667,0.303333,-0.63,0.41,0.733333
,weightedAverageShsOut,335795654.0,335795654.0,339321056.0,337658017.0,335414831.0,332616301.0,330620206.0,328110004.0,322315576.0,318454191.0,313873439.0,277361783.0,210539032.0,228476724.0,226685122.0,222129066.0,203326218.0,55119354.0,45075924.0,23535012.0
,weightedAverageShsOutDil,335795654.0,340522871.0,343122741.0,340783556.0,338424563.0,336414856.0,334171509.0,331762854.0,327044145.0,323723755.0,319016887.0,279995081.0,210539032.0,234978464.0,235118341.0,229855056.0,214035219.0,55119354.0,45666333.0,23729391.0
