date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-59212000.0,-535666000.0,-38525000.0,-230593000.0,8953000.0,-18411000.0,-25066000.0,-22527000.0,5545000.0,-9560000.0,-24797000.0,-38679000.0,-61520000.0,-25168000.0,-41618000.0,-32896000.0,-34759000.0,-167929000.0,-67633000.0,-42825000.0,-28586000.0,-53500000.0,-75100000.0,-197200000.0,-35900000.0,-29400000.0,-26100000.0,-20900000.0,-11700000.0,-1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-135679000.0,-37391000.0,-49641000.0,0.0,-3003000.0,-266000.0,-10425000.0,0.0,0.0,0.0,0.0,-90000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,2195000.0,2954000.0,2562000.0,4708000.0,48035000.0,9606000.0,14812000.0,20311000.0,17994000.0,18305000.0,50651000.0,28233000.0,9000000.0,10300000.0,21600000.0,12300000.0,19200000.0,11500000.0,18900000.0,17700000.0,0.0
,commonStockRepurchased,-22213000.0,-28073000.0,-22456000.0,-16617000.0,-5144000.0,-1960000.0,-1006000.0,0.0,0.0,0.0,0.0,0.0,-23650000.0,-114795000.0,-52872000.0,-39000.0,-6298000.0,-4755000.0,-46457000.0,-104049000.0,-80469000.0,0.0,-900000.0,-53000000.0,0.0,-67000000.0,-14900000.0,-300000.0,-5000000.0,0.0
,dividendsPaid,-1891000.0,-3776000.0,-3788000.0,-3773000.0,-3764000.0,-3391000.0,-3105000.0,-5599000.0,-11019000.0,-13093000.0,-13067000.0,-11590000.0,-17794000.0,-18755000.0,-19212000.0,-19557000.0,-19069000.0,-18536000.0,-18601000.0,-19447000.0,-19538000.0,-19800000.0,-19500000.0,-19100000.0,-16000000.0,-13400000.0,-6900000.0,-1600000.0,0.0,0.0
,otherFinancingActivites,-40877000.0,-37629000.0,-821000.0,-3220000.0,20000.0,0.0,-641000.0,-373000.0,-3693000.0,-2387000.0,-704000.0,-5859000.0,307000.0,6022000.0,2549000.0,-44000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,14200000.0,100000.0,0.0,-100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,96066000.0,492516000.0,-75070000.0,69356000.0,-9254000.0,948000.0,-12886000.0,21340000.0,32126000.0,-13285000.0,-10817000.0,35113000.0,17064000.0,-122986000.0,20071000.0,-17828000.0,7944000.0,-13414000.0,-49127000.0,-74013000.0,-70506000.0,-45900000.0,63500000.0,-50600000.0,10500000.0,-61100000.0,-10300000.0,16900000.0,12700000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-5639000.0,-715000.0,-380000.0,3237000.0,-1235000.0,-952000.0,1914000.0,-5074000.0,117000.0,727000.0,2711000.0,672000.0,-8787000.0,-315000.0,1141000.0,-1750000.0,2595000.0,1488000.0,1735000.0,-1648000.0,-1977000.0,100000.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,259453000.0,42685000.0,-21693000.0,-40301000.0,76174000.0,12166000.0,842000.0,-15210000.0,8980000.0,-12020000.0,-23271000.0,39977000.0,-11538000.0,3513000.0,-3119000.0,17824000.0,-15683000.0,-61112000.0,24189000.0,-18333000.0,-10006000.0,67000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,366119000.0,106666000.0,63981000.0,85674000.0,125975000.0,49801000.0,37635000.0,36793000.0,52003000.0,43023000.0,55043000.0,78314000.0,38337000.0,49875000.0,46362000.0,49481000.0,31657000.0,47340000.0,108452000.0,84263000.0,102596000.0,112600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,106666000.0,63981000.0,85674000.0,125975000.0,49801000.0,37635000.0,36793000.0,52003000.0,43023000.0,55043000.0,78314000.0,38337000.0,49875000.0,46362000.0,49481000.0,31657000.0,47340000.0,108452000.0,84263000.0,102596000.0,112602000.0,45600000.0,26200000.0,108500000.0,59200000.0,54400000.0,49000000.0,20000000.0,5200000.0,1300000.0
,operatingCashFlow,228238000.0,86550000.0,92282000.0,117699000.0,77710000.0,30581000.0,36880000.0,-8949000.0,-28808000.0,10098000.0,9632000.0,42871000.0,41705000.0,151982000.0,17287000.0,70298000.0,8537000.0,118743000.0,139214000.0,100153000.0,91063000.0,166300000.0,30400000.0,165500000.0,74700000.0,95400000.0,41800000.0,33000000.0,13900000.0,5000000.0
,capitalExpenditure,-39262000.0,-54702000.0,-36825000.0,-26203000.0,-16152000.0,-14369000.0,-10753000.0,-13038000.0,-18403000.0,-28931000.0,-22216000.0,-38845000.0,-51005000.0,-32930000.0,-32453000.0,-34259000.0,-25986000.0,-7810000.0,-73502000.0,-35274000.0,-28386000.0,-58600000.0,-78600000.0,-67900000.0,-35400000.0,-29500000.0,-26100000.0,-20900000.0,-11400000.0,-1500000.0
,freeCashFlow,188976000.0,31848000.0,55457000.0,91496000.0,61558000.0,16212000.0,26127000.0,-21987000.0,-47211000.0,-18833000.0,-12584000.0,4026000.0,-9300000.0,119052000.0,-15166000.0,36039000.0,-17449000.0,110933000.0,65712000.0,64879000.0,62677000.0,107700000.0,-48200000.0,97600000.0,39300000.0,65900000.0,15700000.0,12100000.0,2500000.0,3500000.0
