date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,-460963.0,0.0,-592875.0,-790500.0,-790500.0,-790500.0,-790500.0,-790500.0,-790500.0,-790500.0,-817015.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,204384006.0,-150000.0,-5000000.0,-29954323.0,-439156.0,-231099.0,-38744.0,0.0,0.0,0.0,46545177.0,-252000.0,-101041.0,-1992742.0,0.0,-110934.0,56250793.0,572000.0,66788578.0,40500000.0
,netCashUsedProvidedByFinancingActivities,183855000.0,31323000.0,128284917.0,80538225.0,-2461040.0,189579685.0,52810710.0,25780165.0,9811158.0,7244348.0,4543095.0,17630457.0,42900488.0,3764686.0,20554084.0,41791789.0,47853977.0,107799940.0,51268033.0,-1439000.0,66484271.0,42600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,379000.0,770000.0,-732566.0,361923.0,-429167.0,-183873.0,599525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,40697000.0,8754000.0,-7133086.0,-11261399.0,-65254857.0,1.0,-1637450.0,5883700.0,10720318.0,-9034025.0,-284841.0,-4402191.0,9989686.0,-9739361.0,-8998193.0,17237162.0,-8436597.0,24081719.0,-27737332.0,-35275000.0,49724784.0,24200000.0
,cashAtEndOfPeriod,102505000.0,61808000.0,53053531.0,60186617.0,71448016.0,136702873.0,25714519.0,27351969.0,21468269.0,10747951.0,19781976.0,20066817.0,24469008.0,14479322.0,24218683.0,33216876.0,15979714.0,57211895.0,33130176.0,60867000.0,96142726.0,46400000.0
,cashAtBeginningOfPeriod,61808000.0,53054000.0,60186617.0,71448016.0,136702873.0,25714519.0,27351969.0,21468269.0,10747951.0,19781976.0,20066817.0,24469008.0,14479322.0,24218683.0,33216876.0,15979714.0,24416311.0,33130176.0,60867508.0,96142000.0,46417942.0,22200000.0
,operatingCashFlow,-139096000.0,-18682000.0,-131094517.0,-94225143.0,-79960811.0,-47175441.0,-38234585.0,-19532945.0,1012602.0,-16248911.0,-14758035.0,-24193011.0,-28911175.0,-26690998.0,-44939070.0,-66325792.0,-60224913.0,-51187720.0,-50833589.0,-36826000.0,-15134368.0,-13500000.0
,capitalExpenditure,-3466000.0,-4657000.0,-3597107.0,-3120357.0,-12519738.0,-3591335.0,-2819764.0,-813520.0,-103442.0,-54547.0,-130437.0,-243868.0,-206010.0,-11208.0,-329893.0,-2660296.0,-3970043.0,-18537216.0,-2307850.0,-1665000.0,-2641852.0,-4900000.0
,freeCashFlow,-142562000.0,-23339000.0,-134691624.0,-97345500.0,-92480549.0,-50766776.0,-41054349.0,-20346465.0,909160.0,-16303458.0,-14888472.0,-24436879.0,-29117185.0,-26702206.0,-45268963.0,-68986088.0,-64194956.0,-69724936.0,-53141439.0,-38491000.0,-17776220.0,-18400000.0
