date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,incomeBeforeTax,63272503.0,57081030.0,-48236849.0,12114462.0,41328407.0,27592268.0,16282817.0,32710265.0,27858260.0,-6739313.0,9844149.0,20676689.0,32092044.0,52848938.0,56622263.0,52345495.0,37054251.0,25436375.0,16494584.0,7091729.0,11823275.0,3629101.0,11677015.0,14173543.0,11246460.0,12645818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0813459544896453,0.0702832915062743,-0.0627157641552141,0.0164285068817522,0.0601283144041119,0.0434448623433337,0.0278193790821122,0.0601068226482981,0.0545759558723525,-0.0141875011166691,0.0240795516071809,0.0534649674058285,0.0861966040206874,0.15515590011146,0.171599757447285,0.163657821553376,0.128755086571555,0.118312942776265,0.0809337379536759,0.0382997960673949,0.0702833445502895,0.0227229093089938,0.381771910457487,0.116820429144543,0.0999516250722067,0.129190481162294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,10457251.0,9929286.0,-15476509.0,4998362.0,10527270.0,6602235.0,1743799.0,6388273.0,4765640.0,-7192266.0,-1623030.0,1846611.0,6550066.0,14569033.0,16407541.0,15395998.0,10885652.0,7142399.0,4491862.0,1273598.0,2935918.0,-3027836.0,2659175.0,3532357.0,2350347.0,2787868.0,2100000.0,2100000.0,2000000.0,2200000.0,1800000.0,2100000.0,300000.0,400000.0,0.0
,netIncome,52815252.0,47151744.0,-32760340.0,7116100.0,30801137.0,20990033.0,14539018.0,26321992.0,23092620.0,452953.0,11467179.0,18830078.0,25541978.0,38279905.0,40214722.0,36949497.0,31614269.0,18293976.0,12002722.0,5818131.0,8887357.0,6656937.0,9017840.0,10641186.0,8896113.0,9857950.0,6100000.0,6400000.0,4900000.0,4500000.0,4400000.0,4000000.0,800000.0,1600000.0,100000.0
,netIncomeRatio,0.0679016457678488,0.0580574626733473,-0.0425937804744383,0.00965019311804657,0.044812287333991,0.0330494432087653,0.0248400785456013,0.0483680369111629,0.045239789207833,0.000953549893483004,0.0280496088101959,0.048690073469655,0.0686036627511513,0.112383585010851,0.121874968879467,0.115522342209449,0.109852387570631,0.0850912968392063,0.0588935833167312,0.0314215659951739,0.0528308082297356,0.0416811148895236,0.294832027277514,0.087706222440423,0.0790631853201793,0.100709444321738,0.0746634026927785,0.0823680823680824,0.0789049919484702,0.0769230769230769,0.0841300191204589,0.0775193798449612,0.0196560196560197,0.050314465408805,0.0153846153846154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.84907496103272,1.65079415316289,-1.15833586908197,0.259941993130191,1.16256132850793,0.759881429721722,0.545009423227127,1.01470830192165,0.901765565210872,0.0177115194811152,0.44902329852997,0.295284,1.00389515744173,1.55,1.61,1.537884,1.350371,1.074671,0.742704,0.365726,0.573908,0.450124,0.624547,0.995899,1.13093595584422,1.299732,0.354375,0.658125,0.523125,0.48375,0.4725,0.433125,0.09,0.174375,0.01125
,EPSDiluted,1.84907496103272,1.63872044404171,-1.14542454146607,0.252172127950963,1.13628329625239,0.750424047910371,0.535680124457141,0.999348194855113,0.892215551047891,0.017686277694782,0.448710652980612,0.295284,1.0003793235492,1.53,1.57,1.485371,1.305359,1.040911,0.737078,0.360099,0.573908,0.450124,0.613294,0.995899,0.629996666640464,1.299732,0.34875,0.646875,0.523125,0.48375,0.4725,0.433125,0.09,0.174375,0.01125
,weightedAverageShsOut,29920897.0,28563067.0,28282246.0,27375723.0,26494204.0,27622774.0,26676636.0,25940452.0,25608230.0,25573921.0,25538049.0,25472615.0,25442874.0,19685674.0,24978088.0,24026185.0,23411537.0,17022869.0,16160837.0,15908461.0,15485687.0,14789125.0,14439015.0,10685007.0,7866151.0,13383271.0,13333333.0,9724596.0,9366786.0,9302326.0,9312169.0,9235209.0,8888889.0,9175627.0,8888889.0
,weightedAverageShsOutDil,30082842.0,28773513.0,28601046.0,28219217.0,27106917.0,27970896.0,27141231.0,26339160.0,25882333.0,25610420.0,25555843.0,25472615.0,25532293.0,19962858.0,25614473.0,24875596.0,24218832.0,17574962.0,16284202.0,16157031.0,15485687.0,14789125.0,14703951.0,10685007.0,14120889.0,13383271.0,13333333.0,9893720.0,9366786.0,9302326.0,9312169.0,9235209.0,8888889.0,9175627.0,8888889.0
