date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1026000.0,1555000.0,-4616000.0,5505000.0,-7800000.0,-1362000.0,-2620000.0,-1022000.0,160000.0,-450000.0,5076978.0,2064417.0,-12943237.0,193795.0,5843756.0,-4324870.0,344459.0,772028.0,422863.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-1272000.0,-42399000.0,-111272000.0,169333000.0,28351000.0,19022000.0,8261000.0,-7645000.0,-11726000.0,-16177000.0,3753750.0,11624804.0,-128821861.0,129284230.0,-20854579.0,22433914.0,34208308.0,8659570.0,-21945937.0
,cashAtEndOfPeriod,112703000.0,113975000.0,156374000.0,267646000.0,98313000.0,69962000.0,50940000.0,42679000.0,50324000.0,62050000.0,78227209.0,74473459.0,62848655.0,191670516.0,62386286.0,83240865.0,60806951.0,26598643.0,17939073.0
,cashAtBeginningOfPeriod,113975000.0,156374000.0,267646000.0,98313000.0,69962000.0,50940000.0,42679000.0,50324000.0,62050000.0,78227000.0,74473459.0,62848655.0,191670516.0,62386286.0,83240865.0,60806951.0,26598643.0,17939073.0,39885010.0
,operatingCashFlow,84006000.0,14332000.0,116294000.0,15172000.0,124234000.0,92751000.0,103289000.0,67785000.0,94751000.0,97713000.0,68155783.0,61446408.0,-13869231.0,145387908.0,38621892.0,61257406.0,42885683.0,69210857.0,46428816.0
,capitalExpenditure,-17015000.0,-1648000.0,-2124000.0,-2555000.0,-1737000.0,-2242000.0,-2439000.0,-1151000.0,-2833000.0,-2941000.0,-8126842.0,-4674386.0,-2848984.0,-4484690.0,-8816594.0,-1738975.0,-4373874.0,-924117.0,-722445.0
,freeCashFlow,66991000.0,12684000.0,114170000.0,12617000.0,122497000.0,90509000.0,100850000.0,66634000.0,91918000.0,94772000.0,60028941.0,56772022.0,-16718215.0,140903218.0,29805298.0,59518431.0,38511809.0,68286740.0,45706371.0
