date,,2020-09-27_FY,2019-09-29_FY,2018-09-30_FY,2017-09-24_FY,2016-09-25_FY,2015-09-27_FY,2014-09-28_FY,2013-09-29_FY,2012-09-30_FY,2011-09-25_FY,2010-09-26_FY,2009-09-27_FY,2008-09-28_FY,2007-09-30_FY,2006-09-24_FY,2005-09-25_FY,2004-09-30_FY,2004-09-26_FY,2003-09-30_FY,2003-09-28_FY,2002-09-30_FY,2002-09-29_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY
,operatingExpenses,8021000000.0,3442000000.0,11746000000.0,10062000000.0,7924000000.0,9579000000.0,8671000000.0,7889000000.0,6343000000.0,5106000000.0,4079000000.0,5583000000.0,4533000000.0,3307000000.0,2678000000.0,1642000000.0,1267000000.0,2751000000.0,1230354000.0,2660401000.0,1228932000.0,2366292000.0,1637753000.0,906990000.0,1047087000.0,771806000.0,480902000.0,342200000.0,183800000.0
,costAndExpenses,17276000000.0,12041000000.0,21990000000.0,19854000000.0,17239000000.0,19685000000.0,19106000000.0,17709000000.0,13439000000.0,9983000000.0,7380000000.0,8608000000.0,7947000000.0,5988000000.0,4860000000.0,3287000000.0,2751000000.0,4235000000.0,2660401000.0,4090448000.0,2366292000.0,3503652000.0,2672856000.0,2414112000.0,3532159000.0,3105205000.0,1998908000.0,821300000.0,366100000.0
,interestExpense,602000000.0,627000000.0,768000000.0,494000000.0,297000000.0,104000000.0,5000000.0,23000000.0,90000000.0,-114000000.0,58000000.0,624000000.0,631000000.0,0.0,490000000.0,423000000.0,0.0,0.0,0.0,30709000.0,0.0,25731000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1393000000.0,1401000000.0,1561000000.0,1461000000.0,1428000000.0,1214000000.0,1150000000.0,1017000000.0,897000000.0,1061000000.0,666000000.0,635000000.0,456000000.0,383000000.0,272000000.0,200000000.0,5000000.0,163000000.0,8589000.0,179694000.0,259196000.0,394257000.0,255230000.0,145643000.0,158429000.0,141892000.0,93598000.0,56800000.0,30900000.0
,EBITDA,7648000000.0,8933000000.0,2303000000.0,3865000000.0,7743000000.0,6810000000.0,8531000000.0,8174000000.0,6579000000.0,6035000000.0,4268000000.0,2414000000.0,3651000000.0,3266000000.0,2938000000.0,2586000000.0,2134000000.0,2292000000.0,1318824000.0,1489929000.0,932464000.0,1067525000.0,262160000.0,928311000.0,563569000.0,384557000.0,191055000.0,49400000.0,51400000.0
,EBITDARatio,0.325018061280864,0.456394012159608,0.101310927327116,0.173645430856321,0.328733972998217,0.26937225584431,0.322082531052969,0.328721949650125,0.344071962763454,0.403490004680083,0.388635949735932,0.23240589198036,0.327679052234787,0.368165933942058,0.390380015944725,0.455843469063987,0.437295081967213,1.544474393531,0.332144271094102,1.04187414819233,0.306775980734054,0.938599036364915,0.0978287072176659,0.290389391825524,0.143135941669657,0.114866168638567,0.0911363240657042,0.0606954171274112,0.132953957578893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,6255000000.0,7532000000.0,742000000.0,2404000000.0,6315000000.0,5596000000.0,7381000000.0,7157000000.0,5682000000.0,4974000000.0,3602000000.0,1779000000.0,3195000000.0,2883000000.0,2666000000.0,2386000000.0,2129000000.0,2129000000.0,1310235000.0,1310235000.0,673268000.0,673268000.0,6930000.0,782668000.0,405140000.0,242665000.0,97457000.0,-7400000.0,20500000.0
,operatingIncomeRatio,0.26581955717989,0.384815817708067,0.0326412106281893,0.108006110162638,0.268107327842405,0.221352003480875,0.278665005474384,0.287822729831899,0.297160190366613,0.332553319515946,0.327991258422874,0.171271782035236,0.286752827140549,0.324991545485289,0.354238639383471,0.420588753745814,0.436270491803279,1.43463611859838,0.329981141560193,0.916218138284965,0.221501796312624,0.591956812267004,0.00258602739173949,0.244830110298488,0.102897951108107,0.0724833998930663,0.0464885647299015,-0.00909202604742597,0.0530263838592861
,totalOtherIncomeExpensesNet,-90000000.0,0.0,-86000000.0,0.0,0.0,0.0,484000000.0,0.0,361000000.0,0.0,0.0,0.0,0.0,196000000.0,0.0,0.0,37000000.0,0.0,-157962000.0,0.0,-195826000.0,0.0,-1023608000.0,354099000.0,-309042000.0,-49757000.0,-18669000.0,24200000.0,7300000.0
,incomeBeforeTax,5719000000.0,7481000000.0,513000000.0,2987000000.0,6833000000.0,6487000000.0,8778000000.0,8194000000.0,6562000000.0,5687000000.0,4493000000.0,2403000000.0,3826000000.0,3626000000.0,3156000000.0,2809000000.0,2313000000.0,2313000000.0,1285147000.0,1285147000.0,461125000.0,461125000.0,-426305000.0,1196805000.0,306686000.0,148674000.0,108434000.0,26600000.0,39900000.0
,incomeBeforeTaxRatio,0.243041094726106,0.382210187503193,0.0225673060003519,0.134198939707072,0.290099346183239,0.256595862505439,0.331407860459848,0.329526260757661,0.343182887924272,0.380223306812864,0.409124021125478,0.231346875902571,0.343385388619637,0.408747604554165,0.419346266276907,0.495152476643751,0.473975409836066,1.55862533692722,0.323662758308744,0.898674658944776,0.15170781297293,0.405434515017233,-0.159081732645816,0.374378280644899,0.0778924841623661,0.044408534381562,0.0517247712111202,0.0326821476839907,0.103207449560269
,incomeTaxExpense,521000000.0,3095000000.0,5377000000.0,555000000.0,1131000000.0,1219000000.0,1244000000.0,1349000000.0,1279000000.0,1132000000.0,787000000.0,-484000000.0,-666000000.0,323000000.0,-686000000.0,-666000000.0,588000000.0,-588000000.0,457706000.0,-457706000.0,101448000.0,-101448000.0,104501000.0,526594000.0,105807000.0,40142000.0,16500000.0,5600000.0,9700000.0
,netIncome,5198000000.0,4386000000.0,-4864000000.0,2445000000.0,5705000000.0,5271000000.0,7967000000.0,6853000000.0,6109000000.0,4260000000.0,3247000000.0,1592000000.0,3160000000.0,3303000000.0,2470000000.0,2143000000.0,1720000000.0,1720000000.0,827441000.0,827441000.0,359677000.0,359677000.0,-548743000.0,670211000.0,200879000.0,108532000.0,91934000.0,21000000.0,30200000.0
,netIncomeRatio,0.220900089243976,0.224084197619169,-0.213971493929263,0.109848144487375,0.24220939118621,0.208496499347336,0.300789066334428,0.275597200997346,0.319491658386068,0.284816473891823,0.295665634674923,0.153268508712814,0.283611559863579,0.37233682786608,0.328195588626096,0.377754274634232,0.352459016393443,1.15902964959569,0.208390041293133,0.578611052643724,0.118331929621393,0.316238482098896,-0.204771201879553,0.209651899724097,0.0510194933125475,0.0324182241245927,0.0438540044314802,0.0258016955399926,0.0781169167097776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.58,3.59508,-3.32,1.64094,3.80841,3.21599,4.64819,3.90707,3.59,2.51922,1.95838,0.95158,1.90361,1.99,1.4436,1.26505,1.06,1.06435643564356,0.525,1.04794284599778,0.235,0.466575516255949,-0.365,0.465,0.16875,0.098125,0.0793300427999448,0.0186928532771242,0.035
,EPSDiluted,4.52,3.59508,-3.32,1.64094,3.80841,3.21599,4.64819,3.90707,3.51,2.51922,1.95838,0.95158,1.90361,1.95,1.4436,1.26505,1.03,1.02686567164179,0.505,1.01184462338965,0.22,0.444413829233847,-0.365,0.425,0.155,0.091875,0.079073487924035,0.0186254753930862,0.035
,weightedAverageShsOut,1135000000.0,1220000000.0,1463000000.0,1490000000.0,1498000000.0,1639000000.0,1714000000.0,1754000000.0,1700000000.0,1691000000.0,1658000000.0,1673000000.0,1660000000.0,1660000000.0,1711000000.0,1694000000.0,1616000000.0,1616000000.0,1579172000.0,789586000.0,1541774000.0,770887000.0,1511938000.0,1434410000.0,1189424000.0,1107248000.0,1158880000.0,1123424000.0,862857143.0
,weightedAverageShsOutDil,1149000000.0,1220000000.0,1463000000.0,1490000000.0,1498000000.0,1639000000.0,1714000000.0,1754000000.0,1741000000.0,1691000000.0,1658000000.0,1673000000.0,1660000000.0,1693000000.0,1711000000.0,1694000000.0,1675000000.0,1675000000.0,1635510000.0,817755000.0,1618658000.0,809329000.0,1511938000.0,1600242000.0,1299776000.0,1183392000.0,1162640000.0,1127488000.0,862857143.0
