date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,otherFinancingActivites,-3915000.0,-1632000.0,-1419000.0,-1184000.0,-74000.0,41982000.0,-115000.0,-1385000.0,0.0,303000.0,-523000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272622000.0,58416000.0
,netCashUsedProvidedByFinancingActivities,-2387000.0,-13408000.0,1186000.0,15070000.0,2430000.0,31422000.0,2756000.0,15720000.0,1299000.0,591000.0,599000.0,-83115000.0,896000.0,-71313000.0,27733000.0,3604000.0,4872000.0,3639000.0,127352000.0,1948000.0,75963000.0,58416000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-2352000.0,603000.0,586000.0,-844000.0,507000.0,285000.0,-1352000.0,141000.0,-716000.0,-869000.0,363000.0,1098000.0,-4577000.0,-2109000.0,-1303000.0,1035000.0,1792000.0,154000.0,2109000.0,-451000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,57698000.0,-38368000.0,44022000.0,63225000.0,-8098000.0,48136000.0,-15537000.0,1304000.0,-1891000.0,1134000.0,723000.0,7326000.0,-46183000.0,-56574000.0,69034000.0,-36878000.0,75246000.0,-53049000.0,26474000.0,-43980000.0,164627000.0,192000.0
,cashAtEndOfPeriod,204232000.0,146534000.0,184902000.0,140880000.0,70791000.0,78889000.0,30753000.0,46290000.0,44986000.0,46877000.0,45743000.0,45020000.0,37694000.0,83877000.0,140451000.0,71417000.0,168495000.0,93249000.0,150651000.0,124177000.0,168157000.0,3530000.0
,cashAtBeginningOfPeriod,146534000.0,184902000.0,140880000.0,77655000.0,78889000.0,30753000.0,46290000.0,44986000.0,46877000.0,45743000.0,45020000.0,37694000.0,83877000.0,140451000.0,71417000.0,108295000.0,93249000.0,146298000.0,124177000.0,168157000.0,3530000.0,3338000.0
,operatingCashFlow,69703000.0,-13594000.0,46965000.0,56284000.0,-8799000.0,18259000.0,-16045000.0,-15042000.0,-10597000.0,3533000.0,-5892000.0,-33942000.0,-48719000.0,-31104000.0,19018000.0,-12170000.0,71633000.0,-55809000.0,-55984000.0,-16577000.0,99683000.0,-39105000.0
,capitalExpenditure,-7434000.0,-11969000.0,-4715000.0,-7285000.0,-2506000.0,-1830000.0,-896000.0,-821000.0,-591000.0,-2124000.0,-1403000.0,-463000.0,-3407000.0,-10386000.0,-6924000.0,-7794000.0,-5541000.0,-4993000.0,-11751000.0,-29577000.0,-21848000.0,-16914000.0
,freeCashFlow,62269000.0,-25563000.0,42250000.0,48999000.0,-11305000.0,16429000.0,-16941000.0,-15863000.0,-11188000.0,1409000.0,-7295000.0,-34405000.0,-52126000.0,-41490000.0,12094000.0,-19964000.0,66092000.0,-60802000.0,-67735000.0,-46154000.0,77835000.0,-56019000.0
