date,,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,operatingExpenses,2752000000.0,5769000000.0,4205000000.0,5930000000.0,4898000000.0,4197000000.0,4910000000.0,2975000000.0,1956000000.0,1711000000.0,1948000000.0,2423000000.0,1386000000.0,442000000.0,423000000.0,828000000.0
,costAndExpenses,10763000000.0,12580000000.0,10468000000.0,17507000000.0,13067000000.0,11248000000.0,9684000000.0,15837000000.0,9215000000.0,1711000000.0,1948000000.0,2423000000.0,1386000000.0,744000000.0,673000000.0,828000000.0
,interestExpense,947000000.0,932000000.0,890000000.0,825000000.0,772000000.0,686000000.0,742000000.0,839000000.0,855000000.0,-702000000.0,-742000000.0,-1092000000.0,-655000000.0,-201000000.0,-352000000.0,-253000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4254000000.0,4279000000.0,4301000000.0,4603000000.0,4550000000.0,3927000000.0,3964000000.0,3830000000.0,3714000000.0,3532000000.0,3194000000.0,2840000000.0,1976000000.0,1343000000.0,1447000000.0,1297000000.0
,EBITDA,6873000000.0,3607000000.0,1702000000.0,-4206000000.0,9953000000.0,7260000000.0,7691000000.0,1960000000.0,5483000000.0,3909000000.0,9356000000.0,10187000000.0,6863000000.0,5358000000.0,4328000000.0,3505000000.0
,EBITDARatio,0.513600358690779,0.302905609674169,0.216291777862498,-0.483559438951483,0.538873849485652,0.497908236746451,0.57348445306092,0.140330779694995,0.499180626365623,5.94977168949772,8.63896583564174,101.87,77.9886363636364,55.8125,39.7064220183486,29.453781512605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2619000000.0,-672000000.0,-2599000000.0,-8809000000.0,5403000000.0,3333000000.0,3727000000.0,-1870000000.0,1769000000.0,377000000.0,6162000000.0,7347000000.0,4887000000.0,4015000000.0,2881000000.0,2208000000.0
,operatingIncomeRatio,0.195710656105216,-0.0564326503191132,-0.330283390519761,-1.01276155438032,0.292528424472117,0.22858514505178,0.277906196405935,-0.133887019402878,0.1610524399126,0.573820395738204,5.68975069252078,73.47,55.5340909090909,41.8229166666667,26.4311926605505,18.5546218487395
,totalOtherIncomeExpensesNet,-1134000000.0,-1016000000.0,-1230000000.0,-880000000.0,-5349000000.0,-1227000000.0,-162000000.0,-1554000000.0,-128000000.0,-43000000.0,51000000.0,-74000000.0,-6000000.0,-81000000.0,52000000.0,-19000000.0
,incomeBeforeTax,1485000000.0,-1688000000.0,-3829000000.0,-9689000000.0,54000000.0,2106000000.0,3565000000.0,-3424000000.0,1641000000.0,-108000000.0,5346000000.0,6329000000.0,4238000000.0,3895000000.0,2477000000.0,1974000000.0
,incomeBeforeTaxRatio,0.110969959647287,-0.141753443063487,-0.486592959715339,-1.11393423775581,0.00292365998917163,0.144434538097524,0.265826560286332,-0.245149280446767,0.149399126001457,-0.164383561643836,4.93628808864266,63.29,48.1590909090909,40.5729166666667,22.7247706422018,16.5882352941176
,incomeTaxExpense,733000000.0,-1477000000.0,-1021000000.0,-2877000000.0,1617000000.0,1165000000.0,1120000000.0,-856000000.0,820000000.0,-5000000.0,2148000000.0,2559000000.0,1442000000.0,1424000000.0,871000000.0,729000000.0
,netIncome,615000000.0,-456000000.0,-3071000000.0,-6692000000.0,-1750000000.0,801000000.0,2391000000.0,-2649000000.0,761000000.0,-103000000.0,3261000000.0,3781000000.0,4854000000.0,2471000000.0,1606000000.0,1245000000.0
,netIncomeRatio,0.0459572560155433,-0.0382935841451125,-0.390265599186682,-0.769372269487238,-0.0947482403898213,0.0549345038063233,0.178286481246738,-0.189661344597981,0.0692825928623452,-0.156773211567732,3.01108033240997,37.81,55.1590909090909,25.7395833333333,14.7339449541284,10.4621848739496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.22024,-0.83212,-5.88314,-13.17323,-3.4585,1.59561752988048,4.782,-5.31928,1.53737373737374,-0.21458,6.87000000120083,8.09000001559802,6.06000000007491,10.4900000434289,6.41000002151301,4.97000000215566
,EPSDiluted,1.22024,-0.83212,-5.88314,-13.17323,-3.4585,1.58613861386139,4.76294820717131,-5.31928,1.53118712273642,-0.21458,6.84000001384361,8.05000001703253,6.02000000267886,10.3900000248502,6.36000000681146,4.91000001522297
,weightedAverageShsOut,504000000.0,548000000.0,522000000.0,508000000.0,506000000.0,502000000.0,500000000.0,498000000.0,495000000.0,480000000.0,474672489.0,467367119.0,800990099.0,235557673.0,250546021.0,250503018.0
,weightedAverageShsOutDil,504000000.0,548000000.0,522000000.0,508000000.0,506000000.0,505000000.0,502000000.0,498000000.0,497000000.0,480000000.0,476754385.0,469689440.0,806312292.0,237824831.0,252515723.0,253564154.0
