date,,2021-01-31_FY,2020-01-26_FY,2019-01-27_FY,2018-01-28_FY,2017-01-29_FY,2016-01-31_FY,2015-01-25_FY,2014-01-26_FY,2013-01-27_FY,2012-01-29_FY,2011-01-30_FY,2011-01-29_FY,2010-01-31_FY,2009-01-25_FY,2008-01-27_FY,2007-01-28_FY,2006-01-29_FY,2005-01-30_FY,2004-01-25_FY,2003-01-26_FY,2002-01-27_FY,2001-01-28_FY,2000-01-30_FY,1999-01-31_FY,1998-02-01_FY,1997-01-26_FY,1996-01-28_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY,1988-01-31_FY,1987-01-31_FY,1986-01-31_FY
,EBITDA,83188000.0,90379000.0,125138000.0,111370000.0,131138000.0,42728000.0,111560000.0,-14800000.0,64800000.0,114600000.0,95200000.0,95206000.0,33751000.0,50200000.0,53400000.0,35700000.0,57500000.0,74100000.0,39000000.0,53200000.0,39600000.0,85500000.0,47100000.0,23884000.0,24600000.0,14600000.0,12400000.0,2800000.0,1400000.0,1600000.0,2500000.0,2500000.0,2300000.0,3000000.0,1700000.0,600000.0,-600000.0
,EBITDARatio,0.139784277713458,0.165072181066351,0.199519767345455,0.189454058624098,0.240942028985507,0.0871610443495662,0.19996952777006,-0.0248739495798319,0.111955770559779,0.238451935081149,0.209460946094609,0.209473225640371,0.117779871580123,0.170284938941655,0.1875,0.141386138613861,0.240284162139574,0.292192429022082,0.203019260801666,0.275647668393782,0.207112970711297,0.333073626801714,0.271001150747986,0.208559278373021,0.239299610894942,0.20391061452514,0.20097244732577,0.108527131782946,0.0657276995305164,0.0792079207920792,0.0943396226415094,0.112612612612613,0.122340425531915,0.157068062827225,0.108974358974359,0.0504201680672269,-0.0461538461538462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,74923000.0,50798000.0,75499000.0,62371000.0,84081000.0,17669000.0,42257000.0,-108900000.0,15600000.0,93600000.0,78800000.0,78758000.0,31403000.0,41900000.0,43200000.0,23900000.0,45700000.0,64300000.0,30000000.0,43600000.0,29300000.0,76700000.0,43000000.0,20161000.0,21800000.0,12700000.0,11300000.0,1800000.0,300000.0,600000.0,1100000.0,1100000.0,1100000.0,2200000.0,1100000.0,100000.0,-1000000.0
,operatingIncomeRatio,0.125896252333575,0.0927797016321103,0.120375448823015,0.106100737096557,0.154483420054679,0.0360430746258305,0.0757450012099268,-0.183025210084034,0.0269523151347616,0.194756554307116,0.173377337733773,0.173284165966266,0.109586125069793,0.1421302578019,0.151685393258427,0.0946534653465347,0.19097367321354,0.253548895899054,0.156168662155128,0.225906735751295,0.153242677824268,0.29879236462797,0.24741081703107,0.176049389184327,0.212062256809339,0.177374301675978,0.183144246353323,0.0697674418604651,0.0140845070422535,0.0297029702970297,0.0415094339622641,0.0495495495495495,0.0585106382978723,0.115183246073298,0.0705128205128205,0.00840336134453781,-0.0769230769230769
,totalOtherIncomeExpensesNet,-6612000.0,2893000.0,3823000.0,3348000.0,-459000.0,10516000.0,-580000.0,-1100000.0,-1000000.0,-100000.0,0.0,574000.0,672000.0,-800000.0,1600000.0,-100000.0,-300000.0,-300000.0,300000.0,-300000.0,300000.0,-100000.0,-400000.0,-777000.0,0.0,0.0,0.0,100000.0,-100000.0,100000.0,0.0,-100000.0,200000.0,0.0,0.0,-100000.0,300000.0
,incomeBeforeTax,62975000.0,44585000.0,70120000.0,57756000.0,73060000.0,20379000.0,36495000.0,-128500000.0,200000.0,94200000.0,79300000.0,79332000.0,33971000.0,46200000.0,58300000.0,37400000.0,53000000.0,70600000.0,33500000.0,46100000.0,36100000.0,86000000.0,44100000.0,19362000.0,22200000.0,12700000.0,11300000.0,1700000.0,0.0,500000.0,900000.0,700000.0,900000.0,2000000.0,1100000.0,0.0,0.0
,incomeBeforeTaxRatio,0.105819527924761,0.0814320051432663,0.111799182392745,0.0982500548612139,0.13423435341153,0.0415712161299338,0.0654167077444276,-0.215966386554622,0.000345542501727712,0.196004993757803,0.174477447744774,0.174547086701489,0.118547599106644,0.156716417910448,0.204705056179775,0.148118811881188,0.221479314667781,0.278391167192429,0.174388339406559,0.238860103626943,0.188807531380753,0.335021425788859,0.253739930955121,0.169072381002279,0.215953307392996,0.177374301675978,0.183144246353323,0.0658914728682171,0.0,0.0247524752475248,0.0339622641509434,0.0315315315315315,0.0478723404255319,0.104712041884817,0.0705128205128205,0.0,0.0
,incomeTaxExpense,3437000.0,12828000.0,-84000.0,23191000.0,18399000.0,8882000.0,8548000.0,35985000.0,-41690000.0,5100000.0,6760000.0,6760000.0,33014000.0,8700000.0,10500000.0,6300000.0,11100000.0,15700000.0,7700000.0,11900000.0,10100000.0,25800000.0,14700000.0,6467000.0,7400000.0,4200000.0,3800000.0,500000.0,0.0,100000.0,200000.0,200000.0,100000.0,300000.0,500000.0,-200000.0,0.0
,netIncome,59903000.0,31871000.0,69639000.0,34649000.0,54661000.0,11497000.0,27947000.0,-164500000.0,41900000.0,89100000.0,72600000.0,72572000.0,957000.0,37500000.0,47800000.0,31100000.0,42000000.0,54900000.0,25800000.0,34200000.0,26000000.0,60200000.0,29400000.0,12895000.0,14800000.0,8500000.0,7500000.0,1200000.0,100000.0,400000.0,700000.0,500000.0,800000.0,1700000.0,600000.0,200000.0,-900000.0
,netIncomeRatio,0.100657517765414,0.0582105962974327,0.111032276991562,0.0589422077513367,0.10042956462945,0.0234527833478507,0.0500945535370193,-0.276470588235294,0.0723911541119558,0.185393258426966,0.15973597359736,0.159673664802355,0.00333961474036851,0.127204884667571,0.167837078651685,0.123168316831683,0.175511909736732,0.216482649842271,0.13430504945341,0.17720207253886,0.135983263598326,0.234514998052201,0.169159953970081,0.112601402387377,0.143968871595331,0.118715083798883,0.121555915721232,0.0465116279069767,0.00469483568075117,0.0198019801980198,0.0264150943396226,0.0225225225225225,0.0425531914893617,0.0890052356020942,0.0384615384615385,0.0168067226890756,-0.0692307692307692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.92,0.47274,1.01691,0.51252,0.82683,0.18,0.4129,-2.43704,0.62074,1.32392,1.12558,1.16415085259629,0.0157455700159595,0.60484,0.70606,0.42027,0.55191,0.70115,0.33247,0.43846,0.33291,0.78693,0.41643,0.22,0.24463,0.15125,0.15121,0.04,0.01,0.02,0.02,0.02,0.03,0.07,0.03,0.01,-0.06
,EPSDiluted,0.91,0.47274,1.01691,0.51252,0.82683,0.17,0.4129,-2.43704,0.62074,1.32392,1.12558,1.12474621452815,0.0155165704650107,0.60484,0.70606,0.42027,0.55191,0.70115,0.33247,0.43846,0.33291,0.78693,0.41643,0.2025,0.24463,0.15125,0.15121,0.04,0.01,0.02,0.02,0.02,0.03,0.05,0.02,0.01,-0.06
,weightedAverageShsOut,65208000.0,67418000.0,68481000.0,67605000.0,66109000.0,65657000.0,67685000.0,67500000.0,67500000.0,67300000.0,64500000.0,62339000.0,60779000.0,62000000.0,67700000.0,74000000.0,76100000.0,78300000.0,77600000.0,78000000.0,78100000.0,76500000.0,70600000.0,58688000.0,60500000.0,56200000.0,49600000.0,30000000.0,35616000.0,30000000.0,35000000.0,25000000.0,26666667.0,24285714.0,20000000.0,20000000.0,15000000.0
,weightedAverageShsOutDil,66059000.0,67418000.0,68481000.0,67605000.0,66109000.0,65961000.0,67685000.0,67500000.0,67500000.0,67300000.0,64500000.0,64523000.0,61676000.0,62000000.0,67700000.0,74000000.0,76100000.0,78300000.0,77600000.0,78000000.0,78100000.0,76500000.0,70600000.0,63568000.0,60500000.0,56200000.0,49600000.0,30000000.0,35616000.0,40000000.0,35000000.0,25000000.0,26666667.0,24285714.0,30000000.0,20000000.0,15000000.0
