date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-01-31_FY,1995-07-31_FY,1994-07-31_FY,1993-07-31_FY
,netCashUsedForInvestingActivites,-970000.0,-174894000.0,-282829000.0,-172150000.0,-163022000.0,-153501000.0,-236264000.0,-195400000.0,-191400000.0,-87400000.0,27600000.0,-49100000.0,78389000.0,102700000.0,-651100000.0,-393100000.0,-271200000.0,-129485000.0,-68500000.0,-134500000.0,-109400000.0,-130900000.0,-38300000.0,-13492000.0,-4700000.0,-100000.0,-21300000.0,-12700000.0,-2200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-6802000.0,-3384000.0,-4375000.0,-7635000.0,-7143000.0,-2839000.0,-3066000.0,-3256000.0,-2590000.0,-2015000.0,0.0,-1912000.0,-3020000.0,-745000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799000.0,0.0,0.0,0.0,0.0,1139000.0,0.0,0.0,0.0,0.0,0.0,1357000.0,0.0,0.0,0.0,33300000.0,0.0
,commonStockRepurchased,-20000000.0,-118349000.0,-148578000.0,-96840000.0,9228000.0,-224951000.0,0.0,-50200000.0,-101300000.0,-12300000.0,-226800000.0,7400000.0,-3432000.0,-437400000.0,-125700000.0,-123300000.0,57500000.0,-689000.0,-17600000.0,13300000.0,-12100000.0,2700000.0,2000000.0,0.0,400000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-22854000.0,-92783000.0,-97123000.0,-88548000.0,-90680000.0,-97237000.0,-97224000.0,-72300000.0,-403500000.0,-85600000.0,-183200000.0,-83000000.0,-82394000.0,-80800000.0,-61500000.0,-42100000.0,-8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-6062000.0,-10975000.0,-12542000.0,384229000.0,-4858000.0,742000.0,-11195000.0,82489000.0,26000.0,0.0,0.0,693000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-1199000.0,-211226000.0,-252503000.0,-188772000.0,-85064000.0,-329166000.0,-103784000.0,-116500000.0,-494600000.0,-100700000.0,-436500000.0,-119800000.0,-8511000.0,-514000000.0,-168800000.0,-166100000.0,29100000.0,-4984000.0,-22400000.0,7600000.0,15300000.0,2700000.0,2000000.0,1357000.0,400000.0,-28800000.0,25400000.0,17900000.0,-11200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-696000.0,-1596000.0,1496000.0,1036000.0,-3076000.0,-7578000.0,-8200000.0,500000.0,800000.0,1400000.0,3000000.0,-14790000.0,3400000.0,-200000.0,4700000.0,1900000.0,1798000.0,500000.0,-1000000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,488547000.0,28600000.0,-80283000.0,35000000.0,118546000.0,-150630000.0,-8236000.0,-90200000.0,-210400000.0,52000000.0,-26400000.0,220600000.0,357281000.0,56300000.0,-70800000.0,-88800000.0,138000000.0,56798000.0,14100000.0,47000000.0,56900000.0,4600000.0,23600000.0,14033000.0,14300000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,850477000.0,136816000.0,103824000.0,300332000.0,323905000.0,220062000.0,410697000.0,167000000.0,338300000.0,174600000.0,118000000.0,693900000.0,473342000.0,116000000.0,59700000.0,186300000.0,389300000.0,251324000.0,194500000.0,180400000.0,133500000.0,76500000.0,72000000.0,48359000.0,34300000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,361930000.0,108216000.0,184107000.0,265332000.0,205359000.0,370692000.0,418933000.0,257200000.0,548700000.0,122600000.0,144400000.0,473300000.0,116061000.0,59700000.0,130500000.0,275100000.0,251300000.0,194526000.0,180400000.0,133400000.0,76600000.0,71900000.0,48400000.0,34326000.0,20000000.0,500000.0,200000.0,300000.0,200000.0
,operatingCashFlow,202498000.0,415416000.0,456645000.0,394426000.0,365596000.0,335113000.0,339389000.0,229900000.0,475100000.0,239300000.0,381200000.0,386500000.0,302193000.0,464300000.0,749300000.0,465600000.0,378100000.0,189469000.0,104500000.0,174900000.0,150600000.0,132900000.0,59800000.0,26168000.0,18600000.0,48400000.0,-3700000.0,-5300000.0,13500000.0
,capitalExpenditure,-127975000.0,-210360000.0,-189021000.0,-169469000.0,-161494000.0,-153256000.0,-246266000.0,-278499000.0,-93939000.0,-100135000.0,-87100000.0,-129400000.0,-265335000.0,-251600000.0,-226100000.0,-81600000.0,-97300000.0,-64173000.0,-66500000.0,-117400000.0,-89200000.0,-45600000.0,-24900000.0,-12646000.0,-10500000.0,-5100000.0,-21300000.0,-12700000.0,-2200000.0
,freeCashFlow,74523000.0,203387000.0,266952000.0,222276000.0,202574000.0,179475000.0,93123000.0,-76200000.0,380000000.0,105000000.0,294100000.0,257100000.0,36858000.0,212700000.0,523200000.0,384000000.0,280800000.0,125296000.0,38000000.0,57500000.0,61400000.0,87300000.0,34900000.0,13522000.0,8100000.0,43300000.0,-25000000.0,-18000000.0,11300000.0
