date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2001-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,409710000.0,3969000.0,-47406000.0,43084000.0,-50614000.0,47290000.0,-36923000.0,-76736000.0,-15401000.0,43599000.0,19136000.0,-22793000.0,9317000.0,4316000.0,62522000.0,-19892000.0,45043000.0,3337000.0,0.0
,cashAtEndOfPeriod,423806000.0,14096000.0,10127000.0,57533000.0,14449000.0,65063000.0,17773000.0,54696000.0,131432000.0,146833000.0,103234000.0,84098000.0,106891000.0,97574000.0,93258000.0,30736000.0,50628000.0,5585000.0,0.0
,cashAtBeginningOfPeriod,14096000.0,10127000.0,57533000.0,14449000.0,65063000.0,17773000.0,54696000.0,131432000.0,146833000.0,103234000.0,84098000.0,106891000.0,97574000.0,93258000.0,30736000.0,50628000.0,5585000.0,2248000.0,0.0
,operatingCashFlow,260067000.0,504046000.0,282830000.0,178528000.0,158227000.0,177034000.0,27493000.0,-47576000.0,-66850000.0,-66408000.0,-41720000.0,-2746000.0,-28877000.0,71497000.0,111847000.0,116977000.0,94385000.0,-40162000.0,0.0
,capitalExpenditure,-112082000.0,-112870000.0,-101411000.0,-62407000.0,-42662000.0,-43811000.0,-25716000.0,-15051000.0,-10398000.0,-4792000.0,-8953000.0,-2103000.0,-8193000.0,-10053000.0,-27192000.0,-29735000.0,-20718000.0,-15592000.0,0.0
,freeCashFlow,147985000.0,391176000.0,181419000.0,116121000.0,115565000.0,133223000.0,1777000.0,-62627000.0,-77248000.0,-71200000.0,-50673000.0,-4849000.0,-37070000.0,61444000.0,84655000.0,87242000.0,73667000.0,-55754000.0,0.0
