date,,2020-04-25_FY,2019-04-27_FY,2018-04-28_FY,2017-04-29_FY,2016-04-30_FY,2015-04-25_FY,2014-04-26_FY,2013-04-27_FY,2012-04-28_FY,2011-04-30_FY,2010-04-24_FY,2009-04-25_FY,2008-04-26_FY,2007-04-28_FY,2006-04-29_FY,2005-04-30_FY,2004-04-24_FY,2003-04-26_FY,2002-04-27_FY,2001-04-28_FY,2000-04-29_FY,1999-04-24_FY,1998-04-25_FY,1997-04-26_FY,1996-04-30_FY,1995-04-30_FY,1994-04-30_FY,1993-04-30_FY,1992-04-30_FY,1991-04-30_FY
,netCashUsedForInvestingActivites,499135000.0,340727000.0,16987000.0,1193000.0,-1114873000.0,-9599000.0,-283800000.0,-30000000.0,-52300000.0,-89009000.0,-83500000.0,-157100000.0,-58700000.0,-23000000.0,-175000000.0,-109752000.0,-611800000.0,-14900000.0,-121200000.0,-33600000.0,-32700000.0,-6200000.0,-5700000.0,-66200000.0,-9300000.0,-6200000.0,-17400000.0,-6300000.0,-1800000.0,-1400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-460840000.0,-249542000.0,-164754000.0,-26238000.0,-682375000.0,-250000000.0,108374000.0,-125000000.0,81959000.0,0.0,139504000.0,-130034000.0,-50024000.0,-120017000.0,-20031000.0,0.0,-8882000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,8721000.0,0.0,7300000.0,20217000.0,13131000.0,13621000.0,11940000.0,0.0,0.0,0.0,0.0,0.0,20223000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,30100000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-87500000.0,-116663000.0,-200000000.0,-40239000.0,-76300000.0,-166400000.0,-348800000.0,-97153000.0,12200000.0,12200000.0,-623000000.0,19200000.0,20400000.0,0.0,14300000.0,-4100000.0,-2900000.0,1000000.0,-600000.0,3700000.0,2700000.0,1900000.0,0.0,0.0,0.0,-300000.0,0.0,0.0
,dividendsPaid,-100442000.0,-99468000.0,-99199000.0,-95910000.0,-90597000.0,-81760000.0,-85700000.0,-43800000.0,-54700000.0,-49992000.0,-11900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-900000.0,-900000.0,-900000.0,-900000.0,0.0,-1500000.0
,otherFinancingActivites,290053000.0,-6236000.0,121291000.0,36648000.0,-4159000.0,221064000.0,1725000.0,4063000.0,325440000.0,1983000.0,0.0,0.0,0.0,0.0,0.0,775000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,1100000.0,700000.0,800000.0,-100000.0,-20700000.0
,netCashUsedProvidedByFinancingActivities,-271229000.0,-355246000.0,-230162000.0,-202163000.0,42869000.0,-150935000.0,-160200000.0,-331100000.0,-78100000.0,-133222000.0,-20000000.0,-93600000.0,-147200000.0,-204000000.0,1400000.0,-155271000.0,505100000.0,-3300000.0,-2400000.0,1100000.0,-400000.0,-2300000.0,-6400000.0,2900000.0,900000.0,-5600000.0,800000.0,10500000.0,-2500000.0,-4900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-2064000.0,-977000.0,2305000.0,-4243000.0,-8371000.0,-19805000.0,7800000.0,-6600000.0,-5700000.0,7693000.0,20500000.0,-23400000.0,6900000.0,900000.0,1500000.0,3107000.0,900000.0,600000.0,100000.0,-100000.0,-100000.0,0.0,-300000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-17702000.0,32662000.0,-31975000.0,-42494000.0,-209807000.0,82352000.0,-240300000.0,-68600000.0,185100000.0,48074000.0,182500000.0,-150100000.0,66400000.0,17400000.0,-8200000.0,-54611000.0,92000000.0,69200000.0,-34000000.0,46600000.0,34700000.0,43100000.0,26500000.0,-37000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,77944000.0,95646000.0,62984000.0,94959000.0,137453000.0,347252000.0,264900000.0,505100000.0,497600000.0,388665000.0,334700000.0,42500000.0,308200000.0,241800000.0,224300000.0,232549000.0,287200000.0,195200000.0,126000000.0,160100000.0,113400000.0,78700000.0,35600000.0,9100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,95646000.0,62984000.0,94959000.0,137453000.0,347260000.0,264900000.0,505200000.0,573700000.0,312500000.0,340591000.0,152200000.0,192600000.0,241800000.0,224400000.0,232500000.0,287160000.0,195200000.0,126000000.0,160000000.0,113500000.0,78700000.0,35600000.0,9100000.0,46100000.0,13600000.0,3900000.0,17100000.0,4100000.0,1700000.0,2100000.0
,operatingCashFlow,-243544000.0,48158000.0,178895000.0,162719000.0,156329000.0,262691000.0,195800000.0,299200000.0,321200000.0,262612000.0,265500000.0,124000000.0,265400000.0,243500000.0,164000000.0,207305000.0,197700000.0,86700000.0,89400000.0,79100000.0,67900000.0,51600000.0,39000000.0,26400000.0,41000000.0,21400000.0,3300000.0,8800000.0,6700000.0,6000000.0
,capitalExpenditure,-41809000.0,-60734000.0,-43263000.0,-47019000.0,-79354000.0,-62945000.0,-40387000.0,-21983000.0,-29650000.0,-36822000.0,-29804000.0,-32318000.0,-35991000.0,-19507000.0,-49153000.0,-31533000.0,-19624000.0,-11400000.0,-11100000.0,-10000000.0,-15400000.0,-7100000.0,-6000000.0,-5000000.0,-6900000.0,-6200000.0,-9000000.0,-6300000.0,-1800000.0,-1400000.0
,freeCashFlow,-285353000.0,-12576000.0,135632000.0,115700000.0,76975000.0,202029000.0,161800000.0,277200000.0,291500000.0,225790000.0,235700000.0,91700000.0,229400000.0,224000000.0,14800000.0,175772000.0,178100000.0,75300000.0,78300000.0,69100000.0,52500000.0,44500000.0,33000000.0,21400000.0,34100000.0,15200000.0,-5700000.0,2500000.0,4900000.0,4600000.0
