date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY
,totalOtherIncomeExpensesNet,12000000.0,58000000.0,21912000.0,71511000.0,-31541000.0,23000.0,-5686000.0,-765000.0,-46650000.0,2897000.0,1604000.0,-670000.0,-337102000.0,-21633000.0,-691000.0,-7386000.0,1467000.0,-1135000.0,-1185000.0,-1386869.0,781251.0,300000.0,70400000.0,0.0,4800000.0,-2200000.0,200000.0,0.0,200000.0,400000.0,1100000.0
,incomeBeforeTax,544000000.0,255000000.0,287650000.0,193278000.0,105691000.0,65749000.0,79797000.0,31435000.0,47317000.0,13574000.0,36610000.0,-34307000.0,-313027000.0,-35694000.0,21534000.0,8327000.0,72249000.0,31361000.0,21439000.0,-19289768.0,-8078581.0,-8600000.0,69800000.0,-1200000.0,10100000.0,1500000.0,4600000.0,1800000.0,3200000.0,0.0,5200000.0
,incomeBeforeTaxRatio,0.22847543049139,0.120169651272385,0.265327469348751,0.218955329387988,0.130086834509794,0.110066693897776,0.157039284913035,0.0907744197194324,0.11688087127715,0.0441961247806311,0.105791514717186,-0.126887200692374,-0.956754162897034,-0.116158131785166,0.064834691708542,0.0318367596624776,0.208470512195333,0.106174946084754,0.107928916633105,-0.123380723656795,-0.0471843893772484,-0.0597222222222222,0.541505042668735,-0.0115942028985507,0.127364438839849,0.0255972696245734,0.126027397260274,0.137404580152672,0.126984126984127,0.0,0.189090909090909
,incomeTaxExpense,134000000.0,76000000.0,76847000.0,-68674000.0,43418000.0,26448000.0,31736000.0,13147000.0,19188000.0,4539000.0,13447000.0,-11260000.0,-111011000.0,-12543000.0,9823000.0,3723000.0,27964000.0,17337000.0,7801000.0,-5971919.0,-1866767.0,-2300000.0,28100000.0,200000.0,4400000.0,600000.0,1800000.0,700000.0,1200000.0,400000.0,2000000.0
,netIncome,410000000.0,179000000.0,210803000.0,261952000.0,62273000.0,39301000.0,48061000.0,18288000.0,28129000.0,9035000.0,23163000.0,-23047000.0,-202016000.0,-23151000.0,11711000.0,3362000.0,44285000.0,14024000.0,-27886800.0,-13317849.0,-6211814.0,-6300000.0,41700000.0,-1400000.0,2500000.0,900000.0,2800000.0,1100000.0,2900000.0,-400000.0,3200000.0
,netIncomeRatio,0.172196556068879,0.0843543826578699,0.194444034490265,0.296752793612528,0.076646994024358,0.0657915882656239,0.0945833185734472,0.0528100075657382,0.069483315259948,0.0294174147188008,0.066933866577279,-0.0852411844334145,-0.617453602953762,-0.0753397464268048,0.0352595465124331,0.0128539913516572,0.127781929612456,0.0474792718310193,-0.140388642770842,-0.0851832871796036,-0.0362812046465887,-0.04375,0.323506594259116,-0.0135265700483092,0.0315258511979823,0.015358361774744,0.0767123287671233,0.083969465648855,0.115079365079365,-0.0145454545454545,0.116363636363636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.73,1.28,2.39,3.59,0.87,0.58,0.83,0.317334721499219,0.492023788700367,0.158184078295429,0.426401826147785,-0.83,-4.32,-0.52,0.241922822673938,-0.05,0.83,0.279858713655684,-1.26030641297962,-0.89,-0.47,-0.57,3.38,-0.24,0.253333,0.14,0.39,0.17,0.42,-0.05,0.29
,EPSDiluted,3.69,1.27,2.37,3.55,0.86,0.57,0.82,0.315462637135169,0.49123327861409,0.158181308869358,0.426386127678374,-0.83,-4.32,-0.52,0.241837893649974,-0.05,0.82,0.277510636192738,-1.24622603566162,-0.89,-0.47,-0.57,3.25,-0.24,0.173333,0.14,0.39,0.17,0.42,-0.05,0.29
,weightedAverageShsOut,96000000.0,99000000.0,88084000.0,73061000.0,71848000.0,68330000.0,57862000.0,57630000.0,57170000.0,57117000.0,54322000.0,48510000.0,48302000.0,47788000.0,48408000.0,48649000.0,49643000.0,50111000.0,22127000.0,15605133.0,15496847.0,12837912.0,11922852.0,11852545.0,8438322.0,6428571.0,7179487.0,6470588.0,6904762.0,8000000.0,11034483.0
,weightedAverageShsOutDil,97000000.0,100000000.0,88778000.0,73836000.0,72764000.0,68987000.0,58364000.0,57972000.0,57262000.0,57118000.0,54324000.0,48510000.0,48302000.0,47788000.0,48425000.0,48649000.0,50170000.0,50535000.0,22377000.0,15605133.0,15496847.0,12837912.0,12404295.0,11852545.0,8465587.0,6428571.0,7179487.0,6470588.0,6904762.0,8000000.0,11034483.0
