date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,EBITDA,141790000.0,53532000.0,36437000.0,-12340000.0,-56192000.0,-68107000.0,-49088000.0,-32988000.0,-31038000.0,-15593000.0,-10204000.0,-4074000.0,-7737000.0
,EBITDARatio,0.191371221568977,0.0928531905925696,0.0677404901736597,-0.0256024565079826,-0.13280267722937,-0.200520534313163,-0.186244157105567,-0.17818926262228,-0.263225740794138,-0.213538385691983,-0.233335620040703,-0.138940045017393,-0.394221950473861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,24804000.0,11933000.0,1177000.0,-47717000.0,-56342000.0,-68707000.0,-49916000.0,-33992000.0,-31777000.0,-19307000.0,-12840000.0,-5360000.0,-8692000.0
,operatingIncomeRatio,0.0334774792284146,0.0206982201924294,0.00218817567127913,-0.0990010062553814,-0.133157183237065,-0.202287053475479,-0.189385661385297,-0.183612508034938,-0.269493020336856,-0.264399769932349,-0.293613226315428,-0.182797899188323,-0.442881891368593
,totalOtherIncomeExpensesNet,-48532000.0,84000.0,-12044000.0,-61000.0,1934000.0,-4016000.0,-2691000.0,-356000.0,40000.0,-43530000.0,-34283000.0,-2301000.0,-1124000.0
,incomeBeforeTax,-86744000.0,-1364000.0,-31247000.0,-59589000.0,-65630000.0,-84335000.0,-64044000.0,-40554000.0,-32179000.0,-63719000.0,-48233000.0,-8320000.0,-10121000.0
,incomeBeforeTaxRatio,-0.117076699652862,-0.00236590734454653,-0.0580916951575691,-0.123632478189155,-0.155108195233549,-0.248298989256619,-0.242988526680022,-0.219058062216076,-0.272902284715979,-0.872600038344608,-1.1029475658,-0.283745992769934,-0.515693467848772
,incomeTaxExpense,-46762000.0,2690000.0,2595000.0,1746000.0,1207000.0,1181000.0,855000.0,-128000.0,-789000.0,181000.0,137000.0,72000.0,62000.0
,netIncome,-39982000.0,-4054000.0,-33842000.0,-61335000.0,-66837000.0,-85516000.0,-64899000.0,-40426000.0,-31390000.0,-63900000.0,-48370000.0,-8392000.0,-10183000.0
,netIncomeRatio,-0.0539629323702012,-0.00703180965893815,-0.0629160926656144,-0.127254997562165,-0.157960786908802,-0.251776087807779,-0.2462324713167,-0.218366652442351,-0.266210967315162,-0.875078743392402,-1.10608035489698,-0.286201486938135,-0.518852542545603
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.665412908164964,-0.07,-0.58,-1.07,-1.2,-1.58,-1.22,-0.79,-0.63,-1.74,-0.43,-0.317485,-0.319184
,EPSDiluted,-0.665412908164964,-0.07,-0.58,-1.07,-1.2,-1.58,-1.22,-0.79,-0.63,-1.74,-0.43,-0.317485,-0.319184
,weightedAverageShsOut,60086000.0,60086000.0,58159000.0,57262000.0,55595000.0,54171000.0,53267000.0,51427000.0,49929000.0,39824000.0,32959000.0,32959000.0,32959000.0
,weightedAverageShsOutDil,60086000.0,60086000.0,58159000.0,57262000.0,55595000.0,54171000.0,53267000.0,51427000.0,49929000.0,39824000.0,32959000.0,32959000.0,32959000.0
