date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,depreciationAndAmortization,220300000.0,194552000.0,171747000.0,153094000.0,154802000.0,138893000.0,152218000.0,149956000.0,137022000.0,134243000.0,132959000.0,133013000.0,131145000.0,123466000.0,114606000.0,99242000.0,94493000.0,85851000.0,72141000.0,73584000.0,70949000.0,68700000.0,54400000.0,49900000.0,47900000.0,43500000.0,38400000.0,32100000.0,26200000.0
,EBITDA,554649000.0,572085000.0,470372000.0,488517000.0,470522000.0,468132000.0,459582000.0,434921000.0,397537000.0,426538000.0,401607000.0,333582000.0,370800000.0,325693000.0,262912000.0,241195000.0,231670000.0,203121000.0,170499000.0,161875000.0,168871000.0,160500000.0,153600000.0,128500000.0,108000000.0,101100000.0,81800000.0,68300000.0,57200000.0
,EBITDARatio,0.189342650562925,0.200048466080038,0.170131161427697,0.197837590912018,0.201859855319799,0.202029304114668,0.176911389559433,0.172586808083927,0.1705409097071,0.182500899587238,0.193385335233125,0.181135481012328,0.178984739475355,0.172126984563202,0.164177883519578,0.174777845651731,0.178673893728868,0.18222212653036,0.183986895308145,0.181477063541356,0.191142763681392,0.19237684286228,0.215276804484933,0.196063472688435,0.175381617408249,0.181345291479821,0.172464684798651,0.165978128797084,0.154469349176344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,365990000.0,392165000.0,350098000.0,323727000.0,310500000.0,324145000.0,306416000.0,296374000.0,262015000.0,287025000.0,268107000.0,205944000.0,228419000.0,210732000.0,161603000.0,149793000.0,140884000.0,125196000.0,107073000.0,101868000.0,113890000.0,108400000.0,95200000.0,79000000.0,63900000.0,59400000.0,48700000.0,41100000.0,35900000.0
,operatingIncomeRatio,0.124939406146094,0.13713347964075,0.126628666998703,0.131101619376961,0.13320840487118,0.139889579824172,0.117951704686526,0.117608123450157,0.112402811453791,0.122808098467257,0.129101240947861,0.111827872911617,0.110257592249787,0.111370719392104,0.100914520867874,0.108544944272103,0.108655815790123,0.112314735320794,0.115543368825207,0.11420358615494,0.128910525523469,0.129929282032842,0.133426769446391,0.120537076594446,0.103767456966548,0.106547085201794,0.102677630191862,0.0998784933171324,0.096948420199838
,totalOtherIncomeExpensesNet,64835000.0,50096000.0,84078000.0,28902000.0,30003000.0,29574000.0,20115000.0,31991000.0,20642000.0,12083000.0,13722000.0,21886000.0,7451000.0,10737000.0,13297000.0,7840000.0,3707000.0,7926000.0,8715000.0,13513000.0,15968000.0,16600000.0,-4000000.0,400000.0,3800000.0,1800000.0,5300000.0,6300000.0,4900000.0
,incomeBeforeTax,301155000.0,342069000.0,266020000.0,294825000.0,280497000.0,294571000.0,286301000.0,264383000.0,241373000.0,274942000.0,254385000.0,184058000.0,220968000.0,199995000.0,148306000.0,141953000.0,137177000.0,117270000.0,98358000.0,88355000.0,97922000.0,91800000.0,99200000.0,78600000.0,60100000.0,57600000.0,43400000.0,34800000.0,31000000.0
,incomeBeforeTaxRatio,0.10280643421385,0.119615754203541,0.0962180817799441,0.119397007147419,0.120336740551213,0.127126481723877,0.110208641204954,0.104913347669238,0.103547521359601,0.117638199490583,0.122493702807168,0.0999437450586876,0.106661002999973,0.105696273109086,0.0926110835308186,0.102863821902611,0.105796817542388,0.10520423185301,0.106138939517056,0.0990542452460016,0.110836565811828,0.110032362459547,0.139032936229853,0.119926762282576,0.097596622279961,0.103318385650224,0.0915032679738562,0.0845686512758202,0.0837159060221442
,incomeTaxExpense,87065000.0,99842000.0,71254000.0,74796000.0,74893000.0,95276000.0,94677000.0,92457000.0,78953000.0,91312000.0,80796000.0,59461000.0,67473000.0,60488000.0,45410000.0,41919000.0,43890000.0,37591000.0,31711000.0,29447000.0,33256000.0,33100000.0,38400000.0,32100000.0,22600000.0,21900000.0,16100000.0,13200000.0,11500000.0
,netIncome,214040000.0,242202000.0,194745000.0,220030000.0,205590000.0,199348000.0,191658000.0,171994000.0,162612000.0,183683000.0,173481000.0,124623000.0,153495000.0,141739000.0,102896000.0,100034000.0,93287000.0,79679000.0,66647000.0,58844000.0,64666000.0,58700000.0,60800000.0,46500000.0,37500000.0,35700000.0,27300000.0,23000000.0,19500000.0
,netIncomeRatio,0.0730676534646029,0.0846939503421999,0.0704382765815924,0.0891068378958588,0.0882006955151883,0.0860315845031977,0.0737767865150979,0.0682512352118818,0.0697595403931986,0.0785916207673939,0.0835360970839098,0.067670458988193,0.0740918624211692,0.0749082929783682,0.0642543798024835,0.072487933049712,0.0719469569831437,0.0714809242757397,0.0719193344922957,0.0659696452634907,0.0731945565326249,0.0703583842742419,0.0852137351086195,0.0709490387549588,0.0608963949334199,0.0640358744394619,0.0575585072738773,0.0558930741190765,0.0526600054010262
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.32,3.81,3.12,3.52,3.27,3.19,2.95,2.6,2.45,2.76,2.58,1.84,2.26,2.06,1.475,1.42,1.29,1.105,0.93,0.82,0.9,0.81,0.845,0.6475,0.5225,0.5,0.415,0.36,0.295
,EPSDiluted,3.21,3.66,3.0,3.41,3.17,3.09,2.85,2.52,2.38,2.65,2.48,1.79,2.18,1.98,1.435,1.385,1.255,1.08,0.91,0.805,0.89,0.795,0.825,0.6375,0.5225,0.495,0.415,0.36,0.295
,weightedAverageShsOut,64484939.0,63574000.0,62437000.0,62435000.0,62804000.0,62585000.0,65009000.0,66090000.0,66392000.0,66553000.0,67344000.0,67643000.0,67851000.0,68805340.0,69760000.0,70446479.0,72315504.0,72107692.0,71663441.0,71760976.0,71851111.0,72469136.0,71952663.0,71814672.0,71770335.0,71400000.0,65783133.0,63888889.0,66101695.0
,weightedAverageShsOutDil,64562000.0,66150000.0,64958000.0,64596000.0,64849000.0,64492000.0,67292000.0,68208000.0,68395000.0,69274000.0,69815000.0,69785000.0,70518000.0,71585354.0,71704530.0,72226715.0,74332271.0,73776852.0,73238462.0,73098137.0,72658427.0,73836478.0,73696970.0,72941176.0,71770335.0,72121212.0,65783133.0,63888889.0,66101695.0
