date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-75227000.0,108165000.0,149401000.0,36121000.0,-652602000.0,-369457000.0,-19990000.0,258600000.0,195300000.0,233000000.0,93200000.0,37200000.0,43200000.0,-8600000.0,-5500000.0,-2200000.0
,operatingIncomeRatio,-0.316295125253324,0.189436463082088,0.243549804297468,0.0856487738716822,-2.25603849703909,-1.33855897047581,-0.0357348435282214,0.358917418459403,0.334933973589436,0.390808453539081,0.249665148673989,0.141660319878142,0.382978723404255,-0.269592476489028,-0.47008547008547,-2.0
,totalOtherIncomeExpensesNet,-724339000.0,-12886000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-853361000.0,95975000.0,151487000.0,37330000.0,-650234000.0,-368088000.0,-17134000.0,261800000.0,197400000.0,234200000.0,94400000.0,38300000.0,44400000.0,-8200000.0,-5100000.0,-2200000.0
,incomeBeforeTaxRatio,-3.58799266727773,0.168087316084717,0.246950349754088,0.0885155097763045,-2.24785234504907,-1.33359902322734,-0.0306293551281914,0.363358778625954,0.338535414165666,0.392821200939282,0.252879721403697,0.145849200304646,0.393617021276596,-0.25705329153605,-0.435897435897436,-2.0
,incomeTaxExpense,-75394000.0,57285000.0,48871000.0,69038000.0,-184669000.0,-100059000.0,127215000.0,135548000.0,97704000.0,107330000.0,-57234000.0,-24354000.0,20900000.0,300000.0,700000.0,0.0
,netIncome,-777967000.0,38690000.0,102616000.0,-31708000.0,-465565000.0,-268029000.0,-171339000.0,126300000.0,99700000.0,126900000.0,37200000.0,13900000.0,23500000.0,-8500000.0,-5800000.0,-2200000.0
,netIncomeRatio,-3.27099538341224,0.0677603361220912,0.167282057802752,-0.0751848321453807,-1.60945348447293,-0.971080862719239,-0.306291763645919,0.17529493407356,0.1709826787858,0.212848037571285,0.0996517546209483,0.0529322162985529,0.208333333333333,-0.266457680250784,-0.495726495726496,-2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.06627055093492,0.10276,0.24025,-0.07993,-1.45103,-0.93935,-0.60179,0.44145,0.35081,0.45112,0.14075,0.05481,0.16411,-0.08938,-0.08011,-0.02792
,EPSDiluted,-2.06627055093492,0.10276,0.24025,-0.07993,-1.45103,-0.93935,-0.60179,0.44145,0.35081,0.45112,0.14075,0.05481,0.16411,-0.08938,-0.08011,-0.02792
,weightedAverageShsOut,376507810.0,376507810.0,427119870.0,396683590.0,320851540.0,285333870.0,284715790.0,286100000.0,284200000.0,281300000.0,264300000.0,253600000.0,143200000.0,95100000.0,72400000.0,78800000.0
,weightedAverageShsOutDil,376507810.0,376507810.0,427119870.0,396683590.0,320851540.0,285333870.0,284715790.0,286100000.0,284200000.0,281300000.0,264300000.0,253600000.0,143200000.0,95100000.0,72400000.0,78800000.0
