date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY
,salesMaturitiesOfInvestments,39996000.0,0.0,75000000.0,121052000.0,109331000.0,104260000.0,80000000.0,68650000.0,165100000.0,145742000.0,94204000.0,58040000.0,130589000.0,195313000.0,153024000.0,113734000.0,113243000.0,191863000.0,430549000.0,113295000.0,92944000.0,110800000.0,50500000.0,42500000.0,56700000.0,42700000.0,51100000.0,48800000.0,4700000.0,0.0,0.0,18700000.0,0.0
,otherInvestingActivites,5289000.0,0.0,-2568000.0,1798000.0,1988000.0,1035000.0,569000.0,931000.0,-188000.0,1658000.0,409000.0,1790000.0,228000.0,-31841000.0,-2999000.0,-3825000.0,7552000.0,20362000.0,17394000.0,-9451000.0,-19476000.0,6000000.0,500000.0,-20600000.0,-8900000.0,-2800000.0,-1200000.0,-1600000.0,-2400000.0,-1700000.0,800000.0,600000.0,0.0
,netCashUsedForInvestingActivites,-41262000.0,-40322000.0,-39598000.0,-59186000.0,-96390000.0,-30707000.0,780000.0,-31648000.0,-42554000.0,-27728000.0,-60435000.0,-129879000.0,-18257000.0,-166744000.0,-183683000.0,-64785000.0,-41427000.0,-33039000.0,-134110000.0,-97123000.0,-58966000.0,-54200000.0,-87200000.0,-49200000.0,-35900000.0,-49000000.0,-37900000.0,-17900000.0,-14300000.0,-38900000.0,-45000000.0,900000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-83433000.0,-313150000.0,-153924000.0,-45000000.0,-45025000.0,-46763000.0,-1226000.0,-12148000.0,-11751000.0,-16907000.0,-19829000.0,-18856000.0,-17092000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,11500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,2599000.0,0.0,161000.0,43000.0,2953000.0,0.0,431000.0,0.0,800000.0,200000.0,700000.0,1100000.0,100000.0,0.0,0.0,0.0,23100000.0,0.0,0.0
,commonStockRepurchased,-885000.0,-36900000.0,-16557000.0,-6977000.0,-5227000.0,-3777000.0,-5124000.0,-5896000.0,-4854000.0,-4029000.0,-3641000.0,-3431000.0,-45540000.0,-98014000.0,-7375000.0,-5263000.0,-6427000.0,-1316000.0,-13185000.0,-2455000.0,-2854000.0,-25000000.0,-2400000.0,-3100000.0,-500000.0,0.0,-2300000.0,0.0,0.0,-200000.0,0.0,0.0,0.0
,dividendsPaid,-23712000.0,-24316000.0,-22424000.0,-20687000.0,-20563000.0,-20445000.0,-20319000.0,-20210000.0,-20117000.0,-41698000.0,-41648000.0,-46076000.0,-65964000.0,-16764000.0,-16722000.0,0.0,-16636000.0,-15763000.0,-13197000.0,-12590000.0,-11713000.0,-10600000.0,-7700000.0,-6600000.0,-6600000.0,-4700000.0,0.0,-2300000.0,-2300000.0,-2300000.0,-1200000.0,0.0,0.0
,otherFinancingActivites,372000.0,0.0,-12219000.0,5040000.0,549000.0,1589000.0,9587000.0,-28347000.0,-18009000.0,863000.0,7383000.0,476000.0,-6650000.0,3133000.0,0.0,-6126000.0,-11471000.0,1404000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-57658000.0,-81637000.0,-1874000.0,-42624000.0,-40266000.0,-39396000.0,-17082000.0,-66601000.0,15764000.0,-59649000.0,-55817000.0,-56309000.0,-130670000.0,79497000.0,-70948000.0,-43462000.0,-15812000.0,-26663000.0,-43077000.0,39907000.0,-19953000.0,-46400000.0,-700000.0,1100000.0,-6100000.0,-15100000.0,-13500000.0,-17800000.0,-14400000.0,-15900000.0,-7500000.0,-18400000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,169540000.0,-10521000.0,44918000.0,44385000.0,-63510000.0,-3125000.0,26840000.0,-92869000.0,65000000.0,4968000.0,-86934000.0,-121887000.0,108409000.0,147541000.0,5012000.0,38254000.0,91708000.0,17887000.0,-73142000.0,67415000.0,-4073000.0,-700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,437648000.0,268108000.0,278629000.0,233711000.0,189326000.0,252836000.0,255961000.0,229121000.0,321990000.0,256990000.0,252022000.0,338956000.0,460843000.0,352434000.0,204893000.0,199881000.0,161627000.0,69919000.0,52032000.0,125174000.0,57759000.0,61800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,268108000.0,278629000.0,233711000.0,189326000.0,252836000.0,255961000.0,229121000.0,321990000.0,256990000.0,252022000.0,338956000.0,460843000.0,352434000.0,204893000.0,199881000.0,161627000.0,69919000.0,52032000.0,125174000.0,57759000.0,61832000.0,62500000.0,54400000.0,38700000.0,22400000.0,17600000.0,20900000.0,23500000.0,19800000.0,24000000.0,39600000.0,19500000.0,0.0
,operatingCashFlow,268460000.0,111438000.0,86390000.0,146195000.0,73146000.0,66978000.0,43142000.0,5380000.0,91790000.0,92345000.0,29318000.0,64301000.0,257336000.0,234788000.0,259643000.0,146501000.0,148947000.0,77589000.0,104045000.0,124631000.0,74846000.0,100000000.0,96000000.0,63800000.0,58200000.0,68900000.0,48200000.0,33100000.0,32300000.0,50700000.0,36900000.0,37600000.0,0.0
,capitalExpenditure,-93253000.0,-18703000.0,-111101000.0,-67695000.0,-90970000.0,-44179000.0,-43428000.0,-43682000.0,-37622000.0,-45035000.0,-37004000.0,-87645000.0,-94135000.0,-118612000.0,-116238000.0,-102829000.0,-89636000.0,-62805000.0,-57415000.0,-65265000.0,-52454000.0,-82000000.0,-52500000.0,-48400000.0,-46100000.0,-36000000.0,-39100000.0,-17900000.0,-17600000.0,-29900000.0,-27400000.0,-20600000.0,0.0
,freeCashFlow,175207000.0,92735000.0,-24711000.0,78500000.0,-17824000.0,22799000.0,-286000.0,-38302000.0,54168000.0,47310000.0,-7686000.0,-23344000.0,163201000.0,116176000.0,143405000.0,43672000.0,59311000.0,14784000.0,46630000.0,59366000.0,22392000.0,18000000.0,43500000.0,15400000.0,12100000.0,32900000.0,9100000.0,15200000.0,14700000.0,20800000.0,9500000.0,17000000.0,0.0
