date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,operatingExpenses,275406000.0,320462000.0,329649000.0,363552000.0,373503000.0,335781000.0,301234000.0,308877000.0,296724000.0,273160000.0,-36099999.9999999,214528000.0,262705000.0,253984000.0,230764000.0,197863000.0
,costAndExpenses,2503298000.0,3069740000.0,3405386000.0,3310380000.0,3181552000.0,3091472000.0,3035792000.0,2926681000.0,2738738000.0,2676080000.0,1968500000.0,1893481000.0,2522768000.0,2368023000.0,2062791000.0,1748128000.0
,interestExpense,59167000.0,44113000.0,41004000.0,42112000.0,41389000.0,38331000.0,45604000.0,54921000.0,44762000.0,40559000.0,44505000.0,64333000.0,92894000.0,89577000.0,87147000.0,66583000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,11611000.0,17966000.0,14844000.0,14056000.0,13566000.0,13892000.0,16437000.0,15431000.0,15456000.0,15601000.0,102300000.0,14976000.0,30996000.0,31850000.0,31025000.0,28161000.0
,EBITDA,-116248000.0,56626000.0,238751000.0,321802000.0,304905000.0,265224000.0,224632000.0,179292000.0,157620000.0,193030000.0,547900000.0,66754000.0,102805000.0,174980000.0,132496000.0,107473000.0
,EBITDARatio,-0.0489374806088475,0.018217089177712,0.0657844379056747,0.0889416233707726,0.087795729840067,0.0793417741512814,0.0692456535738275,0.05801312520587,0.0547120311624623,0.0676465362471259,0.226958286732115,0.0343162530028135,0.0396230291103328,0.0696811385049019,0.0612199447201864,0.0588106859869544
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-127859000.0,38660000.0,223907000.0,307746000.0,291339000.0,251332000.0,208195000.0,163861000.0,142164000.0,177429000.0,445600000.0,51778000.0,71809000.0,143130000.0,101471000.0,79312000.0
,operatingIncomeRatio,-0.0538254192172478,0.0124372667610346,0.0616943851047573,0.0850567393175362,0.0838894742161502,0.075185981589109,0.0641787405436582,0.0530201498636809,0.0493470447797252,0.0621792326570549,0.184582245971584,0.0266175352485196,0.027676573098428,0.0569977217636679,0.0468848041503293,0.0434006041238016
,totalOtherIncomeExpensesNet,-142419000.0,103755000.0,-107997000.0,-52534000.0,-55190000.0,-60013000.0,-74308000.0,-18087000.0,-30117000.0,-39607000.0,500000.0,-399319000.0,-71071000.0,-171600000.0,-29988000.0,-1538000.0
,incomeBeforeTax,-330221000.0,98302000.0,74906000.0,213100000.0,194760000.0,152988000.0,88283000.0,90853000.0,67285000.0,97263000.0,366200000.0,-411874000.0,-92156000.0,-118047000.0,-15664000.0,11191000.0
,incomeBeforeTaxRatio,-0.139014725278149,0.0316246300347446,0.0206392815349987,0.0588978935504181,0.0560800785282348,0.045766368593552,0.0272143507356842,0.0293971089860613,0.0233555323992277,0.0340854015179206,0.151692141999089,-0.21173221663542,-0.0355186991945122,-0.0470090830785699,-0.00723757105193364,0.006123867267872
,incomeTaxExpense,-60847000.0,36089000.0,-29683000.0,74527000.0,54321000.0,41218000.0,42810000.0,45599000.0,-31531000.0,20765000.0,39940000.0,-55686000.0,29295000.0,32946000.0,-7244000.0,2377000.0
,netIncome,-267605000.0,67529000.0,107766000.0,135303000.0,138988000.0,111880000.0,42779000.0,47941000.0,102804000.0,102844000.0,320300000.0,-356062000.0,-121451000.0,-150993000.0,-8420000.0,8814000.0
,netIncomeRatio,-0.112654966092583,0.0217246815081714,0.0296933865631681,0.0373958784188279,0.0400208356668839,0.0334689081381978,0.0131871675194753,0.0155121658272238,0.0356846570969787,0.0360412390498856,0.132678845118264,-0.183040921543095,-0.0468095570106418,-0.0601289527161427,-0.00389047167117475,0.00482314056822659
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-15.607317432208,3.94,6.02,7.61,7.96,6.5,2.56,2.39,4.4,4.27,17.22043,-19.376351,-6.609178,-8.216809,-0.458204,0.479644
,EPSDiluted,-15.607317432208,3.92,5.89,7.21,7.42,6.08,2.39,2.24,4.14,3.93,17.22043,-19.376351,-6.609178,-8.216809,-0.458204,0.479644
,weightedAverageShsOut,16928472.0,17146124.0,17894718.0,17781272.0,17459710.0,17212607.0,16695356.0,14679369.0,17444980.0,17610614.0,18600000.0,18376112.0,18376112.0,18376112.0,18376112.0,18376112.0
,weightedAverageShsOutDil,16928472.0,17208768.0,18290202.0,18776653.0,18730378.0,18414994.0,17896089.0,15737564.0,18520685.0,19170494.0,18600000.0,18376112.0,18376112.0,18376112.0,18376112.0,18376112.0
