date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-04-10_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764971000.0,0.0,1700000.0,1499164.16,5386695.0,2498439.3,1225425142.92,0.0,14654854.8,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,-927000.0,0.0,0.0,-36694000.0,0.0,-946000.0,-3000.0,0.0,-186800000.0,-60194467.84,-192234212.5,0.0,0.0,0.0,0.0,0.0,620065.02,0.0,-17035620.0
,dividendsPaid,0.0,-668904000.0,-1499900000.0,-998893000.0,-1997984000.0,-482117000.0,-482147000.0,-35000.0,-482051000.0,-664851000.0,-664851000.0,-107000.0,-900000.0,-301000000.0,-43796247.04,-342571197.5,-208570646.76,-4201855.28,-72008072.86,-37943330.58,-92724794.4,-128283263.1,-72189857.0,-81070220.0
,otherFinancingActivites,-37618000.0,499999000.0,0.0,-810279000.0,0.0,0.0,0.0,35628000.0,-20295000.0,0.0,80553000.0,0.0,0.0,11000000.0,-3299229.44,-6482800.0,259337999.34,-69017199.4,-9359491.48,-598714535.34,41076842.4,-41782242.92,130621726.8,-120820.0
,netCashUsedProvidedByFinancingActivities,2173222000.0,1636768000.0,-4603400000.0,-2988465000.0,-2757312000.0,-97491000.0,894400000.0,3614240000.0,633883000.0,494744000.0,494744000.0,-388331000.0,-288300000.0,-3100000.0,1526174041.6,218670815.0,-329495108.88,119532424.16,366315609.05,-676484380.74,631235974.5,-292181267.05,-99126585.6,-285135200.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1314586000.0,20619000.0,-386109000.0,6475000.0,586642000.0,-508036000.0,-51690000.0,-69594000.0,-36037000.0,0.0,-117030000.0,-3253000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335999714.4,11400170.7,-6450236.12,-6591169.6,-12927740.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,7058972000.0,1256243000.0,1772544000.0,-2926771000.0,-265252000.0,3446364000.0,-342500000.0,1048237000.0,335350000.0,288744000.0,288744000.0,-58798000.0,233900000.0,721500000.0,342972081.92,-587177477.5,341487617.52,1063983063.6,485928986.91,-260690043.9,176898880.2,-102244432.04,51946835.3,-53039980.0
,cashAtEndOfPeriod,0.0,6803880000.0,5547637000.0,3775093000.0,6778010000.0,7439723000.0,3993359000.0,4335859000.0,3287622000.0,2986819000.0,2986819000.0,2624270000.0,2663600000.0,2611600000.0,1889943910.4,1543360622.5,2134367659.2,1753764619.72,686814718.5,125720247.12,219801050.4,36022267.86,127559999.0,50744400.0
,cashAtBeginningOfPeriod,0.0,5547637000.0,3775093000.0,6701864000.0,7043262000.0,3993359000.0,4335859000.0,3287622000.0,2952272000.0,2698075000.0,2698075000.0,2683068000.0,2429700000.0,1890100000.0,1546971828.48,2130538100.0,1792880041.68,689781556.12,200885731.59,386410291.02,42902170.2,138266699.9,75613163.7,103784380.0
,operatingCashFlow,0.0,2265275000.0,9250370000.0,2461620000.0,4746292000.0,8125397000.0,3791866000.0,2457791000.0,2571811000.0,2777500000.0,2777500000.0,2720367000.0,1365100000.0,2879300000.0,2393602531.84,404319867.5,1718326145.97,1949514767.72,578156331.13,1520777468.4,225567321.3,324867273.12,405588988.5,292867680.0
,capitalExpenditure,-2759789000.0,-2682522000.0,-2706328000.0,-2273197000.0,-2874935000.0,-4077229000.0,-5332047000.0,-5682188000.0,-2808587000.0,-2252491000.0,-2263965000.0,-1706048000.0,-847300000.0,-1682300000.0,-1374286634.24,-950696222.5,-780213558.6,-432413936.16,-213831489.38,-408721776.48,-1674053178.0,-113924273.14,-43148415.4,-79257920.0
,freeCashFlow,0.0,-417247000.0,6544042000.0,188423000.0,1871357000.0,4048168000.0,-1540181000.0,-3224397000.0,-236776000.0,525009000.0,513535000.0,1014319000.0,517800000.0,1197000000.0,1019315897.6,-546376355.0,938112587.37,1517100831.56,364324841.75,1112055691.92,-1448485856.7,210942999.98,362440573.1,213609760.0
