date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,debtRepayment,-502000000.0,-1919730000.0,-723438000.0,-743999000.0,-1552077000.0,-1475043000.0,-2282340000.0,-1183188000.0,-1170575000.0,-635623000.0,-343692000.0,-648705000.0,-379213000.0,-213376000.0,-227284000.0,-268253000.0,-292590000.0,-67871000.0,-85088000.0,-219359000.0,-107376000.0,-25178000.0,-161655000.0,-207085000.0,-2253000.0,-4700000.0,-12800000.0,-200000.0
,commonStockIssued,0.0,353213000.0,0.0,445038000.0,0.0,0.0,66225000.0,40044000.0,693355000.0,106571000.0,231651000.0,272112000.0,0.0,0.0,254931000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142627000.0,27591000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-14668000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26000.0,-21000.0,-33133000.0,-200467000.0,-170000.0,-23188000.0,-35681000.0,0.0,-62675000.0,-26922000.0,-31203000.0,-128929000.0,-20704000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-333360000.0,-317253000.0,-298005000.0,-280761000.0,-663363000.0,-253129000.0,-236514000.0,-220083000.0,-189018000.0,-152242000.0,-135626000.0,-152687000.0,-172332000.0,-178142000.0,-166234000.0,-148318000.0,-123841000.0,-121075000.0,-123412000.0,-119226000.0,-112850000.0,-108253000.0,-89115000.0,-55514000.0,-27457000.0,-26100000.0,-19700000.0,-2600000.0
,otherFinancingActivites,1854000.0,-2465000.0,1538000.0,1799000.0,6203000.0,-11059000.0,884000.0,4153000.0,-121180000.0,-6694000.0,178000.0,-3581000.0,-6052000.0,-5245000.0,-442000.0,-6863000.0,-6833000.0,-15298000.0,-58232000.0,-258000.0,3027000.0,-1279000.0,-112145000.0,809000.0,-65586000.0,-400000.0,100000.0,-1200000.0
,netCashUsedProvidedByFinancingActivities,307317000.0,220744000.0,-197028000.0,-112923000.0,-904237000.0,-273231000.0,43482000.0,-154181000.0,174928000.0,-172886000.0,-152767000.0,-91423000.0,-173074000.0,123555000.0,-180044000.0,6039000.0,-92211000.0,-43063000.0,36121000.0,-77897000.0,-151266000.0,56420000.0,-84227000.0,11837000.0,2560000.0,59400000.0,159400000.0,226200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,397034000.0,-16104000.0,-334202000.0,131979000.0,229238000.0,-143301000.0,136124000.0,-8875000.0,-28490000.0,-115416000.0,106419000.0,56749000.0,6510000.0,-137000.0,-542000.0,-677000.0,-1104000.0,2952000.0,-2774000.0,689000.0,-581000.0,-130000.0,-821000.0,4102000.0,2130000.0,0.0,0.0,-100000.0
,cashAtEndOfPeriod,424533000.0,27499000.0,43603000.0,377805000.0,245826000.0,10617000.0,153918000.0,17794000.0,26669000.0,55159000.0,170575000.0,64156000.0,7407000.0,897000.0,1034000.0,1576000.0,2253000.0,3357000.0,405000.0,5625000.0,4936000.0,5517000.0,5647000.0,6468000.0,2366000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,27499000.0,43603000.0,377805000.0,245826000.0,16588000.0,153918000.0,17794000.0,26669000.0,55159000.0,170575000.0,64156000.0,7407000.0,897000.0,1034000.0,1576000.0,2253000.0,3357000.0,405000.0,3179000.0,4936000.0,5517000.0,5647000.0,6468000.0,2366000.0,236000.0,200000.0,5400000.0,0.0
,operatingCashFlow,519319000.0,555597000.0,503747000.0,434656000.0,443063000.0,423238000.0,418528000.0,404291000.0,324267000.0,244834000.0,224036000.0,217688000.0,216958000.0,223106000.0,231569000.0,200845000.0,160037000.0,137962000.0,184924000.0,198213000.0,163821000.0,164021000.0,138419000.0,65974000.0,41267000.0,37600000.0,33600000.0,16600000.0
,capitalExpenditure,-427247000.0,-368733000.0,-278709000.0,18635000.0,515754000.0,145014000.0,175452000.0,105332000.0,-238531000.0,-227755000.0,-63739000.0,-72779000.0,-199269000.0,-500820000.0,0.0,0.0,0.0,0.0,0.0,0.0,-120636000.0,-213352000.0,-335567000.0,-133206000.0,-71288000.0,0.0,0.0,0.0
,freeCashFlow,92072000.0,148039000.0,144517000.0,135570000.0,100111000.0,-2336000.0,-84800000.0,47476000.0,33539000.0,17079000.0,160297000.0,144909000.0,17689000.0,-277714000.0,231569000.0,200845000.0,160037000.0,137962000.0,184924000.0,198213000.0,43185000.0,-49331000.0,-197148000.0,-67232000.0,-30021000.0,37600000.0,33600000.0,16600000.0
