date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,dividendsPaid,-26072000.0,-65004000.0,-42873000.0,-20438000.0,-54348000.0,-121358000.0,-155996000.0,-108976000.0,-175904000.0,-65022000.0,-45761000.0,0.0,-69438000.0,-147772000.0,-2200000.0,-7200000.0,0.0,-1695000.0,-10002000.0,0.0,0.0
,otherFinancingActivites,-14577000.0,-24464000.0,34715000.0,-82894000.0,-82980000.0,-55606000.0,-18672000.0,-22612000.0,-39924000.0,167213000.0,-13312000.0,110120000.0,-13600000.0,-30477000.0,-1370000.0,-3944000.0,-2740000.0,-2140000.0,-3424000.0,-3231000.0,8322000.0
,netCashUsedProvidedByFinancingActivities,-137113000.0,-136000000.0,177402000.0,377307000.0,159728000.0,514430000.0,1470460000.0,165978000.0,414691000.0,84232000.0,-373960000.0,78814000.0,-94572000.0,-168367000.0,146163000.0,152779000.0,207800000.0,666240000.0,87280000.0,667685000.0,96513000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-94358000.0,-293849000.0,91584000.0,-9328000.0,118955000.0,-86175000.0,66063000.0,-299367000.0,357801000.0,-97804000.0,42486000.0,66117000.0,-129625000.0,129123000.0,-5611000.0,10629000.0,-66285000.0,65142000.0,-4828000.0,51828000.0,3174000.0
,cashAtEndOfPeriod,316054000.0,410412000.0,704261000.0,214862000.0,224190000.0,105235000.0,191410000.0,125347000.0,424714000.0,66913000.0,164717000.0,122231000.0,56114000.0,185739000.0,56616000.0,62227000.0,51598000.0,117883000.0,52741000.0,57569000.0,5741000.0
,cashAtBeginningOfPeriod,410412000.0,704261000.0,612677000.0,224190000.0,105235000.0,191410000.0,125347000.0,424714000.0,66913000.0,164717000.0,122231000.0,56114000.0,185739000.0,56616000.0,62227000.0,51598000.0,117883000.0,52741000.0,57569000.0,5741000.0,2567000.0
,operatingCashFlow,145783000.0,106545000.0,116674000.0,47134000.0,-38551000.0,-344649000.0,24873000.0,67722000.0,233810000.0,116608000.0,51710000.0,43763000.0,48495000.0,73055000.0,117219000.0,71026000.0,82028000.0,57417000.0,71216000.0,42043000.0,29509000.0
,capitalExpenditure,-302184000.0,-400665000.0,-149826000.0,-391901000.0,-234518000.0,-697349000.0,-1466673000.0,-734155000.0,-342987000.0,-289182000.0,-33927000.0,-112945000.0,-322183000.0,-48144000.0,-257579000.0,-145728000.0,-286792000.0,-84091000.0,-164727000.0,-140114000.0,-96860000.0
,freeCashFlow,-156401000.0,-294120000.0,-33152000.0,-344767000.0,-273069000.0,-1041998000.0,-1441800000.0,-666433000.0,-109177000.0,-172574000.0,17783000.0,-69182000.0,-273688000.0,24911000.0,-140360000.0,-74702000.0,-204764000.0,-26674000.0,-93511000.0,-98071000.0,-67351000.0
