date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1991-02-28_FY,1990-02-28_FY,1989-02-28_FY,1988-02-29_FY,1986-02-28_FY
,purchasesOfInvestments,-70891000.0,-35836000.0,-44772000.0,-38342000.0,-598000.0,0.0,0.0,0.0,-10517000.0,0.0,-12633000.0,0.0,-2529000.0,-2310000.0,-55628000.0,-3469000.0,-95115000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,61220000.0,51202000.0,28723000.0,376000.0,0.0,0.0,13861000.0,0.0,0.0,1425000.0,4857000.0,105000.0,4350000.0,3200000.0,48857000.0,20300000.0,167132000.0,6573000.0,792000.0,0.0,1152000.0,1200000.0,200000.0,7300000.0,700000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,7594000.0,7751000.0,10757000.0,5507000.0,17986000.0,899000.0,1645000.0,-2041000.0,9199000.0,3867000.0,13185000.0,-1776000.0,-1246000.0,257000.0,2394000.0,-885000.0,1957000.0,-32629000.0,-59854000.0,-228000.0,-712000.0,-300000.0,-2100000.0,1700000.0,-200000.0,-8900000.0,-1000000.0,-1600000.0,-1400000.0,-500000.0,5500000.0,-15300000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-199460000.0,-217856000.0,-349659000.0,-203267000.0,-361777000.0,-350642000.0,-258294000.0,-345512000.0,-1572636000.0,-480181000.0,-125687000.0,-118391000.0,-84515000.0,-42791000.0,-98885000.0,-3509000.0,47631000.0,-52998000.0,-115739000.0,-7505000.0,-6963000.0,-6100000.0,-6400000.0,5600000.0,-2600000.0,-21700000.0,-6100000.0,-9500000.0,-11200000.0,-10000000.0,200000.0,-27300000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-162004000.0,-855822000.0,-457006000.0,-408028000.0,0.0,-511000.0,-7122000.0,-4891000.0,-526599000.0,-7837000.0,-35126000.0,-284895000.0,-68971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369520000.0,3516000.0,2449000.0,2315000.0,175361000.0,2847000.0,3155000.0,77737000.0,873000.0,1062000.0,26256000.0,297000.0,310000.0,100000.0,100000.0,200000.0,200000.0,200000.0,0.0,600000.0,0.0,400000.0,100000.0,400000.0,0.0,0.0,0.0
,commonStockRepurchased,-74844000.0,-21390000.0,-45080000.0,-48971000.0,-25007000.0,-75506000.0,-107134000.0,-731000.0,-2912000.0,0.0,-399000.0,-415000.0,-483000.0,0.0,0.0,0.0,-25000000.0,0.0,-2891000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206000.0,-276000.0,-279000.0,-2187000.0,-974000.0,-536000.0,-224000.0,0.0,0.0,0.0,0.0,0.0,-300000.0,-400000.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,147902000.0,823787000.0,391089000.0,384239000.0,245242000.0,-14162000.0,20311000.0,18748000.0,1377859000.0,263061000.0,846000.0,286579000.0,10888000.0,83000.0,-23209000.0,-2435000.0,-49461000.0,5781000.0,94264000.0,-13114000.0,-7070000.0,800000.0,400000.0,-1800000.0,-1600000.0,11000000.0,-10800000.0,4500000.0,-2500000.0,1100000.0,1200000.0,21200000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-88946000.0,-53425000.0,-110997000.0,-72760000.0,220235000.0,-90179000.0,-93945000.0,13126000.0,1217868000.0,258740000.0,-32230000.0,3584000.0,116795000.0,2724000.0,-20330000.0,75023000.0,-75775000.0,5869000.0,117093000.0,-13041000.0,-6760000.0,900000.0,500000.0,-1600000.0,-1400000.0,10900000.0,-11200000.0,4800000.0,-2500000.0,1500000.0,1300000.0,21600000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4919000.0,3573000.0,-5446000.0,2731000.0,4207000.0,-17733000.0,-8321000.0,-3216000.0,-484000.0,423000.0,2473000.0,5559000.0,-11884000.0,6060000.0,-1066000.0,187000.0,434000.0,921000.0,-36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,147110000.0,145484000.0,-92892000.0,12402000.0,122289000.0,-62171000.0,-63194000.0,80237000.0,-30887000.0,-41487000.0,68664000.0,-15978000.0,129986000.0,45988000.0,-58899000.0,101368000.0,24750000.0,-7351000.0,6967000.0,4086000.0,-154000.0,900000.0,500000.0,-1600000.0,-1400000.0,10900000.0,-11200000.0,4800000.0,-2500000.0,1500000.0,1300000.0,21600000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,519101000.0,371991000.0,226507000.0,319399000.0,306997000.0,184708000.0,246879000.0,310073000.0,229836000.0,260723000.0,302210000.0,233546000.0,249524000.0,119538000.0,73550000.0,132449000.0,31081000.0,6331000.0,13682000.0,6715000.0,2629000.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,371991000.0,226507000.0,319399000.0,306997000.0,184708000.0,246879000.0,310073000.0,229836000.0,260723000.0,302210000.0,233546000.0,249524000.0,119538000.0,73550000.0,132449000.0,31081000.0,6331000.0,13682000.0,6715000.0,2629000.0,2783000.0,1900000.0,3900000.0,1400000.0,200000.0,1000000.0,800000.0,600000.0,300000.0,300000.0,300000.0,300000.0,0.0,0.0,0.0
,operatingCashFlow,430597000.0,413192000.0,373210000.0,285698000.0,259624000.0,396383000.0,297366000.0,415839000.0,324365000.0,179531000.0,224108000.0,93270000.0,109590000.0,79995000.0,61382000.0,29667000.0,52460000.0,38857000.0,5649000.0,24632000.0,13569000.0,6100000.0,3900000.0,-1500000.0,5200000.0,10000000.0,17500000.0,4900000.0,13900000.0,8500000.0,-1500000.0,5700000.0,0.0,0.0,0.0
,capitalExpenditure,-198285000.0,-220228000.0,-198032000.0,-168624000.0,-222215000.0,-262492000.0,-264132000.0,-286947000.0,-201443000.0,-151440000.0,-120654000.0,-62244000.0,-57462000.0,-36528000.0,-43016000.0,-19455000.0,-26343000.0,-34832000.0,-12460000.0,-7277000.0,-7403000.0,-7000000.0,-4500000.0,-3400000.0,-3100000.0,-13000000.0,-5300000.0,-7900000.0,-9800000.0,-9500000.0,-5300000.0,-12000000.0,0.0,0.0,0.0
,freeCashFlow,232312000.0,192964000.0,175178000.0,117074000.0,37409000.0,133891000.0,33234000.0,128892000.0,122922000.0,28091000.0,103454000.0,31026000.0,52128000.0,43467000.0,18366000.0,10212000.0,26117000.0,4025000.0,-6811000.0,17355000.0,6166000.0,-900000.0,-600000.0,-4900000.0,2100000.0,-3000000.0,12200000.0,-3000000.0,4100000.0,-1000000.0,-6800000.0,-6300000.0,0.0,0.0,0.0
