date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2014-09-30_FY,2014-06-30_FY,2014-03-31_FY,2013-12-31_FY,2013-09-30_FY,2013-06-30_FY,2013-03-31_FY,2012-12-31_FY,2012-03-31_FY,2011-12-31_FY,2010-12-31_FY,2010-06-30_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,interestExpense,538452000.0,533197000.0,498805000.0,421755000.0,400961000.0,372420000.0,362106000.0,0.0,0.0,0.0,341392000.0,0.0,0.0,0.0,329945000.0,0.0,240241000.0,237291000.0,0.0,273637000.0,269145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1159059000.0,1080658000.0,1071956000.0,773802000.0,715466000.0,665856000.0,614657000.0,0.0,0.0,0.0,610777000.0,0.0,0.0,0.0,519010000.0,0.0,302192000.0,396330000.0,0.0,322933000.0,464984000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,3147793000.0,2910823000.0,2771885000.0,2692004000.0,2575296000.0,2429993000.0,2247550000.0,0.0,0.0,0.0,2182789000.0,0.0,0.0,0.0,1779235000.0,0.0,1096368000.0,1196221000.0,0.0,1074308000.0,2077453000.0,996567000.0,623500000.0,463338000.0,926528000.0,974036000.0,715791000.0,251685000.0,1215741000.0,1575700000.0,1066400000.0,692800000.0,754100000.0,1324300000.0,1156400000.0
,EBITDARatio,0.353508646819617,0.34138544537618,0.328103619705973,0.347265737874097,0.337120341401474,0.305475059083824,0.290309872253581,0.0,0.0,0.0,0.298963047170328,0.0,0.0,0.0,0.283598247756897,0.0,0.245511018871355,0.24421809219653,0.0,0.197503782565453,0.358175685053434,0.171165976724366,0.0905672370586899,0.0626353348951454,0.138562839451873,0.160489530999038,0.137221424831792,0.0366149797798199,0.206877592902042,0.352403104242614,0.283037396820341,0.180661312193595,0.198860789536141,0.353090172239108,0.317456831471161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1988734000.0,1830165000.0,1699929000.0,1918202000.0,1859830000.0,1764137000.0,1632893000.0,0.0,0.0,0.0,1572012000.0,0.0,0.0,0.0,1260225000.0,0.0,794176000.0,799891000.0,0.0,751375000.0,1612469000.0,539481000.0,223924000.0,-153865000.0,412952000.0,433366000.0,279542000.0,-102782000.0,694794000.0,525500000.0,307100000.0,193700000.0,339800000.0,853600000.0,842000000.0
,operatingIncomeRatio,0.223342089274664,0.214644344103677,0.201217892568831,0.247446078431373,0.243461926143132,0.221770126213104,0.210916312533099,0.0,0.0,0.0,0.21530871637539,0.0,0.0,0.0,0.200871499143978,0.0,0.177840796998068,0.163304150307656,0.0,0.138134878103037,0.278007342983175,0.0926588902594987,0.0325263480210587,-0.0207999037498361,0.0617572287910672,0.0714046565947555,0.0535898768499868,-0.0149526624619244,0.118230207159898,0.117527341041755,0.0815086126814768,0.0505111087931574,0.0896073415785449,0.22759025222631,0.231147225958767
,totalOtherIncomeExpensesNet,108590000.0,-106867000.0,128366000.0,78008000.0,45920000.0,34227000.0,24619000.0,0.0,0.0,0.0,29894000.0,0.0,0.0,0.0,19742000.0,0.0,17531000.0,41916000.0,0.0,37801000.0,50428000.0,61639000.0,64394000.0,37237000.0,14465000.0,-435000.0,230941000.0,829583000.0,-5010000.0,-97000000.0,-142900000.0,-17600000.0,55000000.0,48400000.0,75900000.0
,incomeBeforeTax,1558872000.0,1190071000.0,1329491000.0,1574407000.0,1504818000.0,1425971000.0,1295362000.0,0.0,0.0,0.0,1220630000.0,0.0,0.0,0.0,808003000.0,0.0,571466000.0,604516000.0,0.0,515539000.0,372048000.0,355316000.0,50280000.0,-386429000.0,173903000.0,186573000.0,239972000.0,447143000.0,381182000.0,155500000.0,-114400000.0,-107500000.0,105600000.0,583100000.0,610000000.0
,incomeBeforeTaxRatio,0.175067017203796,0.139573212924412,0.157369735564972,0.203096878224974,0.196988912306424,0.179259189420224,0.167318358542477,0.0,0.0,0.0,0.167182107050896,0.0,0.0,0.0,0.128790314366745,0.0,0.127969075994865,0.12341678019553,0.0,0.0947781293260507,0.0641451562431305,0.0610275176539008,0.00730348144235915,-0.0522385598163677,0.0260073019587094,0.0307411771916886,0.0460040706850671,0.0650500900080974,0.0648641566070292,0.0347773578154004,-0.0303633516468933,-0.0280327526859289,0.027847366894333,0.155468458379993,0.167458204079392
,incomeTaxExpense,346186000.0,273499000.0,288972000.0,578892000.0,554997000.0,539967000.0,468297000.0,0.0,0.0,0.0,426941000.0,0.0,0.0,0.0,274926000.0,0.0,170953000.0,210409000.0,0.0,179947000.0,105661000.0,109420000.0,-81429000.0,-162765000.0,51756000.0,59862000.0,82304000.0,173952000.0,161725000.0,98500000.0,5900000.0,-2100000.0,70000000.0,261300000.0,280100000.0
,netIncome,1205167000.0,909053000.0,1033000000.0,987996000.0,942302000.0,878485000.0,819546000.0,0.0,0.0,0.0,786007000.0,0.0,0.0,0.0,525945000.0,0.0,394693000.0,387949000.0,0.0,335592000.0,260828000.0,246483000.0,476137000.0,-247929000.0,122147000.0,121970000.0,157668000.0,250759000.0,-14424000.0,57000000.0,-120300000.0,-105400000.0,35600000.0,321800000.0,329900000.0
,netIncomeRatio,0.135344654290056,0.106615023749487,0.122274567363462,0.127450464396285,0.123352489167572,0.110434580379142,0.105858510184838,0.0,0.0,0.0,0.107654495151482,0.0,0.0,0.0,0.0838321415757341,0.0,0.08838408323792,0.0792028936538913,0.0,0.0616961703707925,0.0449696082564165,0.0423348389430434,0.0691618485187064,-0.0335157400110039,0.0182671599245009,0.0200966987831586,0.0302259005916239,0.0364802658664912,-0.00245447212853647,0.0127479703889249,-0.0319292937335775,-0.0274851361218316,0.00938793808180164,0.0857996053964699,0.0905646910258874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.74955409045707,2.83,3.25487222784809,3.11267000220852,2.97,2.77,2.59,0.0,0.0,0.0,2.49279611332273,0.0,0.0,0.0,1.9,0.0,2.22474848355224,2.2,0.0,1.94469507682795,1.68,1.59268179634357,3.06,-1.93,0.91,0.959526779674959,1.22080781863343,1.8,-0.2,0.26,-0.921487714722723,-0.81347429561693,0.278211110685806,2.24,2.3
,EPSDiluted,3.74955409045707,2.81,3.24848963942815,3.10659714988052,2.96,2.76,2.58,0.0,0.0,0.0,2.4857029081453,0.0,0.0,0.0,1.89,0.0,2.21981361018801,2.19,0.0,1.94301384356256,1.67,1.58709644991875,3.05,-1.93,0.908034,0.958576752518321,1.21900682040146,1.79,-0.201356,0.26,-0.897761194029851,-0.812413793762608,0.277698210393384,2.24,2.3
,weightedAverageShsOut,321416086.0,321416086.0,317370369.0,317411097.0,317650180.0,317336881.0,316136748.0,317090841.0,317090841.0,317090841.0,315311387.0,317090841.0,317090841.0,317090841.0,277209819.0,317090841.0,177410167.0,176636086.0,176557889.0,172567928.0,155531846.0,154759727.0,153767527.0,131638953.0,128245860.0,127114743.0,129150549.0,135632126.0,141549860.0,131415126.0,130549760.0,129567708.0,127960382.0,126071429.0,124739130.0
,weightedAverageShsOutDil,321416086.0,322941636.0,317993934.0,318031580.0,318454239.0,318432687.0,317417414.0,318491188.0,318491188.0,318491188.0,316211160.0,318491188.0,318491188.0,318491188.0,277993631.0,318491188.0,177804568.0,176885387.0,176762088.0,172717246.0,155999240.0,155304361.0,154146669.0,131638953.0,128396076.0,127240724.0,129341360.0,135917423.0,141967216.0,131415126.0,134000000.0,129736842.0,128196721.0,126071429.0,124739130.0
