date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,1999-12-31_FY,1998-12-31_FY,1998-03-31_FY
,netCashUsedProvidedByFinancingActivities,-54307000.0,-9339000.0,25780000.0,-4138000.0,-216624000.0,-62073000.0,26642000.0,-17900000.0,-82100000.0,-30154000.0,-151100000.0,2300000.0,-18800000.0,20800000.0,-139913000.0,6182000.0,9500000.0,17700000.0,2900000.0,18700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,814000.0,-1997000.0,3269000.0,-1451000.0,-2681000.0,-4304000.0,600000.0,200000.0,282000.0,800000.0,200000.0,200000.0,-1100000.0,-219000.0,-82000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,76929000.0,15434000.0,237158000.0,7285000.0,173653000.0,-2136000.0,38987000.0,23900000.0,-58300000.0,41577000.0,-43700000.0,-14900000.0,50200000.0,41400000.0,41210000.0,2378000.0,700000.0,2900000.0,-5900000.0,9400000.0
,cashAtEndOfPeriod,645004000.0,567924000.0,552460000.0,313255000.0,305970000.0,132317000.0,134487000.0,95500000.0,71600000.0,129882000.0,88400000.0,132000000.0,146900000.0,96800000.0,55382000.0,14172000.0,553190000.0,14500000.0,-5900000.0,561890000.0
,cashAtBeginningOfPeriod,568075000.0,552490000.0,315302000.0,305970000.0,132317000.0,134453000.0,95500000.0,71600000.0,129900000.0,88305000.0,132100000.0,146900000.0,96700000.0,55400000.0,14172000.0,11794000.0,552490000.0,11600000.0,0.0,552490000.0
,operatingCashFlow,210963000.0,221640000.0,239527000.0,56062000.0,416842000.0,117212000.0,95613000.0,54300000.0,75400000.0,78957000.0,61000000.0,47100000.0,78100000.0,28800000.0,189631000.0,4541000.0,-5100000.0,-12800000.0,-7800000.0,-7000000.0
,capitalExpenditure,-72549000.0,-68375000.0,-17126000.0,-43684000.0,-24351000.0,-50393000.0,-75061000.0,-9090000.0,-10828000.0,-7508000.0,-9561000.0,-3636000.0,-6852000.0,-5325000.0,-6969000.0,-6411000.0,-3300000.0,-2100000.0,-1000000.0,-2300000.0
,freeCashFlow,138414000.0,149148000.0,216844000.0,9299000.0,392491000.0,62618000.0,16649000.0,41300000.0,60900000.0,71449000.0,49500000.0,41600000.0,68700000.0,21800000.0,182662000.0,-1870000.0,-8400000.0,-14900000.0,-8800000.0,-9300000.0
