date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,3318000.0,1825000.0,1519000.0,964000.0,860000.0,1191000.0,5831000.0,3534000.0,2664000.0,730000.0,512000.0,18788000.0,27708000.0,31634000.0,58931000.0,50927000.0,45883000.0,28094000.0,5555000.0,1892234.0,1400000.0,300000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,1.3619588118669,0.87778022819867,0.86755088723888,0.864190018710227,0.871511992529929,0.879907634222532,0.873771579234881,0.888546109387429,0.878922854818566,0.91030026496506,0.911093398539613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-679390000.0,378117000.0,301801000.0,322393000.0,312668000.0,313226000.0,313504000.0,302709000.0,306839000.0,316414000.0,269762000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,1.3619588118669,0.87778022819867,0.86755088723888,0.864190018710227,0.871511992529929,0.879907634222532,0.873771579234881,0.888546109387429,0.878922854818566,0.91030026496506,0.911093398539613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-679390000.0,378117000.0,301801000.0,322393000.0,312668000.0,313226000.0,313504000.0,302709000.0,306839000.0,316414000.0,269762000.0,268189000.0,45797000.0,30210000.0,8758000.0,6708000.0,78073000.0,57848000.0,56094000.0,3784000.0,7866116.0,7600000.0,2900000.0
,netIncomeRatio,1.3619588118669,0.87778022819867,0.86755088723888,0.864190018710227,0.871511992529929,0.879907634222532,0.873771579234881,0.888546109387429,0.878922854818566,0.91030026496506,0.911093398539613,0.965688216104106,0.70803314677963,0.696098988455955,0.533341453017478,0.163330898466034,0.852623187139612,0.871992764546277,0.904756528331102,0.156810741370022,0.761976001500294,0.737864077669903,0.630434782608696
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.49679579859935,0.8,0.68,0.79,0.8,0.8,0.81,0.78,0.83,0.926900002343512,0.959416444679966,1.06,0.254436258986411,0.24,0.01,-0.02,1.02501050309841,1.07127909776107,1.35388105811933,0.248473715401069,0.89,0.84,0.320683937007944
,EPSDiluted,-1.49679579859935,0.79,0.68,0.79,0.8,0.8,0.81,0.78,0.83,0.926197285343372,0.959177650643749,1.06,0.254368425145244,0.24,0.01,-0.02,1.02435152262619,1.07005049851094,1.35055617084798,0.246834352688326,0.89,0.84,0.31761904005669
,weightedAverageShsOut,453896250.0,453896250.0,421766176.0,389105063.0,372085000.0,372114000.0,369048000.0,362399000.0,356762000.0,341368000.0,281173000.0,245310377.0,179994000.0,91875000.0,59800000.0,82025000.0,76168000.0,53999000.0,41432000.0,15228975.0,8869456.0,9046467.0,9043172.0
,weightedAverageShsOutDil,453896250.0,459641772.0,421766176.0,389105063.0,372085000.0,372114000.0,369048000.0,362399000.0,356762000.0,341627000.0,281243000.0,245310377.0,180042000.0,91875000.0,59800000.0,82025000.0,76217000.0,54061000.0,41534000.0,15330119.0,8869456.0,9046467.0,9130435.0
